,county,date,deaths,reported_deaths
16670,Lake,2020-06-16,0,0
16671,Lassen,2020-06-16,0,0
16672,Los Angeles,2020-06-16,26,34
16673,Madera,2020-06-16,0,0
16674,Marin,2020-06-16,0,0
16675,Mariposa,2020-06-16,0,0
16676,Mendocino,2020-06-16,0,0
16677,Merced,2020-06-16,2,0
16678,Modoc,2020-06-16,0,0
16679,Mono,2020-06-16,0,0
16680,Monterey,2020-06-16,0,0
16681,Napa,2020-06-16,0,0
16682,Nevada,2020-06-16,0,0
16683,Orange,2020-06-16,14,11
16685,Placer,2020-06-16,0,0
16686,Plumas,2020-06-16,0,0
16687,Riverside,2020-06-16,9,0
16688,Sacramento,2020-06-16,2,0
16689,San Benito,2020-06-16,0,0
16690,San Bernardino,2020-06-16,7,1
16691,San Diego,2020-06-16,5,3
16692,San Francisco,2020-06-16,0,1
16693,San Joaquin,2020-06-16,4,4
16694,San Luis Obispo,2020-06-16,0,0
16695,San Mateo,2020-06-16,0,2
16696,Santa Barbara,2020-06-16,1,0
16697,Santa Clara,2020-06-16,2,0
16698,Santa Cruz,2020-06-16,0,0
16699,Shasta,2020-06-16,0,0
16700,Sierra,2020-06-16,0,0
16701,Siskiyou,2020-06-16,0,0
16702,Solano,2020-06-16,1,0
16703,Sonoma,2020-06-16,0,0
16704,Stanislaus,2020-06-16,4,1
16705,Sutter,2020-06-16,0,0
16706,Tehama,2020-06-16,0,0
16707,Trinity,2020-06-16,0,0
16708,Tulare,2020-06-16,1,0
16709,Tuolumne,2020-06-16,0,0
16711,Ventura,2020-06-16,1,0
16712,Yolo,2020-06-16,0,0
16713,Yuba,2020-06-16,0,0
16714,Alameda,2020-06-15,4,0
16715,Alpine,2020-06-15,0,0
16716,Amador,2020-06-15,0,0
16717,Butte,2020-06-15,0,0
16718,Calaveras,2020-06-15,0,0
16720,Colusa,2020-06-15,0,0
16721,Contra Costa,2020-06-15,0,0
16722,Del Norte,2020-06-15,0,0
16723,El Dorado,2020-06-15,0,0
16724,Fresno,2020-06-15,2,0
16725,Glenn,2020-06-15,0,0
16726,Humboldt,2020-06-15,0,0
16727,Imperial,2020-06-15,5,0
16728,Inyo,2020-06-15,0,0
16729,Kern,2020-06-15,1,0
16730,Kings,2020-06-15,0,0
16731,Lake,2020-06-15,0,0
16732,Lassen,2020-06-15,0,0
16733,Los Angeles,2020-06-15,38,21
16734,Madera,2020-06-15,0,0
16735,Marin,2020-06-15,1,0
16736,Mariposa,2020-06-15,0,0
16737,Mendocino,2020-06-15,0,0
16738,Merced,2020-06-15,0,0
16739,Modoc,2020-06-15,0,0
16740,Mono,2020-06-15,0,0
16741,Monterey,2020-06-15,2,0
16742,Napa,2020-06-15,0,0
16743,Nevada,2020-06-15,0,0
16744,Orange,2020-06-15,9,1
16746,Placer,2020-06-15,0,0
16747,Plumas,2020-06-15,0,0
16748,Riverside,2020-06-15,6,0
16749,Sacramento,2020-06-15,1,0
16750,San Benito,2020-06-15,0,0
16751,San Bernardino,2020-06-15,8,0
16752,San Diego,2020-06-15,8,1
16753,San Francisco,2020-06-15,0,0
16754,San Joaquin,2020-06-15,2,0
16755,San Luis Obispo,2020-06-15,0,0
16756,San Mateo,2020-06-15,2,0
16757,Santa Barbara,2020-06-15,1,-1
16758,Santa Clara,2020-06-15,0,0
16759,Santa Cruz,2020-06-15,0,0
16760,Shasta,2020-06-15,1,0
16761,Sierra,2020-06-15,0,0
16762,Siskiyou,2020-06-15,0,0
16763,Solano,2020-06-15,0,0
16764,Sonoma,2020-06-15,0,0
16765,Stanislaus,2020-06-15,0,0
16766,Sutter,2020-06-15,0,0
16767,Tehama,2020-06-15,0,0
16768,Trinity,2020-06-15,0,0
16769,Tulare,2020-06-15,2,0
16770,Tuolumne,2020-06-15,0,0
16772,Ventura,2020-06-15,1,0
16773,Yolo,2020-06-15,0,0
16774,Yuba,2020-06-15,0,0
16775,Alameda,2020-06-14,2,0
16776,Alpine,2020-06-14,0,0
16777,Amador,2020-06-14,0,0
16778,Butte,2020-06-14,0,0
16779,Calaveras,2020-06-14,0,0
16781,Colusa,2020-06-14,0,0
16782,Contra Costa,2020-06-14,0,0
16783,Del Norte,2020-06-14,0,0
16784,El Dorado,2020-06-14,0,0
16785,Fresno,2020-06-14,1,0
16786,Glenn,2020-06-14,0,0
16787,Humboldt,2020-06-14,0,0
16788,Imperial,2020-06-14,3,0
16789,Inyo,2020-06-14,0,0
16790,Kern,2020-06-14,4,0
16791,Kings,2020-06-14,0,0
16792,Lake,2020-06-14,0,0
16793,Lassen,2020-06-14,0,0
16794,Los Angeles,2020-06-14,18,13
16795,Madera,2020-06-14,0,0
16796,Marin,2020-06-14,0,0
16797,Mariposa,2020-06-14,0,0
16798,Mendocino,2020-06-14,0,0
16799,Merced,2020-06-14,1,0
16800,Modoc,2020-06-14,0,0
16801,Mono,2020-06-14,0,0
16802,Monterey,2020-06-14,0,1
16803,Napa,2020-06-14,0,0
16804,Nevada,2020-06-14,0,0
16805,Orange,2020-06-14,11,0
16807,Placer,2020-06-14,0,0
16808,Plumas,2020-06-14,0,0
16809,Riverside,2020-06-14,6,0
16810,Sacramento,2020-06-14,1,0
16811,San Benito,2020-06-14,0,0
16812,San Bernardino,2020-06-14,4,0
16813,San Diego,2020-06-14,3,0
16814,San Francisco,2020-06-14,0,1
16815,San Joaquin,2020-06-14,3,0
16816,San Luis Obispo,2020-06-14,0,0
16817,San Mateo,2020-06-14,0,0
16818,Santa Barbara,2020-06-14,2,2
16819,Santa Clara,2020-06-14,0,0
16820,Santa Cruz,2020-06-14,0,0
16821,Shasta,2020-06-14,0,0
16822,Sierra,2020-06-14,0,0
16823,Siskiyou,2020-06-14,0,0
16824,Solano,2020-06-14,0,0
16825,Sonoma,2020-06-14,0,0
16826,Stanislaus,2020-06-14,2,2
16827,Sutter,2020-06-14,0,0
16828,Tehama,2020-06-14,0,0
16829,Trinity,2020-06-14,0,0
16830,Tulare,2020-06-14,2,0
16831,Tuolumne,2020-06-14,0,0
16833,Ventura,2020-06-14,1,0
16834,Yolo,2020-06-14,0,0
16835,Yuba,2020-06-14,0,0
16836,Alameda,2020-06-13,0,3
16837,Alpine,2020-06-13,0,0
16838,Amador,2020-06-13,0,0
16839,Butte,2020-06-13,0,0
16840,Calaveras,2020-06-13,0,0
16842,Colusa,2020-06-13,0,0
16843,Contra Costa,2020-06-13,1,0
16844,Del Norte,2020-06-13,0,0
16845,El Dorado,2020-06-13,0,0
16846,Fresno,2020-06-13,1,1
16847,Glenn,2020-06-13,0,0
16848,Humboldt,2020-06-13,0,0
16849,Imperial,2020-06-13,2,0
16850,Inyo,2020-06-13,0,0
16851,Kern,2020-06-13,0,1
16852,Kings,2020-06-13,1,0
16853,Lake,2020-06-13,0,0
16854,Lassen,2020-06-13,0,0
16855,Los Angeles,2020-06-13,21,60
16856,Madera,2020-06-13,0,0
16857,Marin,2020-06-13,0,0
16858,Mariposa,2020-06-13,0,0
16859,Mendocino,2020-06-13,0,0
16860,Merced,2020-06-13,0,0
16861,Modoc,2020-06-13,0,0
16862,Mono,2020-06-13,0,0
16863,Monterey,2020-06-13,0,0
16864,Napa,2020-06-13,0,0
16865,Nevada,2020-06-13,0,0
16866,Orange,2020-06-13,9,8
16868,Placer,2020-06-13,0,0
16869,Plumas,2020-06-13,0,0
16870,Riverside,2020-06-13,10,0
16871,Sacramento,2020-06-13,0,0
16872,San Benito,2020-06-13,0,0
16873,San Bernardino,2020-06-13,7,1
16874,San Diego,2020-06-13,3,6
16875,San Francisco,2020-06-13,0,0
16876,San Joaquin,2020-06-13,2,0
16877,San Luis Obispo,2020-06-13,1,0
16878,San Mateo,2020-06-13,0,0
16879,Santa Barbara,2020-06-13,2,1
16880,Santa Clara,2020-06-13,0,-1
16881,Santa Cruz,2020-06-13,0,0
16882,Shasta,2020-06-13,0,-1
16883,Sierra,2020-06-13,0,0
16884,Siskiyou,2020-06-13,0,0
16885,Solano,2020-06-13,0,0
16886,Sonoma,2020-06-13,0,0
16887,Stanislaus,2020-06-13,2,0
16888,Sutter,2020-06-13,0,0
16889,Tehama,2020-06-13,0,0
16890,Trinity,2020-06-13,0,0
16891,Tulare,2020-06-13,1,1
16892,Tuolumne,2020-06-13,0,0
16894,Ventura,2020-06-13,1,2
16895,Yolo,2020-06-13,0,0
16896,Yuba,2020-06-13,0,0
16897,Alameda,2020-06-12,8,1
16898,Alpine,2020-06-12,0,0
16899,Amador,2020-06-12,0,0
16900,Butte,2020-06-12,0,0
16901,Calaveras,2020-06-12,0,0
16903,Colusa,2020-06-12,0,0
16904,Contra Costa,2020-06-12,3,0
16905,Del Norte,2020-06-12,0,0
16906,El Dorado,2020-06-12,0,0
16907,Fresno,2020-06-12,3,2
16908,Glenn,2020-06-12,0,0
16909,Humboldt,2020-06-12,0,0
16910,Imperial,2020-06-12,2,0
16911,Inyo,2020-06-12,0,0
16912,Kern,2020-06-12,4,0
16913,Kings,2020-06-12,1,0
16914,Lake,2020-06-12,0,0
16915,Lassen,2020-06-12,0,0
16916,Los Angeles,2020-06-12,31,14
16917,Madera,2020-06-12,0,0
16918,Marin,2020-06-12,1,0
16919,Mariposa,2020-06-12,0,0
16920,Mendocino,2020-06-12,0,0
16921,Merced,2020-06-12,1,0
16922,Modoc,2020-06-12,0,0
16923,Mono,2020-06-12,0,0
16924,Monterey,2020-06-12,0,0
16925,Napa,2020-06-12,1,0
16926,Nevada,2020-06-12,0,0
16927,Orange,2020-06-12,18,15
16929,Placer,2020-06-12,0,0
16930,Plumas,2020-06-12,0,0
16931,Riverside,2020-06-12,4,3
16932,Sacramento,2020-06-12,0,0
16933,San Benito,2020-06-12,0,0
16934,San Bernardino,2020-06-12,5,2
16935,San Diego,2020-06-12,4,5
16936,San Francisco,2020-06-12,0,0
16937,San Joaquin,2020-06-12,1,0
16938,San Luis Obispo,2020-06-12,0,0
16939,San Mateo,2020-06-12,1,1
16940,Santa Barbara,2020-06-12,1,0
16941,Santa Clara,2020-06-12,0,0
16942,Santa Cruz,2020-06-12,0,0
16943,Shasta,2020-06-12,1,0
16944,Sierra,2020-06-12,0,0
16945,Siskiyou,2020-06-12,0,0
16946,Solano,2020-06-12,0,0
16947,Sonoma,2020-06-12,1,0
16948,Stanislaus,2020-06-12,3,3
16949,Sutter,2020-06-12,0,0
16950,Tehama,2020-06-12,0,0
16951,Trinity,2020-06-12,0,0
16952,Tulare,2020-06-12,3,0
16953,Tuolumne,2020-06-12,0,0
16955,Ventura,2020-06-12,0,1
16956,Yolo,2020-06-12,0,0
16957,Yuba,2020-06-12,0,0
16958,Alameda,2020-06-11,4,1
16959,Alpine,2020-06-11,0,0
16960,Amador,2020-06-11,0,0
16961,Butte,2020-06-11,0,0
16962,Calaveras,2020-06-11,0,0
16964,Colusa,2020-06-11,0,0
16965,Contra Costa,2020-06-11,2,0
16966,Del Norte,2020-06-11,0,0
16967,El Dorado,2020-06-11,0,0
16968,Fresno,2020-06-11,6,0
16969,Glenn,2020-06-11,0,0
16970,Humboldt,2020-06-11,0,0
16971,Imperial,2020-06-11,3,0
16972,Inyo,2020-06-11,0,0
16973,Kern,2020-06-11,2,0
16974,Kings,2020-06-11,0,0
16975,Lake,2020-06-11,0,0
16976,Lassen,2020-06-11,0,0
16977,Los Angeles,2020-06-11,35,48
16978,Madera,2020-06-11,0,0
16979,Marin,2020-06-11,0,0
16980,Mariposa,2020-06-11,0,0
16981,Mendocino,2020-06-11,0,0
16982,Merced,2020-06-11,1,0
16983,Modoc,2020-06-11,0,0
16984,Mono,2020-06-11,0,0
16985,Monterey,2020-06-11,0,0
16986,Napa,2020-06-11,0,0
16987,Nevada,2020-06-11,0,0
16988,Orange,2020-06-11,5,4
16990,Placer,2020-06-11,0,0
16991,Plumas,2020-06-11,0,0
16992,Riverside,2020-06-11,4,0
16993,Sacramento,2020-06-11,1,1
16994,San Benito,2020-06-11,0,0
16995,San Bernardino,2020-06-11,5,2
16996,San Diego,2020-06-11,2,3
16997,San Francisco,2020-06-11,0,0
16998,San Joaquin,2020-06-11,6,2
16999,San Luis Obispo,2020-06-11,0,0
17000,San Mateo,2020-06-11,0,0
17001,Santa Barbara,2020-06-11,0,1
17002,Santa Clara,2020-06-11,1,0
17003,Santa Cruz,2020-06-11,0,0
17004,Shasta,2020-06-11,1,0
17005,Sierra,2020-06-11,0,0
17006,Siskiyou,2020-06-11,0,0
17007,Solano,2020-06-11,0,0
17008,Sonoma,2020-06-11,1,0
17009,Stanislaus,2020-06-11,1,1
17010,Sutter,2020-06-11,0,0
17011,Tehama,2020-06-11,0,0
17012,Trinity,2020-06-11,0,0
17013,Tulare,2020-06-11,1,0
17014,Tuolumne,2020-06-11,0,0
17016,Ventura,2020-06-11,0,0
17017,Yolo,2020-06-11,1,0
17018,Yuba,2020-06-11,0,0
17019,Alameda,2020-06-10,2,4
17020,Alpine,2020-06-10,0,0
17021,Amador,2020-06-10,0,0
17022,Butte,2020-06-10,0,0
17023,Calaveras,2020-06-10,0,0
17025,Colusa,2020-06-10,0,0
17026,Contra Costa,2020-06-10,0,1
17027,Del Norte,2020-06-10,0,0
17028,El Dorado,2020-06-10,0,0
17029,Fresno,2020-06-10,0,2
17030,Glenn,2020-06-10,0,0
17031,Humboldt,2020-06-10,0,1
17032,Imperial,2020-06-10,7,0
17033,Inyo,2020-06-10,0,0
17034,Kern,2020-06-10,0,3
17035,Kings,2020-06-10,1,0
17036,Lake,2020-06-10,0,0
17037,Lassen,2020-06-10,0,0
17038,Los Angeles,2020-06-10,34,60
17039,Madera,2020-06-10,0,0
17040,Marin,2020-06-10,0,0
17041,Mariposa,2020-06-10,0,0
17042,Mendocino,2020-06-10,0,0
17043,Merced,2020-06-10,1,0
17044,Modoc,2020-06-10,0,0
17045,Mono,2020-06-10,0,0
17046,Monterey,2020-06-10,1,0
17047,Napa,2020-06-10,1,0
17048,Nevada,2020-06-10,0,0
17049,Orange,2020-06-10,4,10
17051,Placer,2020-06-10,0,0
17052,Plumas,2020-06-10,0,0
17053,Riverside,2020-06-10,7,7
17054,Sacramento,2020-06-10,0,0
17055,San Benito,2020-06-10,0,0
17056,San Bernardino,2020-06-10,6,2
17057,San Diego,2020-06-10,1,4
17058,San Francisco,2020-06-10,1,0
17059,San Joaquin,2020-06-10,0,0
17060,San Luis Obispo,2020-06-10,1,0
17061,San Mateo,2020-06-10,0,0
17062,Santa Barbara,2020-06-10,1,0
17063,Santa Clara,2020-06-10,1,2
17064,Santa Cruz,2020-06-10,0,0
17065,Shasta,2020-06-10,0,1
17066,Sierra,2020-06-10,0,0
17067,Siskiyou,2020-06-10,0,0
17068,Solano,2020-06-10,2,1
17069,Sonoma,2020-06-10,0,0
17070,Stanislaus,2020-06-10,5,4
17071,Sutter,2020-06-10,0,0
17072,Tehama,2020-06-10,0,0
17073,Trinity,2020-06-10,0,0
17074,Tulare,2020-06-10,1,4
17075,Tuolumne,2020-06-10,0,0
17077,Ventura,2020-06-10,0,0
17078,Yolo,2020-06-10,0,0
17079,Yuba,2020-06-10,0,0
17080,Alameda,2020-06-09,1,0
17081,Alpine,2020-06-09,0,0
17082,Amador,2020-06-09,0,0
17083,Butte,2020-06-09,0,0
17084,Calaveras,2020-06-09,0,0
17086,Colusa,2020-06-09,0,0
17087,Contra Costa,2020-06-09,3,1
17088,Del Norte,2020-06-09,0,0
17089,El Dorado,2020-06-09,0,0
17090,Fresno,2020-06-09,2,1
17091,Glenn,2020-06-09,0,0
17092,Humboldt,2020-06-09,0,0
17093,Imperial,2020-06-09,2,15
17094,Inyo,2020-06-09,0,0
17095,Kern,2020-06-09,3,2
17096,Kings,2020-06-09,1,0
17097,Lake,2020-06-09,0,0
17098,Lassen,2020-06-09,0,0
17099,Los Angeles,2020-06-09,45,52
17100,Madera,2020-06-09,1,0
17101,Marin,2020-06-09,1,0
17102,Mariposa,2020-06-09,0,0
17103,Mendocino,2020-06-09,0,0
17104,Merced,2020-06-09,1,0
17105,Modoc,2020-06-09,0,0
17106,Mono,2020-06-09,0,0
17107,Monterey,2020-06-09,0,1
17108,Napa,2020-06-09,0,0
17109,Nevada,2020-06-09,0,0
17110,Orange,2020-06-09,15,14
17112,Placer,2020-06-09,0,0
17113,Plumas,2020-06-09,0,0
17114,Riverside,2020-06-09,5,7
17115,Sacramento,2020-06-09,1,0
17116,San Benito,2020-06-09,0,0
17117,San Bernardino,2020-06-09,1,3
17118,San Diego,2020-06-09,4,5
17119,San Francisco,2020-06-09,0,1
17120,San Joaquin,2020-06-09,3,1
17121,San Luis Obispo,2020-06-09,0,0
17122,San Mateo,2020-06-09,0,0
17123,Santa Barbara,2020-06-09,5,0
17124,Santa Clara,2020-06-09,0,1
17125,Santa Cruz,2020-06-09,0,0
17126,Shasta,2020-06-09,0,0
17127,Sierra,2020-06-09,0,0
17128,Siskiyou,2020-06-09,0,0
17129,Solano,2020-06-09,0,-1
17130,Sonoma,2020-06-09,0,0
17131,Stanislaus,2020-06-09,1,-3
17132,Sutter,2020-06-09,0,0
17133,Tehama,2020-06-09,0,0
17134,Trinity,2020-06-09,0,0
17135,Tulare,2020-06-09,0,0
17136,Tuolumne,2020-06-09,0,0
17138,Ventura,2020-06-09,2,4
17139,Yolo,2020-06-09,0,0
17140,Yuba,2020-06-09,0,0
17141,Alameda,2020-06-08,3,1
17142,Alpine,2020-06-08,0,0
17143,Amador,2020-06-08,0,0
17144,Butte,2020-06-08,0,0
17145,Calaveras,2020-06-08,0,0
17147,Colusa,2020-06-08,0,0
17148,Contra Costa,2020-06-08,0,3
17149,Del Norte,2020-06-08,0,0
17150,El Dorado,2020-06-08,0,0
17151,Fresno,2020-06-08,5,1
17152,Glenn,2020-06-08,0,0
17153,Humboldt,2020-06-08,0,0
17154,Imperial,2020-06-08,4,2
17155,Inyo,2020-06-08,0,0
17156,Kern,2020-06-08,4,3
17157,Kings,2020-06-08,2,0
17158,Lake,2020-06-08,0,0
17159,Lassen,2020-06-08,0,0
17160,Los Angeles,2020-06-08,28,11
17161,Madera,2020-06-08,0,0
17162,Marin,2020-06-08,0,0
17163,Mariposa,2020-06-08,0,0
17164,Mendocino,2020-06-08,0,0
17165,Merced,2020-06-08,0,0
17166,Modoc,2020-06-08,0,0
17167,Mono,2020-06-08,0,0
17168,Monterey,2020-06-08,0,0
17169,Napa,2020-06-08,0,0
17170,Nevada,2020-06-08,0,0
17171,Orange,2020-06-08,19,2
17173,Placer,2020-06-08,0,0
17174,Plumas,2020-06-08,0,0
17175,Riverside,2020-06-08,11,3
17176,Sacramento,2020-06-08,1,0
17177,San Benito,2020-06-08,0,0
17178,San Bernardino,2020-06-08,4,0
17179,San Diego,2020-06-08,3,0
17180,San Francisco,2020-06-08,0,0
17181,San Joaquin,2020-06-08,3,3
17182,San Luis Obispo,2020-06-08,0,0
17183,San Mateo,2020-06-08,0,1
17184,Santa Barbara,2020-06-08,1,0
17185,Santa Clara,2020-06-08,0,0
17186,Santa Cruz,2020-06-08,0,0
17187,Shasta,2020-06-08,0,0
17188,Sierra,2020-06-08,0,0
17189,Siskiyou,2020-06-08,0,0
17190,Solano,2020-06-08,0,0
17191,Sonoma,2020-06-08,0,0
17192,Stanislaus,2020-06-08,1,0
17193,Sutter,2020-06-08,0,0
17194,Tehama,2020-06-08,0,0
17195,Trinity,2020-06-08,0,0
17196,Tulare,2020-06-08,5,1
17197,Tuolumne,2020-06-08,0,0
17199,Ventura,2020-06-08,1,0
17200,Yolo,2020-06-08,0,0
17201,Yuba,2020-06-08,0,0
17202,Alameda,2020-06-07,2,0
17203,Alpine,2020-06-07,0,0
17204,Amador,2020-06-07,0,0
17205,Butte,2020-06-07,0,0
17206,Calaveras,2020-06-07,0,0
17208,Colusa,2020-06-07,0,0
17209,Contra Costa,2020-06-07,0,1
17210,Del Norte,2020-06-07,0,0
17211,El Dorado,2020-06-07,0,0
17212,Fresno,2020-06-07,1,0
17213,Glenn,2020-06-07,0,0
17214,Humboldt,2020-06-07,0,0
17215,Imperial,2020-06-07,2,0
17216,Inyo,2020-06-07,0,0
17217,Kern,2020-06-07,2,0
17218,Kings,2020-06-07,1,0
17219,Lake,2020-06-07,0,0
17220,Lassen,2020-06-07,0,0
17221,Los Angeles,2020-06-07,26,22
17222,Madera,2020-06-07,0,0
17223,Marin,2020-06-07,0,0
17224,Mariposa,2020-06-07,0,0
17225,Mendocino,2020-06-07,0,0
17226,Merced,2020-06-07,0,0
17227,Modoc,2020-06-07,0,0
17228,Mono,2020-06-07,0,0
17229,Monterey,2020-06-07,0,0
17230,Napa,2020-06-07,0,0
17231,Nevada,2020-06-07,0,0
17232,Orange,2020-06-07,5,1
17234,Placer,2020-06-07,0,0
17235,Plumas,2020-06-07,0,0
17236,Riverside,2020-06-07,6,-1
17237,Sacramento,2020-06-07,1,0
17238,San Benito,2020-06-07,0,0
17239,San Bernardino,2020-06-07,5,0
17240,San Diego,2020-06-07,4,0
17241,San Francisco,2020-06-07,0,0
17242,San Joaquin,2020-06-07,0,0
17243,San Luis Obispo,2020-06-07,0,0
17244,San Mateo,2020-06-07,0,1
17245,Santa Barbara,2020-06-07,1,0
17246,Santa Clara,2020-06-07,2,2
17247,Santa Cruz,2020-06-07,0,0
17248,Shasta,2020-06-07,0,0
17249,Sierra,2020-06-07,0,0
17250,Siskiyou,2020-06-07,0,0
17251,Solano,2020-06-07,0,0
17252,Sonoma,2020-06-07,0,0
17253,Stanislaus,2020-06-07,1,1
17254,Sutter,2020-06-07,0,0
17255,Tehama,2020-06-07,0,0
17256,Trinity,2020-06-07,0,0
17257,Tulare,2020-06-07,3,0
17258,Tuolumne,2020-06-07,0,0
17260,Ventura,2020-06-07,0,0
17261,Yolo,2020-06-07,0,0
17262,Yuba,2020-06-07,0,0
17263,Alameda,2020-06-06,1,0
17264,Alpine,2020-06-06,0,0
17265,Amador,2020-06-06,0,0
17266,Butte,2020-06-06,1,0
17267,Calaveras,2020-06-06,0,0
17269,Colusa,2020-06-06,0,0
17270,Contra Costa,2020-06-06,0,0
17271,Del Norte,2020-06-06,0,0
17272,El Dorado,2020-06-06,0,0
17273,Fresno,2020-06-06,0,3
17274,Glenn,2020-06-06,0,0
17275,Humboldt,2020-06-06,0,0
17276,Imperial,2020-06-06,7,0
17277,Inyo,2020-06-06,0,0
17278,Kern,2020-06-06,0,0
17279,Kings,2020-06-06,3,0
17280,Lake,2020-06-06,0,0
17281,Lassen,2020-06-06,0,0
17282,Los Angeles,2020-06-06,29,54
17283,Madera,2020-06-06,0,0
17284,Marin,2020-06-06,1,0
17285,Mariposa,2020-06-06,0,0
17286,Mendocino,2020-06-06,0,0
17287,Merced,2020-06-06,0,0
17288,Modoc,2020-06-06,0,0
17289,Mono,2020-06-06,0,0
17290,Monterey,2020-06-06,0,0
17291,Napa,2020-06-06,0,0
17292,Nevada,2020-06-06,0,0
17293,Orange,2020-06-06,9,4
17295,Placer,2020-06-06,0,0
17296,Plumas,2020-06-06,0,0
17297,Riverside,2020-06-06,4,0
17298,Sacramento,2020-06-06,0,0
17299,San Benito,2020-06-06,0,0
17300,San Bernardino,2020-06-06,1,2
17301,San Diego,2020-06-06,2,2
17302,San Francisco,2020-06-06,1,0
17303,San Joaquin,2020-06-06,2,1
17304,San Luis Obispo,2020-06-06,0,0
17305,San Mateo,2020-06-06,1,0
17306,Santa Barbara,2020-06-06,4,0
17307,Santa Clara,2020-06-06,1,0
17308,Santa Cruz,2020-06-06,0,0
17309,Shasta,2020-06-06,0,0
17310,Sierra,2020-06-06,0,0
17311,Siskiyou,2020-06-06,0,0
17312,Solano,2020-06-06,0,0
17313,Sonoma,2020-06-06,0,0
17314,Stanislaus,2020-06-06,1,0
17315,Sutter,2020-06-06,0,0
17316,Tehama,2020-06-06,0,0
17317,Trinity,2020-06-06,0,0
17318,Tulare,2020-06-06,1,0
17319,Tuolumne,2020-06-06,0,0
17321,Ventura,2020-06-06,0,0
17322,Yolo,2020-06-06,0,0
17323,Yuba,2020-06-06,0,0
17324,Alameda,2020-06-05,1,3
17325,Alpine,2020-06-05,0,0
17326,Amador,2020-06-05,0,0
17327,Butte,2020-06-05,0,0
17328,Calaveras,2020-06-05,0,0
17330,Colusa,2020-06-05,0,0
17331,Contra Costa,2020-06-05,9,0
17332,Del Norte,2020-06-05,0,0
17333,El Dorado,2020-06-05,0,0
17334,Fresno,2020-06-05,1,3
17335,Glenn,2020-06-05,0,0
17336,Humboldt,2020-06-05,0,0
17337,Imperial,2020-06-05,7,0
17338,Inyo,2020-06-05,0,0
17339,Kern,2020-06-05,2,0
17340,Kings,2020-06-05,0,0
17341,Lake,2020-06-05,0,0
17342,Lassen,2020-06-05,0,0
17343,Los Angeles,2020-06-05,23,38
17344,Madera,2020-06-05,0,0
17345,Marin,2020-06-05,0,3
17346,Mariposa,2020-06-05,0,0
17347,Mendocino,2020-06-05,0,0
17348,Merced,2020-06-05,0,0
17349,Modoc,2020-06-05,0,0
17350,Mono,2020-06-05,0,0
17351,Monterey,2020-06-05,0,0
17352,Napa,2020-06-05,0,0
17353,Nevada,2020-06-05,0,0
17354,Orange,2020-06-05,13,5
17356,Placer,2020-06-05,0,0
17357,Plumas,2020-06-05,0,0
17358,Riverside,2020-06-05,10,4
17359,Sacramento,2020-06-05,0,1
17360,San Benito,2020-06-05,0,0
17361,San Bernardino,2020-06-05,4,5
17362,San Diego,2020-06-05,3,6
17363,San Francisco,2020-06-05,0,0
17364,San Joaquin,2020-06-05,0,0
17365,San Luis Obispo,2020-06-05,0,0
17366,San Mateo,2020-06-05,1,0
17367,Santa Barbara,2020-06-05,1,0
17368,Santa Clara,2020-06-05,0,0
17369,Santa Cruz,2020-06-05,0,0
17370,Shasta,2020-06-05,0,0
17371,Sierra,2020-06-05,0,0
17372,Siskiyou,2020-06-05,0,0
17373,Solano,2020-06-05,0,0
17374,Sonoma,2020-06-05,0,0
17375,Stanislaus,2020-06-05,0,-1
17376,Sutter,2020-06-05,0,0
17377,Tehama,2020-06-05,0,0
17378,Trinity,2020-06-05,0,0
17379,Tulare,2020-06-05,6,0
17380,Tuolumne,2020-06-05,0,0
17382,Ventura,2020-06-05,0,0
17383,Yolo,2020-06-05,0,0
17384,Yuba,2020-06-05,0,0
17385,Alameda,2020-06-04,2,0
17386,Alpine,2020-06-04,0,0
17387,Amador,2020-06-04,0,0
17388,Butte,2020-06-04,0,0
17389,Calaveras,2020-06-04,0,0
17391,Colusa,2020-06-04,0,0
17392,Contra Costa,2020-06-04,3,0
17393,Del Norte,2020-06-04,0,0
17394,El Dorado,2020-06-04,0,0
17395,Fresno,2020-06-04,5,0
17396,Glenn,2020-06-04,0,0
17397,Humboldt,2020-06-04,0,0
17398,Imperial,2020-06-04,4,0
17399,Inyo,2020-06-04,0,0
17400,Kern,2020-06-04,2,2
17401,Kings,2020-06-04,0,0
17402,Lake,2020-06-04,0,0
17403,Lassen,2020-06-04,0,0
17404,Los Angeles,2020-06-04,36,43
17405,Madera,2020-06-04,0,0
17406,Marin,2020-06-04,0,0
17407,Mariposa,2020-06-04,0,0
17408,Mendocino,2020-06-04,0,0
17409,Merced,2020-06-04,0,0
17410,Modoc,2020-06-04,0,0
17411,Mono,2020-06-04,0,0
17412,Monterey,2020-06-04,0,0
17413,Napa,2020-06-04,0,0
17414,Nevada,2020-06-04,0,0
17415,Orange,2020-06-04,6,3
17417,Placer,2020-06-04,0,0
17418,Plumas,2020-06-04,0,0
17419,Riverside,2020-06-04,7,6
17420,Sacramento,2020-06-04,0,0
17421,San Benito,2020-06-04,0,0
17422,San Bernardino,2020-06-04,5,4
17423,San Diego,2020-06-04,4,5
17424,San Francisco,2020-06-04,0,0
17425,San Joaquin,2020-06-04,2,1
17426,San Luis Obispo,2020-06-04,0,0
