,date,county,population,cases,deaths,total_tests,positive_tests,reported_cases,reported_deaths,reported_tests
19549,2020-04-30,Nevada,98710,0,0,28,0,0,0,0
19550,2020-04-30,Orange,3228519,130,3,1710,166,170,3,0
19552,2020-04-30,Placer,400434,2,0,146,3,3,0,0
19553,2020-04-30,Plumas,18997,0,0,4,0,0,0,0
19554,2020-04-30,Riverside,2468145,76,5,2178,135,120,8,0
19555,2020-04-30,Sacramento,1567975,22,3,891,35,16,2,0
19556,2020-04-30,San Benito,64022,0,0,16,0,0,0,0
19557,2020-04-30,San Bernardino,2217398,86,3,1461,105,45,5,0
19558,2020-04-30,San Diego,3370418,139,10,1698,154,132,4,0
19559,2020-04-30,San Francisco,892280,29,0,1025,37,29,3,0
19560,2020-04-30,San Joaquin,782545,8,0,388,13,8,0,0
19561,2020-04-30,San Luis Obispo,278862,2,0,352,3,1,0,0
19562,2020-04-30,San Mateo,778001,26,0,676,49,24,2,0
19563,2020-04-30,Santa Barbara,456373,13,0,327,15,13,0,0
19564,2020-04-30,Santa Clara,1967585,17,1,1371,35,25,3,0
19565,2020-04-30,Santa Cruz,273999,1,0,137,0,2,0,0
19566,2020-04-30,Shasta,177925,0,0,135,0,0,0,0
19567,2020-04-30,Sierra,3115,0,0,0,0,0,0,0
19568,2020-04-30,Siskiyou,43956,0,0,11,0,0,0,0
19569,2020-04-30,Solano,444255,23,2,279,20,10,1,0
19570,2020-04-30,Sonoma,496668,8,0,470,4,3,1,0
19571,2020-04-30,Stanislaus,562303,13,1,295,20,4,2,0
19572,2020-04-30,Sutter,105747,0,0,22,0,0,0,0
19573,2020-04-30,Tehama,65885,0,0,14,0,0,0,0
19574,2020-04-30,Trinity,13354,0,0,4,0,0,0,0
19575,2020-04-30,Tulare,484423,70,5,425,67,22,1,0
19576,2020-04-30,Tuolumne,52351,0,0,20,0,-1,0,0
19578,2020-04-30,Ventura,852747,22,0,627,16,17,0,0
19579,2020-04-30,Yolo,223612,3,0,115,7,3,5,0
19580,2020-04-30,Yuba,79290,0,0,24,1,0,0,0
19581,2020-04-29,Alameda,1685886,58,2,1178,58,39,5,0
19582,2020-04-29,Alpine,1117,0,0,1,0,0,0,0
19583,2020-04-29,Amador,38531,0,0,14,0,0,0,0
19584,2020-04-29,Butte,217769,0,0,48,0,0,0,0
19585,2020-04-29,Calaveras,44289,0,0,14,0,0,0,0
19587,2020-04-29,Colusa,22593,0,0,5,0,0,0,0
19588,2020-04-29,Contra Costa,1160099,7,1,644,17,19,0,0
19589,2020-04-29,Del Norte,27558,0,0,12,0,0,0,0
19590,2020-04-29,El Dorado,193098,1,0,78,3,1,0,0
19591,2020-04-29,Fresno,1032227,48,2,301,34,19,0,0
19592,2020-04-29,Glenn,29348,2,0,3,0,0,0,0
19593,2020-04-29,Humboldt,134098,0,0,133,0,0,0,0
19594,2020-04-29,Imperial,191649,33,2,143,19,5,0,0
19595,2020-04-29,Inyo,18453,0,0,8,0,0,0,0
19596,2020-04-29,Kern,927251,41,2,321,37,28,1,0
19597,2020-04-29,Kings,156444,13,0,114,21,23,0,0
19598,2020-04-29,Lake,64871,0,0,24,1,0,0,0
19599,2020-04-29,Lassen,30065,0,0,1,0,0,0,0
19600,2020-04-29,Los Angeles,10257557,1065,54,15478,1300,1531,59,0
19601,2020-04-29,Madera,160089,0,0,52,1,1,0,0
19602,2020-04-29,Marin,260800,1,0,132,2,6,1,0
19603,2020-04-29,Mariposa,17795,0,0,15,11,1,0,0
19604,2020-04-29,Mendocino,88439,0,0,151,0,1,0,0
19605,2020-04-29,Merced,287420,6,0,85,5,8,0,0
19606,2020-04-29,Modoc,9475,0,0,7,0,0,0,0
19607,2020-04-29,Mono,13961,0,0,10,0,0,0,0
19608,2020-04-29,Monterey,448732,6,0,91,10,13,0,0
19609,2020-04-29,Napa,139652,1,0,150,3,1,0,0
19610,2020-04-29,Nevada,98710,0,0,38,0,0,0,0
19611,2020-04-29,Orange,3228519,163,19,1887,150,97,1,0
19613,2020-04-29,Placer,400434,10,0,230,12,2,0,0
19614,2020-04-29,Plumas,18997,0,0,3,0,0,0,0
19615,2020-04-29,Riverside,2468145,93,8,2820,144,196,3,0
19616,2020-04-29,Sacramento,1567975,14,0,981,23,11,0,0
19617,2020-04-29,San Benito,64022,1,0,14,0,2,0,0
19618,2020-04-29,San Bernardino,2217398,77,9,1418,93,84,2,0
19619,2020-04-29,San Diego,3370418,130,4,1681,136,118,2,0
19620,2020-04-29,San Francisco,892280,35,1,1008,46,18,0,0
19621,2020-04-29,San Joaquin,782545,6,0,408,13,8,0,0
19622,2020-04-29,San Luis Obispo,278862,6,0,320,8,9,0,0
19623,2020-04-29,San Mateo,778001,34,0,661,58,41,2,0
19624,2020-04-29,Santa Barbara,456373,6,1,288,5,8,0,0
19625,2020-04-29,Santa Clara,1967585,29,0,2288,85,17,2,0
19626,2020-04-29,Santa Cruz,273999,0,0,134,0,1,0,0
19627,2020-04-29,Shasta,177925,0,0,117,0,2,0,0
19628,2020-04-29,Sierra,3115,0,0,1,0,0,0,0
19629,2020-04-29,Siskiyou,43956,0,0,8,0,0,0,0
19630,2020-04-29,Solano,444255,19,2,293,22,6,0,0
19631,2020-04-29,Sonoma,496668,3,0,641,9,4,1,0
19632,2020-04-29,Stanislaus,562303,16,1,298,18,44,0,0
19633,2020-04-29,Sutter,105747,0,0,26,0,3,0,0
19634,2020-04-29,Tehama,65885,0,0,7,0,0,0,0
19635,2020-04-29,Trinity,13354,0,0,2,0,0,0,0
19636,2020-04-29,Tulare,484423,95,10,313,57,36,0,0
19637,2020-04-29,Tuolumne,52351,0,0,24,0,0,0,0
19639,2020-04-29,Ventura,852747,17,2,474,22,13,1,0
19640,2020-04-29,Yolo,223612,1,0,104,3,1,1,0
19641,2020-04-29,Yuba,79290,0,0,39,1,0,0,0
19642,2020-04-28,Alameda,1685886,63,1,1053,51,31,2,0
19643,2020-04-28,Alpine,1117,0,0,0,0,0,0,0
19644,2020-04-28,Amador,38531,0,0,15,0,0,0,0
19645,2020-04-28,Butte,217769,1,0,65,0,0,0,0
19646,2020-04-28,Calaveras,44289,0,0,19,0,0,0,0
19648,2020-04-28,Colusa,22593,0,0,7,0,0,0,0
19649,2020-04-28,Contra Costa,1160099,11,0,522,16,23,0,0
19650,2020-04-28,Del Norte,27558,0,0,8,0,0,0,0
19651,2020-04-28,El Dorado,193098,1,0,88,1,0,0,0
19652,2020-04-28,Fresno,1032227,104,13,462,55,21,0,0
19653,2020-04-28,Glenn,29348,0,0,8,0,0,0,0
19654,2020-04-28,Humboldt,134098,0,0,155,1,1,0,0
19655,2020-04-28,Imperial,191649,30,0,167,22,5,0,0
19656,2020-04-28,Inyo,18453,0,0,7,0,0,0,0
19657,2020-04-28,Kern,927251,38,2,281,29,17,1,0
19658,2020-04-28,Kings,156444,22,0,172,47,9,0,0
19659,2020-04-28,Lake,64871,1,0,24,0,0,0,0
19660,2020-04-28,Lassen,30065,0,0,4,0,0,0,0
19661,2020-04-28,Los Angeles,10257557,1014,55,15177,1312,573,53,0
19662,2020-04-28,Madera,160089,2,0,43,1,2,0,0
19663,2020-04-28,Marin,260800,5,0,190,5,1,0,0
19664,2020-04-28,Mariposa,17795,1,0,5,0,0,0,0
19665,2020-04-28,Mendocino,88439,0,0,38,0,0,0,0
19666,2020-04-28,Merced,287420,3,0,98,6,0,0,0
19667,2020-04-28,Modoc,9475,0,0,3,0,0,0,0
19668,2020-04-28,Mono,13961,0,0,12,0,2,0,0
19669,2020-04-28,Monterey,448732,7,0,103,7,6,1,0
19670,2020-04-28,Napa,139652,3,0,127,6,3,0,0
19671,2020-04-28,Nevada,98710,0,0,28,0,2,0,0
19672,2020-04-28,Orange,3228519,170,6,1924,187,126,0,0
19674,2020-04-28,Placer,400434,0,0,144,2,1,0,0
19675,2020-04-28,Plumas,18997,0,0,40,0,0,0,0
19676,2020-04-28,Riverside,2468145,125,15,2895,191,123,13,0
19677,2020-04-28,Sacramento,1567975,15,3,815,17,9,0,0
19678,2020-04-28,San Benito,64022,2,0,10,0,1,0,0
19679,2020-04-28,San Bernardino,2217398,115,10,1373,139,149,7,0
19680,2020-04-28,San Diego,3370418,125,6,1597,159,173,5,0
19681,2020-04-28,San Francisco,892280,54,1,2448,76,18,0,0
19682,2020-04-28,San Joaquin,782545,6,0,303,8,10,0,0
19683,2020-04-28,San Luis Obispo,278862,7,0,198,8,6,0,0
19684,2020-04-28,San Mateo,778001,23,1,741,45,37,2,0
19685,2020-04-28,Santa Barbara,456373,13,0,422,11,3,0,0
19686,2020-04-28,Santa Clara,1967585,18,0,1511,64,26,1,0
19687,2020-04-28,Santa Cruz,273999,0,0,94,0,0,0,0
19688,2020-04-28,Shasta,177925,0,0,46,0,0,0,0
19689,2020-04-28,Sierra,3115,0,0,1,0,0,0,0
19690,2020-04-28,Siskiyou,43956,0,0,12,0,0,0,0
19691,2020-04-28,Solano,444255,0,0,237,4,24,0,0
19692,2020-04-28,Sonoma,496668,9,0,423,10,6,0,0
19693,2020-04-28,Stanislaus,562303,16,1,335,12,14,0,0
19694,2020-04-28,Sutter,105747,1,0,18,1,-1,0,0
19695,2020-04-28,Tehama,65885,0,0,10,0,0,0,0
19696,2020-04-28,Trinity,13354,0,0,1,0,0,0,0
19697,2020-04-28,Tulare,484423,71,5,335,59,44,2,0
19698,2020-04-28,Tuolumne,52351,0,0,15,0,1,0,0
19700,2020-04-28,Ventura,852747,15,0,421,28,4,0,0
19701,2020-04-28,Yolo,223612,3,0,167,3,0,1,0
19702,2020-04-28,Yuba,79290,0,0,28,0,0,0,0
19703,2020-04-27,Alameda,1685886,60,3,1152,51,45,1,0
19704,2020-04-27,Alpine,1117,0,0,0,0,0,0,0
19705,2020-04-27,Amador,38531,0,0,18,0,0,0,0
19706,2020-04-27,Butte,217769,0,0,79,1,0,0,0
19707,2020-04-27,Calaveras,44289,0,0,7,0,0,0,0
19709,2020-04-27,Colusa,22593,0,0,2,0,0,0,0
19710,2020-04-27,Contra Costa,1160099,15,0,532,22,13,0,0
19711,2020-04-27,Del Norte,27558,1,0,22,0,0,0,0
19712,2020-04-27,El Dorado,193098,2,0,79,1,2,0,0
19713,2020-04-27,Fresno,1032227,88,13,362,61,28,0,0
19714,2020-04-27,Glenn,29348,0,0,4,0,0,0,0
19715,2020-04-27,Humboldt,134098,0,0,123,0,-1,0,0
19716,2020-04-27,Imperial,191649,35,3,174,28,18,0,0
19717,2020-04-27,Inyo,18453,0,0,16,0,0,0,0
19718,2020-04-27,Kern,927251,50,6,291,49,34,0,0
19719,2020-04-27,Kings,156444,25,0,139,37,15,0,0
19720,2020-04-27,Lake,64871,0,0,27,0,0,0,0
19721,2020-04-27,Lassen,30065,0,0,4,0,0,0,0
19722,2020-04-27,Los Angeles,10257557,1142,52,16596,1416,886,30,0
19723,2020-04-27,Madera,160089,1,0,30,2,3,0,0
19724,2020-04-27,Marin,260800,6,0,216,6,2,0,0
19725,2020-04-27,Mariposa,17795,0,0,6,2,0,0,0
19726,2020-04-27,Mendocino,88439,0,0,188,1,5,0,0
19727,2020-04-27,Merced,287420,16,0,88,12,4,0,0
19728,2020-04-27,Modoc,9475,0,0,3,0,0,0,0
19729,2020-04-27,Mono,13961,0,0,10,0,0,0,0
19730,2020-04-27,Monterey,448732,7,0,87,13,3,0,0
19731,2020-04-27,Napa,139652,1,0,140,1,2,0,0
19732,2020-04-27,Nevada,98710,0,0,24,0,2,0,0
19733,2020-04-27,Orange,3228519,165,19,1690,179,74,2,0
19735,2020-04-27,Placer,400434,0,0,168,4,1,0,0
19736,2020-04-27,Plumas,18997,0,0,0,0,0,0,0
19737,2020-04-27,Riverside,2468145,140,9,2138,187,80,5,0
19738,2020-04-27,Sacramento,1567975,10,0,919,39,8,0,0
19739,2020-04-27,San Benito,64022,0,0,27,3,0,0,0
19740,2020-04-27,San Bernardino,2217398,98,8,1436,151,61,0,0
19741,2020-04-27,San Diego,3370418,141,4,1739,169,98,2,0
19742,2020-04-27,San Francisco,892280,39,0,1209,44,50,0,0
19743,2020-04-27,San Joaquin,782545,8,1,369,12,8,0,0
19744,2020-04-27,San Luis Obispo,278862,3,0,153,4,1,0,0
19745,2020-04-27,San Mateo,778001,32,1,750,45,22,0,0
19746,2020-04-27,Santa Barbara,456373,12,2,280,9,2,0,0
19747,2020-04-27,Santa Clara,1967585,19,1,1314,58,7,3,0
19748,2020-04-27,Santa Cruz,273999,0,0,173,3,7,0,0
19749,2020-04-27,Shasta,177925,3,0,75,3,0,0,0
19750,2020-04-27,Sierra,3115,0,0,1,0,0,0,0
19751,2020-04-27,Siskiyou,43956,0,0,5,0,0,0,0
19752,2020-04-27,Solano,444255,9,1,205,12,17,0,0
19753,2020-04-27,Sonoma,496668,11,0,347,8,4,0,0
19754,2020-04-27,Stanislaus,562303,15,1,284,16,22,1,0
19755,2020-04-27,Sutter,105747,0,0,41,0,0,0,0
19756,2020-04-27,Tehama,65885,0,0,16,1,0,0,0
19757,2020-04-27,Trinity,13354,0,0,0,0,0,0,0
19758,2020-04-27,Tulare,484423,57,3,320,84,38,0,0
19759,2020-04-27,Tuolumne,52351,0,0,10,0,0,0,0
19761,2020-04-27,Ventura,852747,15,0,409,37,4,0,0
19762,2020-04-27,Yolo,223612,1,0,104,5,2,1,0
19763,2020-04-27,Yuba,79290,1,0,31,0,0,0,0
19764,2020-04-26,Alameda,1685886,26,2,284,16,53,0,0
19765,2020-04-26,Alpine,1117,0,0,0,0,0,0,0
19766,2020-04-26,Amador,38531,0,0,6,0,0,0,0
19767,2020-04-26,Butte,217769,1,0,15,0,0,0,0
19768,2020-04-26,Calaveras,44289,0,0,4,0,1,0,0
19770,2020-04-26,Colusa,22593,0,0,1,0,0,0,0
19771,2020-04-26,Contra Costa,1160099,14,0,166,14,9,1,0
19772,2020-04-26,Del Norte,27558,1,0,8,0,1,0,0
19773,2020-04-26,El Dorado,193098,1,0,24,0,0,0,0
19774,2020-04-26,Fresno,1032227,30,2,84,9,17,0,0
19775,2020-04-26,Glenn,29348,0,0,3,0,0,0,0
19776,2020-04-26,Humboldt,134098,0,0,16,0,0,0,0
19777,2020-04-26,Imperial,191649,16,1,45,5,40,0,0
19778,2020-04-26,Inyo,18453,0,0,6,0,0,0,0
19779,2020-04-26,Kern,927251,31,1,120,17,29,0,0
19780,2020-04-26,Kings,156444,12,0,48,14,0,0,0
19781,2020-04-26,Lake,64871,2,0,6,0,0,0,0
19782,2020-04-26,Lassen,30065,0,0,1,0,0,0,0
19783,2020-04-26,Los Angeles,10257557,631,55,5245,583,426,20,0
19784,2020-04-26,Madera,160089,3,0,2,0,0,0,0
19785,2020-04-26,Marin,260800,0,0,44,0,10,0,0
19786,2020-04-26,Mariposa,17795,0,0,2,0,0,0,0
19787,2020-04-26,Mendocino,88439,1,0,14,0,0,0,0
19788,2020-04-26,Merced,287420,0,0,19,0,1,0,0
19789,2020-04-26,Modoc,9475,0,0,0,0,0,0,0
19790,2020-04-26,Mono,13961,0,0,3,0,0,0,0
19791,2020-04-26,Monterey,448732,2,0,45,5,9,0,0
19792,2020-04-26,Napa,139652,0,0,16,0,2,0,0
19793,2020-04-26,Nevada,98710,0,0,16,0,0,0,0
19794,2020-04-26,Orange,3228519,105,14,609,66,77,0,0
19796,2020-04-26,Placer,400434,0,0,52,1,4,0,0
19797,2020-04-26,Plumas,18997,0,0,3,0,0,0,0
19798,2020-04-26,Riverside,2468145,88,5,954,73,264,2,0
19799,2020-04-26,Sacramento,1567975,2,0,219,5,12,0,0
19800,2020-04-26,San Benito,64022,0,0,6,0,0,0,0
19801,2020-04-26,San Bernardino,2217398,46,5,336,31,6,0,0
19802,2020-04-26,San Diego,3370418,100,5,782,52,100,0,0
19803,2020-04-26,San Francisco,892280,25,0,414,20,62,1,0
19804,2020-04-26,San Joaquin,782545,7,0,105,10,17,1,0
19805,2020-04-26,San Luis Obispo,278862,1,0,89,0,6,0,0
19806,2020-04-26,San Mateo,778001,16,0,238,20,16,0,0
19807,2020-04-26,Santa Barbara,456373,8,0,75,2,7,0,0
19808,2020-04-26,Santa Clara,1967585,17,2,522,26,52,3,0
19809,2020-04-26,Santa Cruz,273999,0,0,48,0,4,0,0
19810,2020-04-26,Shasta,177925,0,0,17,0,0,0,0
19811,2020-04-26,Sierra,3115,0,0,0,0,0,0,0
19812,2020-04-26,Siskiyou,43956,0,0,3,0,0,0,0
19813,2020-04-26,Solano,444255,4,0,46,4,2,0,0
19814,2020-04-26,Sonoma,496668,4,0,184,2,17,0,0
19815,2020-04-26,Stanislaus,562303,8,0,97,8,18,0,0
19816,2020-04-26,Sutter,105747,0,0,15,0,2,0,0
19817,2020-04-26,Tehama,65885,0,0,2,0,0,0,0
19818,2020-04-26,Trinity,13354,0,0,2,0,0,0,0
19819,2020-04-26,Tulare,484423,33,5,95,29,19,0,0
19820,2020-04-26,Tuolumne,52351,0,0,11,0,1,0,0
19822,2020-04-26,Ventura,852747,14,1,194,9,15,1,0
19823,2020-04-26,Yolo,223612,0,0,50,0,1,0,0
19824,2020-04-26,Yuba,79290,1,0,17,1,0,0,0
19825,2020-04-25,Alameda,1685886,32,0,394,23,11,2,0
19826,2020-04-25,Alpine,1117,0,0,0,0,0,0,0
19827,2020-04-25,Amador,38531,0,0,13,0,0,0,0
19828,2020-04-25,Butte,217769,0,0,30,0,1,0,0
19829,2020-04-25,Calaveras,44289,0,0,10,0,0,0,0
19831,2020-04-25,Colusa,22593,0,0,2,0,0,0,0
19832,2020-04-25,Contra Costa,1160099,9,1,227,6,15,1,0
19833,2020-04-25,Del Norte,27558,0,0,5,0,0,0,0
19834,2020-04-25,El Dorado,193098,1,0,36,0,0,0,0
19835,2020-04-25,Fresno,1032227,19,2,134,17,10,0,0
19836,2020-04-25,Glenn,29348,0,0,4,0,0,0,0
19837,2020-04-25,Humboldt,134098,0,0,16,0,0,0,0
19838,2020-04-25,Imperial,191649,17,2,6,2,0,0,0
19839,2020-04-25,Inyo,18453,0,0,6,0,0,1,0
19840,2020-04-25,Kern,927251,23,2,149,15,32,0,0
19841,2020-04-25,Kings,156444,29,0,63,22,3,0,0
19842,2020-04-25,Lake,64871,0,0,12,0,0,0,0
19843,2020-04-25,Lassen,30065,0,0,2,0,0,0,0
19844,2020-04-25,Los Angeles,10257557,931,54,11264,1127,591,45,0
19845,2020-04-25,Madera,160089,0,0,12,0,0,0,0
19846,2020-04-25,Marin,260800,0,0,66,0,4,1,0
19847,2020-04-25,Mariposa,17795,6,0,2,0,0,0,0
19848,2020-04-25,Mendocino,88439,0,0,16,0,0,0,0
19849,2020-04-25,Merced,287420,3,0,33,2,1,0,0
19850,2020-04-25,Modoc,9475,0,0,0,0,0,0,0
19851,2020-04-25,Mono,13961,1,0,4,0,0,0,0
19852,2020-04-25,Monterey,448732,7,0,64,2,6,0,0
19853,2020-04-25,Napa,139652,1,0,78,2,1,0,0
19854,2020-04-25,Nevada,98710,0,0,20,0,1,0,0
19855,2020-04-25,Orange,3228519,107,5,929,82,102,1,0
19857,2020-04-25,Placer,400434,2,0,68,1,0,0,0
19858,2020-04-25,Plumas,18997,0,0,0,0,0,0,0
19859,2020-04-25,Riverside,2468145,81,6,1196,93,-7,6,0
19860,2020-04-25,Sacramento,1567975,6,0,291,8,6,0,0
19861,2020-04-25,San Benito,64022,0,0,11,0,0,0,0
19862,2020-04-25,San Bernardino,2217398,33,1,417,40,8,2,0
19863,2020-04-25,San Diego,3370418,111,7,852,84,117,9,0
19864,2020-04-25,San Francisco,892280,58,3,614,48,-4,0,0
19865,2020-04-25,San Joaquin,782545,7,0,165,9,13,0,0
19866,2020-04-25,San Luis Obispo,278862,3,0,176,3,8,0,0
19867,2020-04-25,San Mateo,778001,22,2,338,33,50,3,0
19868,2020-04-25,Santa Barbara,456373,7,0,236,1,7,1,0
19869,2020-04-25,Santa Clara,1967585,25,2,741,53,19,1,0
19870,2020-04-25,Santa Cruz,273999,4,0,45,1,1,0,0
19871,2020-04-25,Shasta,177925,0,0,15,0,1,0,0
19872,2020-04-25,Sierra,3115,0,0,0,0,0,0,0
19873,2020-04-25,Siskiyou,43956,0,0,3,0,0,0,0
19874,2020-04-25,Solano,444255,2,0,80,3,0,0,0
19875,2020-04-25,Sonoma,496668,4,0,363,4,0,0,0
19876,2020-04-25,Stanislaus,562303,3,0,157,3,3,0,0
19877,2020-04-25,Sutter,105747,1,0,18,1,0,0,0
19878,2020-04-25,Tehama,65885,0,0,9,0,0,0,0
19879,2020-04-25,Trinity,13354,0,0,2,0,0,0,0
19880,2020-04-25,Tulare,484423,28,2,106,26,19,1,0
19881,2020-04-25,Tuolumne,52351,0,0,18,0,0,0,0
19883,2020-04-25,Ventura,852747,9,0,232,10,5,0,0
19884,2020-04-25,Yolo,223612,1,0,35,2,2,0,0
19885,2020-04-25,Yuba,79290,1,0,12,0,0,0,0
19886,2020-04-24,Alameda,1685886,37,1,945,30,49,4,0
19887,2020-04-24,Alpine,1117,0,0,0,0,0,0,0
19888,2020-04-24,Amador,38531,0,0,10,0,0,0,0
19889,2020-04-24,Butte,217769,0,0,65,1,0,0,0
19890,2020-04-24,Calaveras,44289,0,0,7,0,0,0,0
19892,2020-04-24,Colusa,22593,0,0,8,0,0,0,0
19893,2020-04-24,Contra Costa,1160099,21,0,563,22,20,0,0
19894,2020-04-24,Del Norte,27558,0,0,11,0,0,0,0
19895,2020-04-24,El Dorado,193098,1,0,70,0,2,0,0
19896,2020-04-24,Fresno,1032227,31,1,293,23,23,0,0
19897,2020-04-24,Glenn,29348,0,0,1,0,1,0,0
19898,2020-04-24,Humboldt,134098,1,0,83,1,0,0,0
19899,2020-04-24,Imperial,191649,19,0,106,15,51,2,0
19900,2020-04-24,Inyo,18453,0,0,4,0,1,0,0
19901,2020-04-24,Kern,927251,48,3,254,33,38,0,0
19902,2020-04-24,Kings,156444,15,0,78,14,2,0,0
19903,2020-04-24,Lake,64871,0,0,22,0,0,0,0
19904,2020-04-24,Lassen,30065,0,0,2,0,0,0,0
19905,2020-04-24,Los Angeles,10257557,1055,79,12600,1326,1005,52,0
19906,2020-04-24,Madera,160089,1,0,30,0,2,0,0
19907,2020-04-24,Marin,260800,13,0,149,15,2,0,0
19908,2020-04-24,Mariposa,17795,1,0,9,0,0,0,0
19909,2020-04-24,Mendocino,88439,2,0,32,3,0,0,0
19910,2020-04-24,Merced,287420,4,0,70,3,4,0,0
19911,2020-04-24,Modoc,9475,0,0,0,0,0,0,0
19912,2020-04-24,Mono,13961,0,0,10,0,0,0,0
19913,2020-04-24,Monterey,448732,4,0,94,8,6,0,0
19914,2020-04-24,Napa,139652,7,0,83,5,0,0,0
19915,2020-04-24,Nevada,98710,0,0,33,0,0,0,0
19916,2020-04-24,Orange,3228519,179,23,1572,123,104,2,0
19918,2020-04-24,Placer,400434,3,0,142,5,1,0,0
19919,2020-04-24,Plumas,18997,0,0,4,0,0,0,0
19920,2020-04-24,Riverside,2468145,114,5,2570,165,109,9,0
19921,2020-04-24,Sacramento,1567975,12,0,552,16,31,0,0
19922,2020-04-24,San Benito,64022,3,0,35,0,2,0,0
19923,2020-04-24,San Bernardino,2217398,64,3,1428,107,63,1,0
19924,2020-04-24,San Diego,3370418,161,12,1425,159,183,2,0
19925,2020-04-24,San Francisco,892280,26,0,1320,49,33,1,0
19926,2020-04-24,San Joaquin,782545,9,0,319,12,5,4,0
19927,2020-04-24,San Luis Obispo,278862,4,0,286,2,5,0,0
19928,2020-04-24,San Mateo,778001,41,5,776,60,34,1,0
19929,2020-04-24,Santa Barbara,456373,10,0,274,8,5,0,0
19930,2020-04-24,Santa Clara,1967585,32,1,1497,63,30,3,0
19931,2020-04-24,Santa Cruz,273999,1,0,160,4,1,0,0
19932,2020-04-24,Shasta,177925,0,0,68,0,1,1,0
19933,2020-04-24,Sierra,3115,0,0,0,0,0,0,0
19934,2020-04-24,Siskiyou,43956,0,0,7,0,0,0,0
19935,2020-04-24,Solano,444255,14,0,184,10,7,0,0
19936,2020-04-24,Sonoma,496668,12,0,198,2,12,0,0
19937,2020-04-24,Stanislaus,562303,4,2,318,13,19,0,0
19938,2020-04-24,Sutter,105747,0,0,27,0,0,0,0
19939,2020-04-24,Tehama,65885,0,0,9,0,0,0,0
19940,2020-04-24,Trinity,13354,0,0,0,0,0,0,0
19941,2020-04-24,Tulare,484423,29,0,250,36,19,2,0
19942,2020-04-24,Tuolumne,52351,0,0,20,0,0,0,0
19944,2020-04-24,Ventura,852747,14,0,364,15,10,0,0
19945,2020-04-24,Yolo,223612,3,0,71,5,4,0,0
19946,2020-04-24,Yuba,79290,0,0,27,0,0,0,0
19947,2020-04-23,Alameda,1685886,50,0,969,39,61,0,0
19948,2020-04-23,Alpine,1117,0,0,0,0,0,0,0
19949,2020-04-23,Amador,38531,0,0,14,0,1,0,0
19950,2020-04-23,Butte,217769,0,0,54,0,0,0,0
19951,2020-04-23,Calaveras,44289,0,0,11,0,0,0,0
19953,2020-04-23,Colusa,22593,0,0,7,0,0,0,0
19954,2020-04-23,Contra Costa,1160099,15,0,532,20,14,1,0
19955,2020-04-23,Del Norte,27558,0,0,22,0,0,0,0
19956,2020-04-23,El Dorado,193098,0,0,73,0,0,0,0
19957,2020-04-23,Fresno,1032227,34,2,308,25,38,0,0
19958,2020-04-23,Glenn,29348,0,0,2,0,0,0,0
19959,2020-04-23,Humboldt,134098,0,0,91,0,0,0,0
19960,2020-04-23,Imperial,191649,11,0,130,17,11,1,0
19961,2020-04-23,Inyo,18453,0,0,8,0,1,0,0
19962,2020-04-23,Kern,927251,23,0,268,32,19,0,0
19963,2020-04-23,Kings,156444,21,0,80,11,0,0,0
19964,2020-04-23,Lake,64871,0,0,20,0,0,0,0
19965,2020-04-23,Lassen,30065,0,0,6,0,0,0,0
19966,2020-04-23,Los Angeles,10257557,1025,67,8966,1160,1148,69,0
19967,2020-04-23,Madera,160089,0,0,32,0,0,0,0
19968,2020-04-23,Marin,260800,2,0,129,3,7,0,0
19969,2020-04-23,Mariposa,17795,1,0,1,0,0,0,0
19970,2020-04-23,Mendocino,88439,3,0,40,3,0,0,0
19971,2020-04-23,Merced,287420,12,0,109,13,6,0,0
19972,2020-04-23,Modoc,9475,0,0,1,0,0,0,0
19973,2020-04-23,Mono,13961,1,0,0,0,0,0,0
19974,2020-04-23,Monterey,448732,7,1,171,11,7,0,0
19975,2020-04-23,Napa,139652,1,0,58,0,1,0,0
19976,2020-04-23,Nevada,98710,0,0,29,0,0,0,0
19977,2020-04-23,Orange,3228519,94,6,1413,101,56,1,0
19979,2020-04-23,Placer,400434,2,1,156,1,3,0,0
19980,2020-04-23,Plumas,18997,0,0,9,0,0,0,0
19981,2020-04-23,Riverside,2468145,103,6,2973,127,113,2,0
19982,2020-04-23,Sacramento,1567975,5,0,576,14,19,5,0
19983,2020-04-23,San Benito,64022,1,0,23,0,0,0,0
19984,2020-04-23,San Bernardino,2217398,65,6,1021,102,40,5,0
19985,2020-04-23,San Diego,3370418,127,5,1278,136,152,4,0
19986,2020-04-23,San Francisco,892280,36,1,1175,50,57,0,0
19987,2020-04-23,San Joaquin,782545,11,0,346,17,17,0,0
19988,2020-04-23,San Luis Obispo,278862,10,0,164,15,4,0,0
19989,2020-04-23,San Mateo,778001,21,0,774,42,25,2,0
19990,2020-04-23,Santa Barbara,456373,7,0,186,7,8,0,0
19991,2020-04-23,Santa Clara,1967585,13,1,1199,32,27,0,0
19992,2020-04-23,Santa Cruz,273999,4,0,164,11,4,0,0
19993,2020-04-23,Shasta,177925,1,0,58,4,1,0,0
19994,2020-04-23,Sierra,3115,0,0,1,0,0,0,0
19995,2020-04-23,Siskiyou,43956,0,0,3,0,0,0,0
19996,2020-04-23,Solano,444255,19,6,245,25,1,0,0
