,county,date,deaths,cumulative_deaths,reported_deaths,cumulative_reported_deaths
22735,Santa Barbara,2020-03-09,0,0,0,0
22736,Santa Clara,2020-03-09,4,26,1,1
22737,Santa Cruz,2020-03-09,0,0,0,0
22738,Shasta,2020-03-09,0,1,0,0
22739,Sierra,2020-03-09,0,0,0,0
22740,Siskiyou,2020-03-09,0,0,0,0
22741,Solano,2020-03-09,0,4,0,0
22742,Sonoma,2020-03-09,0,1,0,0
22743,Stanislaus,2020-03-09,0,1,0,0
22744,Sutter,2020-03-09,0,0,0,0
22745,Tehama,2020-03-09,0,0,0,0
22746,Trinity,2020-03-09,0,0,0,0
22747,Tulare,2020-03-09,0,1,0,0
22748,Tuolumne,2020-03-09,0,0,0,0
22750,Ventura,2020-03-09,0,1,0,0
22751,Yolo,2020-03-09,0,1,0,0
22752,Yuba,2020-03-09,0,0,0,0
22753,Alameda,2020-03-08,0,0,0,0
22754,Alpine,2020-03-08,0,0,0,0
22755,Amador,2020-03-08,0,0,0,0
22756,Butte,2020-03-08,0,0,0,0
22757,Calaveras,2020-03-08,0,0,0,0
22759,Colusa,2020-03-08,0,0,0,0
22760,Contra Costa,2020-03-08,0,1,0,0
22761,Del Norte,2020-03-08,0,0,0,0
22762,El Dorado,2020-03-08,0,0,0,0
22763,Fresno,2020-03-08,0,0,0,0
22764,Glenn,2020-03-08,0,0,0,0
22765,Humboldt,2020-03-08,0,0,0,0
22766,Imperial,2020-03-08,0,2,0,0
22767,Inyo,2020-03-08,0,0,0,0
22768,Kern,2020-03-08,0,0,0,0
22769,Kings,2020-03-08,0,0,0,0
22770,Lake,2020-03-08,0,0,0,0
22771,Lassen,2020-03-08,0,0,0,0
22772,Los Angeles,2020-03-08,0,18,0,0
22773,Madera,2020-03-08,0,1,0,0
22774,Marin,2020-03-08,0,1,0,0
22775,Mariposa,2020-03-08,0,0,0,0
22776,Mendocino,2020-03-08,0,0,0,0
22777,Merced,2020-03-08,0,0,0,0
22778,Modoc,2020-03-08,0,0,0,0
22779,Mono,2020-03-08,0,1,0,0
22780,Monterey,2020-03-08,0,0,0,0
22781,Napa,2020-03-08,1,1,0,0
22782,Nevada,2020-03-08,0,0,0,0
22783,Orange,2020-03-08,0,4,0,0
22785,Placer,2020-03-08,0,1,0,1
22786,Plumas,2020-03-08,0,0,0,0
22787,Riverside,2020-03-08,2,5,0,0
22788,Sacramento,2020-03-08,0,6,0,0
22789,San Benito,2020-03-08,0,1,0,0
22790,San Bernardino,2020-03-08,0,6,0,0
22791,San Diego,2020-03-08,0,4,0,0
22792,San Francisco,2020-03-08,0,0,0,0
22793,San Joaquin,2020-03-08,0,4,0,0
22794,San Luis Obispo,2020-03-08,0,2,0,0
22795,San Mateo,2020-03-08,0,4,0,0
22796,Santa Barbara,2020-03-08,0,0,0,0
22797,Santa Clara,2020-03-08,1,22,0,0
22798,Santa Cruz,2020-03-08,0,0,0,0
22799,Shasta,2020-03-08,0,1,0,0
22800,Sierra,2020-03-08,0,0,0,0
22801,Siskiyou,2020-03-08,0,0,0,0
22802,Solano,2020-03-08,0,4,0,0
22803,Sonoma,2020-03-08,0,1,0,0
22804,Stanislaus,2020-03-08,0,1,0,0
22805,Sutter,2020-03-08,0,0,0,0
22806,Tehama,2020-03-08,0,0,0,0
22807,Trinity,2020-03-08,0,0,0,0
22808,Tulare,2020-03-08,0,1,0,0
22809,Tuolumne,2020-03-08,0,0,0,0
22811,Ventura,2020-03-08,0,1,0,0
22812,Yolo,2020-03-08,0,1,0,0
22813,Yuba,2020-03-08,0,0,0,0
22814,Alameda,2020-03-07,0,0,0,0
22815,Alpine,2020-03-07,0,0,0,0
22816,Amador,2020-03-07,0,0,0,0
22817,Butte,2020-03-07,0,0,0,0
22818,Calaveras,2020-03-07,0,0,0,0
22820,Colusa,2020-03-07,0,0,0,0
22821,Contra Costa,2020-03-07,0,1,0,0
22822,Del Norte,2020-03-07,0,0,0,0
22823,El Dorado,2020-03-07,0,0,0,0
22824,Fresno,2020-03-07,0,0,0,0
22825,Glenn,2020-03-07,0,0,0,0
22826,Humboldt,2020-03-07,0,0,0,0
22827,Imperial,2020-03-07,0,2,0,0
22828,Inyo,2020-03-07,0,0,0,0
22829,Kern,2020-03-07,0,0,0,0
22830,Kings,2020-03-07,0,0,0,0
22831,Lake,2020-03-07,0,0,0,0
22832,Lassen,2020-03-07,0,0,0,0
22833,Los Angeles,2020-03-07,3,18,0,0
22834,Madera,2020-03-07,0,1,0,0
22835,Marin,2020-03-07,0,1,0,0
22836,Mariposa,2020-03-07,0,0,0,0
22837,Mendocino,2020-03-07,0,0,0,0
22838,Merced,2020-03-07,0,0,0,0
22839,Modoc,2020-03-07,0,0,0,0
22840,Mono,2020-03-07,0,1,0,0
22841,Monterey,2020-03-07,0,0,0,0
22842,Napa,2020-03-07,0,0,0,0
22843,Nevada,2020-03-07,0,0,0,0
22844,Orange,2020-03-07,1,4,0,0
22846,Placer,2020-03-07,0,1,0,1
22847,Plumas,2020-03-07,0,0,0,0
22848,Riverside,2020-03-07,0,3,0,0
22849,Sacramento,2020-03-07,1,6,0,0
22850,San Benito,2020-03-07,0,1,0,0
22851,San Bernardino,2020-03-07,0,6,0,0
22852,San Diego,2020-03-07,0,4,0,0
22853,San Francisco,2020-03-07,0,0,0,0
22854,San Joaquin,2020-03-07,1,4,0,0
22855,San Luis Obispo,2020-03-07,0,2,0,0
22856,San Mateo,2020-03-07,2,4,0,0
22857,Santa Barbara,2020-03-07,0,0,0,0
22858,Santa Clara,2020-03-07,1,21,0,0
22859,Santa Cruz,2020-03-07,0,0,0,0
22860,Shasta,2020-03-07,0,1,0,0
22861,Sierra,2020-03-07,0,0,0,0
22862,Siskiyou,2020-03-07,0,0,0,0
22863,Solano,2020-03-07,0,4,0,0
22864,Sonoma,2020-03-07,0,1,0,0
22865,Stanislaus,2020-03-07,0,1,0,0
22866,Sutter,2020-03-07,0,0,0,0
22867,Tehama,2020-03-07,0,0,0,0
22868,Trinity,2020-03-07,0,0,0,0
22869,Tulare,2020-03-07,0,1,0,0
22870,Tuolumne,2020-03-07,0,0,0,0
22872,Ventura,2020-03-07,0,1,0,0
22873,Yolo,2020-03-07,0,1,0,0
22874,Yuba,2020-03-07,0,0,0,0
22875,Alameda,2020-03-06,0,0,0,0
22876,Alpine,2020-03-06,0,0,0,0
22877,Amador,2020-03-06,0,0,0,0
22878,Butte,2020-03-06,0,0,0,0
22879,Calaveras,2020-03-06,0,0,0,0
22881,Colusa,2020-03-06,0,0,0,0
22882,Contra Costa,2020-03-06,0,1,0,0
22883,Del Norte,2020-03-06,0,0,0,0
22884,El Dorado,2020-03-06,0,0,0,0
22885,Fresno,2020-03-06,0,0,0,0
22886,Glenn,2020-03-06,0,0,0,0
22887,Humboldt,2020-03-06,0,0,0,0
22888,Imperial,2020-03-06,0,2,0,0
22889,Inyo,2020-03-06,0,0,0,0
22890,Kern,2020-03-06,0,0,0,0
22891,Kings,2020-03-06,0,0,0,0
22892,Lake,2020-03-06,0,0,0,0
22893,Lassen,2020-03-06,0,0,0,0
22894,Los Angeles,2020-03-06,5,15,0,0
22895,Madera,2020-03-06,0,1,0,0
22896,Marin,2020-03-06,0,1,0,0
22897,Mariposa,2020-03-06,0,0,0,0
22898,Mendocino,2020-03-06,0,0,0,0
22899,Merced,2020-03-06,0,0,0,0
22900,Modoc,2020-03-06,0,0,0,0
22901,Mono,2020-03-06,0,1,0,0
22902,Monterey,2020-03-06,0,0,0,0
22903,Napa,2020-03-06,0,0,0,0
22904,Nevada,2020-03-06,0,0,0,0
22905,Orange,2020-03-06,2,3,0,0
22907,Placer,2020-03-06,0,1,0,1
22908,Plumas,2020-03-06,0,0,0,0
22909,Riverside,2020-03-06,0,3,0,0
22910,Sacramento,2020-03-06,0,5,0,0
22911,San Benito,2020-03-06,0,1,0,0
22912,San Bernardino,2020-03-06,1,6,0,0
22913,San Diego,2020-03-06,0,4,0,0
22914,San Francisco,2020-03-06,0,0,0,0
22915,San Joaquin,2020-03-06,1,3,0,0
22916,San Luis Obispo,2020-03-06,0,2,0,0
22917,San Mateo,2020-03-06,0,2,0,0
22918,Santa Barbara,2020-03-06,0,0,0,0
22919,Santa Clara,2020-03-06,1,20,0,0
22920,Santa Cruz,2020-03-06,0,0,0,0
22921,Shasta,2020-03-06,0,1,0,0
22922,Sierra,2020-03-06,0,0,0,0
22923,Siskiyou,2020-03-06,0,0,0,0
22924,Solano,2020-03-06,0,4,0,0
22925,Sonoma,2020-03-06,0,1,0,0
22926,Stanislaus,2020-03-06,0,1,0,0
22927,Sutter,2020-03-06,0,0,0,0
22928,Tehama,2020-03-06,0,0,0,0
22929,Trinity,2020-03-06,0,0,0,0
22930,Tulare,2020-03-06,0,1,0,0
22931,Tuolumne,2020-03-06,0,0,0,0
22933,Ventura,2020-03-06,0,1,0,0
22934,Yolo,2020-03-06,0,1,0,0
22935,Yuba,2020-03-06,0,0,0,0
22936,Alameda,2020-03-05,0,0,0,0
22937,Alpine,2020-03-05,0,0,0,0
22938,Amador,2020-03-05,0,0,0,0
22939,Butte,2020-03-05,0,0,0,0
22940,Calaveras,2020-03-05,0,0,0,0
22942,Colusa,2020-03-05,0,0,0,0
22943,Contra Costa,2020-03-05,0,1,0,0
22944,Del Norte,2020-03-05,0,0,0,0
22945,El Dorado,2020-03-05,0,0,0,0
22946,Fresno,2020-03-05,0,0,0,0
22947,Glenn,2020-03-05,0,0,0,0
22948,Humboldt,2020-03-05,0,0,0,0
22949,Imperial,2020-03-05,0,2,0,0
22950,Inyo,2020-03-05,0,0,0,0
22951,Kern,2020-03-05,0,0,0,0
22952,Kings,2020-03-05,0,0,0,0
22953,Lake,2020-03-05,0,0,0,0
22954,Lassen,2020-03-05,0,0,0,0
22955,Los Angeles,2020-03-05,0,10,0,0
22956,Madera,2020-03-05,0,1,0,0
22957,Marin,2020-03-05,0,1,0,0
22958,Mariposa,2020-03-05,0,0,0,0
22959,Mendocino,2020-03-05,0,0,0,0
22960,Merced,2020-03-05,0,0,0,0
22961,Modoc,2020-03-05,0,0,0,0
22962,Mono,2020-03-05,0,1,0,0
22963,Monterey,2020-03-05,0,0,0,0
22964,Napa,2020-03-05,0,0,0,0
22965,Nevada,2020-03-05,0,0,0,0
22966,Orange,2020-03-05,0,1,0,0
22968,Placer,2020-03-05,0,1,0,1
22969,Plumas,2020-03-05,0,0,0,0
22970,Riverside,2020-03-05,1,3,0,0
22971,Sacramento,2020-03-05,0,5,0,0
22972,San Benito,2020-03-05,0,1,0,0
22973,San Bernardino,2020-03-05,0,5,0,0
22974,San Diego,2020-03-05,1,4,0,0
22975,San Francisco,2020-03-05,0,0,0,0
22976,San Joaquin,2020-03-05,0,2,0,0
22977,San Luis Obispo,2020-03-05,0,2,0,0
22978,San Mateo,2020-03-05,0,2,0,0
22979,Santa Barbara,2020-03-05,0,0,0,0
22980,Santa Clara,2020-03-05,0,19,0,0
22981,Santa Cruz,2020-03-05,0,0,0,0
22982,Shasta,2020-03-05,0,1,0,0
22983,Sierra,2020-03-05,0,0,0,0
22984,Siskiyou,2020-03-05,0,0,0,0
22985,Solano,2020-03-05,0,4,0,0
22986,Sonoma,2020-03-05,0,1,0,0
22987,Stanislaus,2020-03-05,0,1,0,0
22988,Sutter,2020-03-05,0,0,0,0
22989,Tehama,2020-03-05,0,0,0,0
22990,Trinity,2020-03-05,0,0,0,0
22991,Tulare,2020-03-05,0,1,0,0
22992,Tuolumne,2020-03-05,0,0,0,0
22994,Ventura,2020-03-05,0,1,0,0
22995,Yolo,2020-03-05,0,1,0,0
22996,Yuba,2020-03-05,0,0,0,0
22997,Alameda,2020-03-04,0,0,0,0
22998,Alpine,2020-03-04,0,0,0,0
22999,Amador,2020-03-04,0,0,0,0
23000,Butte,2020-03-04,0,0,0,0
23001,Calaveras,2020-03-04,0,0,0,0
23003,Colusa,2020-03-04,0,0,0,0
23004,Contra Costa,2020-03-04,0,1,0,0
23005,Del Norte,2020-03-04,0,0,0,0
23006,El Dorado,2020-03-04,0,0,0,0
23007,Fresno,2020-03-04,0,0,0,0
23008,Glenn,2020-03-04,0,0,0,0
23009,Humboldt,2020-03-04,0,0,0,0
23010,Imperial,2020-03-04,0,2,0,0
23011,Inyo,2020-03-04,0,0,0,0
23012,Kern,2020-03-04,0,0,0,0
23013,Kings,2020-03-04,0,0,0,0
23014,Lake,2020-03-04,0,0,0,0
23015,Lassen,2020-03-04,0,0,0,0
23016,Los Angeles,2020-03-04,1,10,0,0
23017,Madera,2020-03-04,0,1,0,0
23018,Marin,2020-03-04,0,1,0,0
23019,Mariposa,2020-03-04,0,0,0,0
23020,Mendocino,2020-03-04,0,0,0,0
23021,Merced,2020-03-04,0,0,0,0
23022,Modoc,2020-03-04,0,0,0,0
23023,Mono,2020-03-04,0,1,0,0
23024,Monterey,2020-03-04,0,0,0,0
23025,Napa,2020-03-04,0,0,0,0
23026,Nevada,2020-03-04,0,0,0,0
23027,Orange,2020-03-04,0,1,0,0
23029,Placer,2020-03-04,0,1,1,1
23030,Plumas,2020-03-04,0,0,0,0
23031,Riverside,2020-03-04,0,2,0,0
23032,Sacramento,2020-03-04,0,5,0,0
23033,San Benito,2020-03-04,0,1,0,0
23034,San Bernardino,2020-03-04,0,5,0,0
23035,San Diego,2020-03-04,2,3,0,0
23036,San Francisco,2020-03-04,0,0,0,0
23037,San Joaquin,2020-03-04,0,2,0,0
23038,San Luis Obispo,2020-03-04,0,2,0,0
23039,San Mateo,2020-03-04,0,2,0,0
23040,Santa Barbara,2020-03-04,0,0,0,0
23041,Santa Clara,2020-03-04,1,19,0,0
23042,Santa Cruz,2020-03-04,0,0,0,0
23043,Shasta,2020-03-04,0,1,0,0
23044,Sierra,2020-03-04,0,0,0,0
23045,Siskiyou,2020-03-04,0,0,0,0
23046,Solano,2020-03-04,0,4,0,0
23047,Sonoma,2020-03-04,0,1,0,0
23048,Stanislaus,2020-03-04,0,1,0,0
23049,Sutter,2020-03-04,0,0,0,0
23050,Tehama,2020-03-04,0,0,0,0
23051,Trinity,2020-03-04,0,0,0,0
23052,Tulare,2020-03-04,0,1,0,0
23053,Tuolumne,2020-03-04,0,0,0,0
23055,Ventura,2020-03-04,0,1,0,0
23056,Yolo,2020-03-04,0,1,0,0
23057,Yuba,2020-03-04,0,0,0,0
23058,Alameda,2020-03-03,0,0,0,0
23059,Alpine,2020-03-03,0,0,0,0
23060,Amador,2020-03-03,0,0,0,0
23061,Butte,2020-03-03,0,0,0,0
23062,Calaveras,2020-03-03,0,0,0,0
23064,Colusa,2020-03-03,0,0,0,0
23065,Contra Costa,2020-03-03,0,1,0,0
23066,Del Norte,2020-03-03,0,0,0,0
23067,El Dorado,2020-03-03,0,0,0,0
23068,Fresno,2020-03-03,0,0,0,0
23069,Glenn,2020-03-03,0,0,0,0
23070,Humboldt,2020-03-03,0,0,0,0
23071,Imperial,2020-03-03,0,2,0,0
23072,Inyo,2020-03-03,0,0,0,0
23073,Kern,2020-03-03,0,0,0,0
23074,Kings,2020-03-03,0,0,0,0
23075,Lake,2020-03-03,0,0,0,0
23076,Lassen,2020-03-03,0,0,0,0
23077,Los Angeles,2020-03-03,0,9,0,0
23078,Madera,2020-03-03,0,1,0,0
23079,Marin,2020-03-03,0,1,0,0
23080,Mariposa,2020-03-03,0,0,0,0
23081,Mendocino,2020-03-03,0,0,0,0
23082,Merced,2020-03-03,0,0,0,0
23083,Modoc,2020-03-03,0,0,0,0
23084,Mono,2020-03-03,0,1,0,0
23085,Monterey,2020-03-03,0,0,0,0
23086,Napa,2020-03-03,0,0,0,0
23087,Nevada,2020-03-03,0,0,0,0
23088,Orange,2020-03-03,0,1,0,0
23090,Placer,2020-03-03,0,1,0,0
23091,Plumas,2020-03-03,0,0,0,0
23092,Riverside,2020-03-03,0,2,0,0
23093,Sacramento,2020-03-03,1,5,0,0
23094,San Benito,2020-03-03,0,1,0,0
23095,San Bernardino,2020-03-03,0,5,0,0
23096,San Diego,2020-03-03,0,1,0,0
23097,San Francisco,2020-03-03,0,0,0,0
23098,San Joaquin,2020-03-03,0,2,0,0
23099,San Luis Obispo,2020-03-03,0,2,0,0
23100,San Mateo,2020-03-03,0,2,0,0
23101,Santa Barbara,2020-03-03,0,0,0,0
23102,Santa Clara,2020-03-03,1,18,0,0
23103,Santa Cruz,2020-03-03,0,0,0,0
23104,Shasta,2020-03-03,0,1,0,0
23105,Sierra,2020-03-03,0,0,0,0
23106,Siskiyou,2020-03-03,0,0,0,0
23107,Solano,2020-03-03,0,4,0,0
23108,Sonoma,2020-03-03,0,1,0,0
23109,Stanislaus,2020-03-03,1,1,0,0
23110,Sutter,2020-03-03,0,0,0,0
23111,Tehama,2020-03-03,0,0,0,0
23112,Trinity,2020-03-03,0,0,0,0
23113,Tulare,2020-03-03,0,1,0,0
23114,Tuolumne,2020-03-03,0,0,0,0
23116,Ventura,2020-03-03,0,1,0,0
23117,Yolo,2020-03-03,0,1,0,0
23118,Yuba,2020-03-03,0,0,0,0
23119,Alameda,2020-03-02,0,0,0,0
23120,Alpine,2020-03-02,0,0,0,0
23121,Amador,2020-03-02,0,0,0,0
23122,Butte,2020-03-02,0,0,0,0
23123,Calaveras,2020-03-02,0,0,0,0
23125,Colusa,2020-03-02,0,0,0,0
23126,Contra Costa,2020-03-02,0,1,0,0
23127,Del Norte,2020-03-02,0,0,0,0
23128,El Dorado,2020-03-02,0,0,0,0
23129,Fresno,2020-03-02,0,0,0,0
23130,Glenn,2020-03-02,0,0,0,0
23131,Humboldt,2020-03-02,0,0,0,0
23132,Imperial,2020-03-02,0,2,0,0
23133,Inyo,2020-03-02,0,0,0,0
23134,Kern,2020-03-02,0,0,0,0
23135,Kings,2020-03-02,0,0,0,0
23136,Lake,2020-03-02,0,0,0,0
23137,Lassen,2020-03-02,0,0,0,0
23138,Los Angeles,2020-03-02,1,9,0,0
23139,Madera,2020-03-02,0,1,0,0
23140,Marin,2020-03-02,1,1,0,0
23141,Mariposa,2020-03-02,0,0,0,0
23142,Mendocino,2020-03-02,0,0,0,0
23143,Merced,2020-03-02,0,0,0,0
23144,Modoc,2020-03-02,0,0,0,0
23145,Mono,2020-03-02,0,1,0,0
23146,Monterey,2020-03-02,0,0,0,0
23147,Napa,2020-03-02,0,0,0,0
23148,Nevada,2020-03-02,0,0,0,0
23149,Orange,2020-03-02,0,1,0,0
23151,Placer,2020-03-02,0,1,0,0
23152,Plumas,2020-03-02,0,0,0,0
23153,Riverside,2020-03-02,0,2,0,0
23154,Sacramento,2020-03-02,1,4,0,0
23155,San Benito,2020-03-02,1,1,0,0
23156,San Bernardino,2020-03-02,1,5,0,0
23157,San Diego,2020-03-02,0,1,0,0
23158,San Francisco,2020-03-02,0,0,0,0
23159,San Joaquin,2020-03-02,0,2,0,0
23160,San Luis Obispo,2020-03-02,0,2,0,0
23161,San Mateo,2020-03-02,0,2,0,0
23162,Santa Barbara,2020-03-02,0,0,0,0
23163,Santa Clara,2020-03-02,2,17,0,0
23164,Santa Cruz,2020-03-02,0,0,0,0
23165,Shasta,2020-03-02,0,1,0,0
23166,Sierra,2020-03-02,0,0,0,0
23167,Siskiyou,2020-03-02,0,0,0,0
23168,Solano,2020-03-02,0,4,0,0
23169,Sonoma,2020-03-02,0,1,0,0
23170,Stanislaus,2020-03-02,0,0,0,0
23171,Sutter,2020-03-02,0,0,0,0
23172,Tehama,2020-03-02,0,0,0,0
23173,Trinity,2020-03-02,0,0,0,0
23174,Tulare,2020-03-02,0,1,0,0
23175,Tuolumne,2020-03-02,0,0,0,0
23177,Ventura,2020-03-02,0,1,0,0
23178,Yolo,2020-03-02,0,1,0,0
23179,Yuba,2020-03-02,0,0,0,0
23180,Alameda,2020-03-01,0,0,0,0
23181,Alpine,2020-03-01,0,0,0,0
23182,Amador,2020-03-01,0,0,0,0
23183,Butte,2020-03-01,0,0,0,0
23184,Calaveras,2020-03-01,0,0,0,0
23186,Colusa,2020-03-01,0,0,0,0
23187,Contra Costa,2020-03-01,0,1,0,0
23188,Del Norte,2020-03-01,0,0,0,0
23189,El Dorado,2020-03-01,0,0,0,0
23190,Fresno,2020-03-01,0,0,0,0
23191,Glenn,2020-03-01,0,0,0,0
23192,Humboldt,2020-03-01,0,0,0,0
23193,Imperial,2020-03-01,1,2,0,0
23194,Inyo,2020-03-01,0,0,0,0
23195,Kern,2020-03-01,0,0,0,0
23196,Kings,2020-03-01,0,0,0,0
23197,Lake,2020-03-01,0,0,0,0
23198,Lassen,2020-03-01,0,0,0,0
23199,Los Angeles,2020-03-01,0,8,0,0
23200,Madera,2020-03-01,0,1,0,0
23201,Marin,2020-03-01,0,0,0,0
23202,Mariposa,2020-03-01,0,0,0,0
23203,Mendocino,2020-03-01,0,0,0,0
23204,Merced,2020-03-01,0,0,0,0
23205,Modoc,2020-03-01,0,0,0,0
23206,Mono,2020-03-01,0,1,0,0
23207,Monterey,2020-03-01,0,0,0,0
23208,Napa,2020-03-01,0,0,0,0
23209,Nevada,2020-03-01,0,0,0,0
23210,Orange,2020-03-01,1,1,0,0
23212,Placer,2020-03-01,0,1,0,0
23213,Plumas,2020-03-01,0,0,0,0
23214,Riverside,2020-03-01,0,2,0,0
23215,Sacramento,2020-03-01,1,3,0,0
23216,San Benito,2020-03-01,0,0,0,0
23217,San Bernardino,2020-03-01,0,4,0,0
23218,San Diego,2020-03-01,0,1,0,0
23219,San Francisco,2020-03-01,0,0,0,0
23220,San Joaquin,2020-03-01,0,2,0,0
23221,San Luis Obispo,2020-03-01,0,2,0,0
23222,San Mateo,2020-03-01,1,2,0,0
23223,Santa Barbara,2020-03-01,0,0,0,0
23224,Santa Clara,2020-03-01,3,15,0,0
23225,Santa Cruz,2020-03-01,0,0,0,0
23226,Shasta,2020-03-01,0,1,0,0
23227,Sierra,2020-03-01,0,0,0,0
23228,Siskiyou,2020-03-01,0,0,0,0
23229,Solano,2020-03-01,0,4,0,0
23230,Sonoma,2020-03-01,0,1,0,0
23231,Stanislaus,2020-03-01,0,0,0,0
23232,Sutter,2020-03-01,0,0,0,0
23233,Tehama,2020-03-01,0,0,0,0
23234,Trinity,2020-03-01,0,0,0,0
23235,Tulare,2020-03-01,1,1,0,0
23236,Tuolumne,2020-03-01,0,0,0,0
23238,Ventura,2020-03-01,0,1,0,0
23239,Yolo,2020-03-01,0,1,0,0
23240,Yuba,2020-03-01,0,0,0,0
23241,Alameda,2020-02-29,0,0,0,0
23242,Alpine,2020-02-29,0,0,0,0
23243,Amador,2020-02-29,0,0,0,0
23244,Butte,2020-02-29,0,0,0,0
23245,Calaveras,2020-02-29,0,0,0,0
23247,Colusa,2020-02-29,0,0,0,0
23248,Contra Costa,2020-02-29,0,1,0,0
23249,Del Norte,2020-02-29,0,0,0,0
23250,El Dorado,2020-02-29,0,0,0,0
23251,Fresno,2020-02-29,0,0,0,0
23252,Glenn,2020-02-29,0,0,0,0
23253,Humboldt,2020-02-29,0,0,0,0
23254,Imperial,2020-02-29,0,1,0,0
23255,Inyo,2020-02-29,0,0,0,0
23256,Kern,2020-02-29,0,0,0,0
23257,Kings,2020-02-29,0,0,0,0
23258,Lake,2020-02-29,0,0,0,0
23259,Lassen,2020-02-29,0,0,0,0
23260,Los Angeles,2020-02-29,0,8,0,0
23261,Madera,2020-02-29,0,1,0,0
23262,Marin,2020-02-29,0,0,0,0
23263,Mariposa,2020-02-29,0,0,0,0
23264,Mendocino,2020-02-29,0,0,0,0
23265,Merced,2020-02-29,0,0,0,0
23266,Modoc,2020-02-29,0,0,0,0
23267,Mono,2020-02-29,1,1,0,0
23268,Monterey,2020-02-29,0,0,0,0
23269,Napa,2020-02-29,0,0,0,0
23270,Nevada,2020-02-29,0,0,0,0
23271,Orange,2020-02-29,0,0,0,0
23273,Placer,2020-02-29,0,1,0,0
23274,Plumas,2020-02-29,0,0,0,0
23275,Riverside,2020-02-29,0,2,0,0
23276,Sacramento,2020-02-29,1,2,0,0
23277,San Benito,2020-02-29,0,0,0,0
23278,San Bernardino,2020-02-29,0,4,0,0
23279,San Diego,2020-02-29,0,1,0,0
23280,San Francisco,2020-02-29,0,0,0,0
23281,San Joaquin,2020-02-29,0,2,0,0
23282,San Luis Obispo,2020-02-29,0,2,0,0
23283,San Mateo,2020-02-29,1,1,0,0
23284,Santa Barbara,2020-02-29,0,0,0,0
23285,Santa Clara,2020-02-29,0,12,0,0
23286,Santa Cruz,2020-02-29,0,0,0,0
23287,Shasta,2020-02-29,0,1,0,0
23288,Sierra,2020-02-29,0,0,0,0
23289,Siskiyou,2020-02-29,0,0,0,0
23290,Solano,2020-02-29,0,4,0,0
23291,Sonoma,2020-02-29,0,1,0,0
23292,Stanislaus,2020-02-29,0,0,0,0
23293,Sutter,2020-02-29,0,0,0,0
23294,Tehama,2020-02-29,0,0,0,0
23295,Trinity,2020-02-29,0,0,0,0
23296,Tulare,2020-02-29,0,0,0,0
23297,Tuolumne,2020-02-29,0,0,0,0
23299,Ventura,2020-02-29,0,1,0,0
23300,Yolo,2020-02-29,0,1,0,0
23301,Yuba,2020-02-29,0,0,0,0
23302,Alameda,2020-02-28,0,0,0,0
23303,Alpine,2020-02-28,0,0,0,0
23304,Amador,2020-02-28,0,0,0,0
23305,Butte,2020-02-28,0,0,0,0
23306,Calaveras,2020-02-28,0,0,0,0
23308,Colusa,2020-02-28,0,0,0,0
23309,Contra Costa,2020-02-28,1,1,0,0
23310,Del Norte,2020-02-28,0,0,0,0
23311,El Dorado,2020-02-28,0,0,0,0
23312,Fresno,2020-02-28,0,0,0,0
23313,Glenn,2020-02-28,0,0,0,0
23314,Humboldt,2020-02-28,0,0,0,0
23315,Imperial,2020-02-28,0,1,0,0
23316,Inyo,2020-02-28,0,0,0,0
23317,Kern,2020-02-28,0,0,0,0
23318,Kings,2020-02-28,0,0,0,0
23319,Lake,2020-02-28,0,0,0,0
23320,Lassen,2020-02-28,0,0,0,0
23321,Los Angeles,2020-02-28,1,8,0,0
23322,Madera,2020-02-28,0,1,0,0
23323,Marin,2020-02-28,0,0,0,0
23324,Mariposa,2020-02-28,0,0,0,0
23325,Mendocino,2020-02-28,0,0,0,0
23326,Merced,2020-02-28,0,0,0,0
23327,Modoc,2020-02-28,0,0,0,0
23328,Mono,2020-02-28,0,0,0,0
23329,Monterey,2020-02-28,0,0,0,0
23330,Napa,2020-02-28,0,0,0,0
23331,Nevada,2020-02-28,0,0,0,0
23332,Orange,2020-02-28,0,0,0,0
23334,Placer,2020-02-28,0,1,0,0
23335,Plumas,2020-02-28,0,0,0,0
23336,Riverside,2020-02-28,0,2,0,0
23337,Sacramento,2020-02-28,0,1,0,0
23338,San Benito,2020-02-28,0,0,0,0
23339,San Bernardino,2020-02-28,0,4,0,0
23340,San Diego,2020-02-28,0,1,0,0
23341,San Francisco,2020-02-28,0,0,0,0
23342,San Joaquin,2020-02-28,0,2,0,0
23343,San Luis Obispo,2020-02-28,0,2,0,0
23344,San Mateo,2020-02-28,0,0,0,0
23345,Santa Barbara,2020-02-28,0,0,0,0
23346,Santa Clara,2020-02-28,0,12,0,0
23347,Santa Cruz,2020-02-28,0,0,0,0
23348,Shasta,2020-02-28,1,1,0,0
23349,Sierra,2020-02-28,0,0,0,0
23350,Siskiyou,2020-02-28,0,0,0,0
23351,Solano,2020-02-28,0,4,0,0
23352,Sonoma,2020-02-28,0,1,0,0
23353,Stanislaus,2020-02-28,0,0,0,0
23354,Sutter,2020-02-28,0,0,0,0
23355,Tehama,2020-02-28,0,0,0,0
23356,Trinity,2020-02-28,0,0,0,0
23357,Tulare,2020-02-28,0,0,0,0
23358,Tuolumne,2020-02-28,0,0,0,0
23360,Ventura,2020-02-28,0,1,0,0
23361,Yolo,2020-02-28,0,1,0,0
