,county,date,all_hospital_beds,icu_available_beds
17046,Tulare,2021-01-27,672,12
17047,Sonoma,2021-01-27,657,14
17048,Nevada,2021-01-27,129,7
17049,Alameda,2021-01-27,2521,65
17050,Tuolumne,2021-01-27,84,3
17051,San Bernardino,2021-01-27,3665,67
17052,Riverside,2021-01-27,3453,33
17053,San Diego,2021-01-27,6491,156
17054,Yuba,2021-01-27,261,4
17055,Butte,2021-01-27,451,9
17056,Contra Costa,2021-01-27,1324,36
17057,Colusa,2021-01-27,48,5
17058,Amador,2021-01-27,52,0
17059,Merced,2021-01-27,271,2
17060,Los Angeles,2021-01-27,19289,314
17061,Santa Clara,2021-01-27,3143,47
17062,Marin,2021-01-27,340,9
17063,San Benito,2021-01-27,25,0
17064,Placer,2021-01-27,774,7
17065,Lake,2021-01-27,62,1
17066,Calaveras,2021-01-27,33,5
17067,Sutter,2021-01-27,14,0
17068,Sacramento,2021-01-27,2669,61
17069,San Luis Obispo,2021-01-27,460,13
17070,Mendocino,2021-01-27,117,2
17071,Humboldt,2021-01-27,276,12
17072,Fresno,2021-01-27,1557,9
17073,Del Norte,2021-01-27,51,2
17074,Madera,2021-01-27,278,0
17075,Shasta,2021-01-27,567,15
17076,San Francisco,2021-01-27,2109,49
17077,Plumas,2021-01-28,35,0
17078,Trinity,2021-01-28,25,0
17079,Merced,2021-01-28,271,0
17080,Santa Clara,2021-01-28,3145,47
17081,Shasta,2021-01-28,567,15
17082,Orange,2021-01-28,5960,117
17083,Santa Cruz,2021-01-28,372,3
17084,El Dorado,2021-01-28,190,9
17085,San Bernardino,2021-01-28,3655,81
17086,Modoc,2021-01-28,12,0
17087,Los Angeles,2021-01-28,19275,272
17088,Mono,2021-01-28,17,1
17089,Mariposa,2021-01-28,14,0
17090,Lake,2021-01-28,62,1
17091,Santa Barbara,2021-01-28,603,17
17092,Fresno,2021-01-28,1543,12
17093,Tuolumne,2021-01-28,84,3
17094,Nevada,2021-01-28,126,3
17095,Lassen,2021-01-28,25,0
17096,Solano,2021-01-28,614,8
17097,Mendocino,2021-01-28,114,26
17098,Tehama,2021-01-28,59,1
17099,Napa,2021-01-28,215,2
17100,Imperial,2021-01-28,234,1
17101,Riverside,2021-01-28,3433,20
17102,Sonoma,2021-01-28,642,13
17103,San Francisco,2021-01-28,2108,55
17104,Butte,2021-01-28,451,7
17105,Alameda,2021-01-28,2524,63
17106,Kern,2021-01-28,1153,24
17107,San Mateo,2021-01-28,750,16
17108,Marin,2021-01-28,350,9
17109,Calaveras,2021-01-28,33,5
17110,San Diego,2021-01-28,6487,159
17111,Colusa,2021-01-28,48,5
17112,Yolo,2021-01-28,132,0
17113,Ventura,2021-01-28,1218,26
17114,Inyo,2021-01-28,29,2
17115,Kings,2021-01-28,132,1
17116,San Benito,2021-01-28,25,0
17117,San Joaquin,2021-01-28,908,5
17118,Siskiyou,2021-01-28,56,4
17119,Del Norte,2021-01-28,51,1
17120,Yuba,2021-01-28,261,2
17121,San Luis Obispo,2021-01-28,460,12
17122,Madera,2021-01-28,272,0
17123,Glenn,2021-01-28,47,0
17124,Monterey,2021-01-28,719,11
17125,Stanislaus,2021-01-28,1303,18
17126,Sacramento,2021-01-28,2659,48
17127,Placer,2021-01-28,775,8
17128,Sutter,2021-01-28,14,0
17129,Amador,2021-01-28,52,0
17130,Tulare,2021-01-28,672,14
17131,Contra Costa,2021-01-28,1313,33
17132,Humboldt,2021-01-28,276,7
17133,Calaveras,2021-01-29,33,5
17134,Sonoma,2021-01-29,637,16
17135,Orange,2021-01-29,5922,108
17136,Santa Barbara,2021-01-29,603,18
17137,Lake,2021-01-29,62,2
17138,Santa Clara,2021-01-29,3152,40
17139,San Diego,2021-01-29,6486,155
17140,Solano,2021-01-29,594,7
17141,El Dorado,2021-01-29,190,12
17142,Ventura,2021-01-29,1213,23
17143,Amador,2021-01-29,52,0
17144,Trinity,2021-01-29,25,0
17145,San Joaquin,2021-01-29,920,4
17146,Tuolumne,2021-01-29,84,0
17147,Alameda,2021-01-29,2488,65
17148,San Benito,2021-01-29,25,0
17149,Sacramento,2021-01-29,2651,49
17150,Riverside,2021-01-29,3406,29
17151,San Mateo,2021-01-29,735,17
17152,Kern,2021-01-29,1158,28
17153,Modoc,2021-01-29,12,0
17154,Tulare,2021-01-29,669,10
17155,Siskiyou,2021-01-29,56,4
17156,Butte,2021-01-29,451,4
17157,Fresno,2021-01-29,1539,8
17158,Del Norte,2021-01-29,51,1
17159,Yolo,2021-01-29,127,0
17160,Santa Cruz,2021-01-29,372,1
17161,Yuba,2021-01-29,261,4
17162,Lassen,2021-01-29,25,0
17163,Mariposa,2021-01-29,14,0
17164,San Luis Obispo,2021-01-29,460,12
17165,Plumas,2021-01-29,35,0
17166,Los Angeles,2021-01-29,19325,282
17167,Stanislaus,2021-01-29,1301,13
17168,Merced,2021-01-29,271,1
17169,Glenn,2021-01-29,47,0
17170,Sutter,2021-01-29,14,0
17171,Colusa,2021-01-29,48,5
17172,Mendocino,2021-01-29,115,26
17173,San Francisco,2021-01-29,2103,55
17174,Monterey,2021-01-29,718,13
17175,Inyo,2021-01-29,29,2
17176,Madera,2021-01-29,267,0
17177,Marin,2021-01-29,342,11
17178,Tehama,2021-01-29,59,1
17179,Nevada,2021-01-29,125,2
17180,Placer,2021-01-29,786,12
17181,Napa,2021-01-29,203,3
17182,Humboldt,2021-01-29,276,8
17183,Kings,2021-01-29,137,5
17184,Imperial,2021-01-29,234,0
17185,Shasta,2021-01-29,567,15
17186,Mono,2021-01-29,17,2
17187,San Bernardino,2021-01-29,3643,78
17188,Contra Costa,2021-01-29,1327,28
17189,San Luis Obispo,2021-01-30,460,14
17190,San Joaquin,2021-01-30,905,4
17191,Sonoma,2021-01-30,650,16
17192,Yuba,2021-01-30,261,2
17193,Napa,2021-01-30,210,2
17194,Madera,2021-01-30,267,0
17195,Butte,2021-01-30,451,9
17196,Orange,2021-01-30,5959,98
17197,Imperial,2021-01-30,234,4
17198,Modoc,2021-01-30,12,0
17199,Alameda,2021-01-30,2515,70
17200,Los Angeles,2021-01-30,19244,299
17201,Colusa,2021-01-30,48,5
17202,Amador,2021-01-30,53,0
17203,El Dorado,2021-01-30,190,7
17204,Yolo,2021-01-30,125,0
17205,Monterey,2021-01-30,719,17
17206,Humboldt,2021-01-30,276,4
17207,Inyo,2021-01-30,29,2
17208,Solano,2021-01-30,604,6
17209,Calaveras,2021-01-30,33,5
17210,Plumas,2021-01-30,35,0
17211,Fresno,2021-01-30,1511,5
17212,Kern,2021-01-30,1186,28
17213,Riverside,2021-01-30,3402,41
17214,San Diego,2021-01-30,6491,162
17215,Lake,2021-01-30,62,2
17216,Merced,2021-01-30,271,1
17217,San Bernardino,2021-01-30,3654,73
17218,Kings,2021-01-30,135,5
17219,Ventura,2021-01-30,1226,23
17220,Stanislaus,2021-01-30,1302,9
17221,Santa Clara,2021-01-30,3132,48
17222,San Francisco,2021-01-30,2137,50
17223,Tehama,2021-01-30,59,4
17224,San Benito,2021-01-30,25,0
17225,Mono,2021-01-30,17,2
17226,Mendocino,2021-01-30,116,3
17227,Shasta,2021-01-30,567,17
17228,San Mateo,2021-01-30,737,13
17229,Siskiyou,2021-01-30,56,4
17230,Santa Cruz,2021-01-30,372,1
17231,Santa Barbara,2021-01-30,603,14
17232,Del Norte,2021-01-30,51,3
17233,Tuolumne,2021-01-30,84,2
17234,Sacramento,2021-01-30,2641,54
17235,Sutter,2021-01-30,14,0
17236,Placer,2021-01-30,786,23
17237,Lassen,2021-01-30,25,0
17238,Trinity,2021-01-30,25,0
17239,Mariposa,2021-01-30,14,0
17240,Contra Costa,2021-01-30,1316,22
17241,Marin,2021-01-30,348,13
17242,Glenn,2021-01-30,47,0
17243,Tulare,2021-01-30,649,7
17244,Nevada,2021-01-30,137,1
17245,Placer,2021-01-31,787,13
17246,Mendocino,2021-01-31,118,5
17247,Stanislaus,2021-01-31,1301,15
17248,Solano,2021-01-31,608,10
17249,Mariposa,2021-01-31,14,0
17250,Sonoma,2021-01-31,634,17
17251,Santa Clara,2021-01-31,3153,41
17252,Colusa,2021-01-31,48,5
17253,Contra Costa,2021-01-31,1302,38
17254,Fresno,2021-01-31,1519,9
17255,San Joaquin,2021-01-31,909,7
17256,Butte,2021-01-31,451,4
17257,Madera,2021-01-31,267,0
17258,Imperial,2021-01-31,234,3
17259,Riverside,2021-01-31,3363,46
17260,San Francisco,2021-01-31,2135,61
17261,Monterey,2021-01-31,719,20
17262,Sutter,2021-01-31,14,0
17263,Del Norte,2021-01-31,51,2
17264,Merced,2021-01-31,271,4
17265,Nevada,2021-01-31,137,0
17266,San Benito,2021-01-31,25,0
17267,Kings,2021-01-31,131,2
17268,Orange,2021-01-31,5884,120
17269,Lassen,2021-01-31,25,0
17270,Marin,2021-01-31,344,13
17271,Yuba,2021-01-31,261,4
17272,Trinity,2021-01-31,25,0
17273,Lake,2021-01-31,63,2
17274,Ventura,2021-01-31,1205,20
17275,Kern,2021-01-31,1167,27
17276,Los Angeles,2021-01-31,19226,327
17277,Tehama,2021-01-31,59,1
17278,San Bernardino,2021-01-31,3669,61
17279,Calaveras,2021-01-31,33,5
17280,Santa Cruz,2021-01-31,372,4
17281,Inyo,2021-01-31,29,1
17282,Alameda,2021-01-31,2513,68
17283,Napa,2021-01-31,210,6
17284,Tuolumne,2021-01-31,84,1
17285,Shasta,2021-01-31,567,15
17286,Mono,2021-01-31,17,1
17287,Glenn,2021-01-31,47,0
17288,Humboldt,2021-01-31,271,10
17289,Santa Barbara,2021-01-31,603,17
17290,Amador,2021-01-31,52,1
17291,Plumas,2021-01-31,35,0
17292,El Dorado,2021-01-31,190,9
17293,Modoc,2021-01-31,12,0
17294,San Luis Obispo,2021-01-31,460,16
17295,Tulare,2021-01-31,647,8
17296,Yolo,2021-01-31,123,1
17297,Siskiyou,2021-01-31,56,4
17298,Sacramento,2021-01-31,2631,67
17299,San Mateo,2021-01-31,724,18
17300,San Diego,2021-01-31,6495,161
17301,Mariposa,2021-02-01,14,0
17302,San Joaquin,2021-02-01,909,7
17303,Napa,2021-02-01,210,2
17304,Madera,2021-02-01,267,1
17305,Santa Barbara,2021-02-01,603,18
17306,Amador,2021-02-01,52,2
17307,Mendocino,2021-02-01,94,3
17308,Sutter,2021-02-01,14,0
17309,Yolo,2021-02-01,126,2
17310,San Bernardino,2021-02-01,3585,46
17311,Marin,2021-02-01,346,11
17312,Sacramento,2021-02-01,2624,68
17313,Trinity,2021-02-01,25,0
17314,Kings,2021-02-01,135,3
17315,Humboldt,2021-02-01,276,5
17316,Sonoma,2021-02-01,647,14
17317,Kern,2021-02-01,1139,33
17318,San Francisco,2021-02-01,2127,72
17319,Glenn,2021-02-01,47,0
17320,Siskiyou,2021-02-01,56,5
17321,Plumas,2021-02-01,35,0
17322,Modoc,2021-02-01,12,0
17323,Shasta,2021-02-01,567,14
17324,Nevada,2021-02-01,137,3
17325,Tulare,2021-02-01,667,13
17326,El Dorado,2021-02-01,190,7
17327,Lake,2021-02-01,63,1
17328,Inyo,2021-02-01,29,2
17329,Alameda,2021-02-01,2494,67
17330,Lassen,2021-02-01,25,0
17331,Imperial,2021-02-01,234,1
17332,Tehama,2021-02-01,59,2
17333,Merced,2021-02-01,271,5
17334,Santa Clara,2021-02-01,3132,47
17335,San Diego,2021-02-01,6491,154
17336,Fresno,2021-02-01,1537,13
17337,Santa Cruz,2021-02-01,372,4
17338,Riverside,2021-02-01,3335,41
17339,Mono,2021-02-01,17,2
17340,Monterey,2021-02-01,720,18
17341,Tuolumne,2021-02-01,84,0
17342,Orange,2021-02-01,5825,102
17343,San Benito,2021-02-01,25,0
17344,Solano,2021-02-01,588,10
17345,Colusa,2021-02-01,48,5
17346,San Luis Obispo,2021-02-01,460,18
17347,Butte,2021-02-01,451,11
17348,Los Angeles,2021-02-01,19190,340
17349,Calaveras,2021-02-01,33,5
17350,Ventura,2021-02-01,1201,19
17351,San Mateo,2021-02-01,720,20
17352,Placer,2021-02-01,794,17
17353,Contra Costa,2021-02-01,1295,33
17354,Del Norte,2021-02-01,51,1
17355,Stanislaus,2021-02-01,1302,15
17356,Yuba,2021-02-01,261,2
17357,Solano,2021-02-02,568,10
17358,Riverside,2021-02-02,3346,49
17359,Tulare,2021-02-02,670,5
17360,Del Norte,2021-02-02,51,2
17361,Santa Barbara,2021-02-02,603,19
17362,Mendocino,2021-02-02,94,6
17363,Imperial,2021-02-02,234,2
17364,Colusa,2021-02-02,48,5
17365,Tuolumne,2021-02-02,84,1
17366,Sutter,2021-02-02,14,0
17367,Humboldt,2021-02-02,276,8
17368,Shasta,2021-02-02,567,14
17369,Alameda,2021-02-02,2520,62
17370,San Luis Obispo,2021-02-02,460,16
17371,Contra Costa,2021-02-02,1303,39
17372,Santa Clara,2021-02-02,3144,47
17373,Nevada,2021-02-02,134,4
17374,Sacramento,2021-02-02,2616,60
17375,San Benito,2021-02-02,25,0
17376,San Mateo,2021-02-02,726,20
17377,Stanislaus,2021-02-02,1290,18
17378,San Diego,2021-02-02,6501,160
17379,San Bernardino,2021-02-02,3646,58
17380,Santa Cruz,2021-02-02,372,7
17381,Modoc,2021-02-02,12,0
17382,Orange,2021-02-02,5867,118
17383,Napa,2021-02-02,213,3
17384,Fresno,2021-02-02,1567,14
17385,Siskiyou,2021-02-02,56,4
17386,Kern,2021-02-02,1145,24
17387,Marin,2021-02-02,342,12
17388,Inyo,2021-02-02,29,1
17389,San Francisco,2021-02-02,2118,67
17390,Mariposa,2021-02-02,14,0
17391,Amador,2021-02-02,52,1
17392,San Joaquin,2021-02-02,923,7
17393,Madera,2021-02-02,267,0
17394,Placer,2021-02-02,812,13
17395,Mono,2021-02-02,17,2
17396,Yuba,2021-02-02,261,3
17397,Merced,2021-02-02,271,3
17398,Yolo,2021-02-02,123,1
17399,Calaveras,2021-02-02,33,3
17400,Tehama,2021-02-02,59,0
17401,Kings,2021-02-02,133,0
17402,Ventura,2021-02-02,1214,27
17403,Glenn,2021-02-02,47,0
17404,Butte,2021-02-02,451,10
17405,Los Angeles,2021-02-02,19301,319
17406,Monterey,2021-02-02,720,16
17407,Sonoma,2021-02-02,655,11
17408,Lassen,2021-02-02,25,0
17409,Lake,2021-02-02,63,3
17410,Plumas,2021-02-02,35,0
17411,Trinity,2021-02-02,25,0
17412,El Dorado,2021-02-02,190,4
17413,Sutter,2021-02-03,14,0
17414,Tuolumne,2021-02-03,84,1
17415,Santa Cruz,2021-02-03,373,4
17416,San Joaquin,2021-02-03,909,7
17417,Solano,2021-02-03,579,11
17418,San Bernardino,2021-02-03,3602,49
17419,San Diego,2021-02-03,6497,162
17420,Colusa,2021-02-03,48,5
17421,Shasta,2021-02-03,567,14
17422,Yuba,2021-02-03,261,0
17423,Tehama,2021-02-03,59,0
17424,Fresno,2021-02-03,1552,8
17425,Inyo,2021-02-03,29,2
17426,Mendocino,2021-02-03,92,5
17427,San Benito,2021-02-03,25,0
17428,Contra Costa,2021-02-03,1306,47
17429,Imperial,2021-02-03,234,1
17430,Santa Clara,2021-02-03,3144,48
17431,Humboldt,2021-02-03,273,7
17432,Placer,2021-02-03,814,9
17433,Orange,2021-02-03,5902,98
17434,Sonoma,2021-02-03,673,16
17435,Siskiyou,2021-02-03,56,4
17436,Monterey,2021-02-03,720,16
17437,San Luis Obispo,2021-02-03,460,16
17438,Lake,2021-02-03,62,2
17439,Napa,2021-02-03,225,4
17440,Mariposa,2021-02-03,14,0
17441,Nevada,2021-02-03,136,3
17442,Yolo,2021-02-03,133,3
17443,Glenn,2021-02-03,47,0
17444,San Mateo,2021-02-03,718,18
17445,Riverside,2021-02-03,3359,52
17446,Los Angeles,2021-02-03,19280,313
17447,San Francisco,2021-02-03,2113,65
17448,Mono,2021-02-03,17,2
17449,Trinity,2021-02-03,25,0
17450,Kings,2021-02-03,137,3
17451,Alameda,2021-02-03,2523,71
17452,Kern,2021-02-03,1149,27
17453,Santa Barbara,2021-02-03,603,20
17454,Tulare,2021-02-03,672,7
17455,Modoc,2021-02-03,12,0
17456,Ventura,2021-02-03,1211,23
17457,Butte,2021-02-03,451,6
17458,Amador,2021-02-03,52,1
17459,Marin,2021-02-03,332,16
17460,El Dorado,2021-02-03,190,6
17461,Lassen,2021-02-03,25,0
17462,Plumas,2021-02-03,35,0
17463,Stanislaus,2021-02-03,1290,15
17464,Del Norte,2021-02-03,51,0
17465,Calaveras,2021-02-03,33,4
17466,Madera,2021-02-03,278,1
17467,Merced,2021-02-03,271,4
17468,Sacramento,2021-02-03,2624,73
17469,Stanislaus,2021-02-04,1301,8
17470,San Mateo,2021-02-04,721,21
17471,Fresno,2021-02-04,1535,2
17472,Ventura,2021-02-04,1232,27
17473,Placer,2021-02-04,813,8
17474,Inyo,2021-02-04,29,1
17475,Mariposa,2021-02-04,14,0
17476,Imperial,2021-02-04,234,1
17477,Merced,2021-02-04,271,0
17478,Modoc,2021-02-04,12,0
17479,San Luis Obispo,2021-02-04,460,17
17480,Santa Cruz,2021-02-04,372,4
17481,Shasta,2021-02-04,567,16
17482,Santa Clara,2021-02-04,3160,49
17483,Los Angeles,2021-02-04,19299,332
17484,Tulare,2021-02-04,672,9
17485,Mono,2021-02-04,17,2
17486,Glenn,2021-02-04,47,0
17487,Marin,2021-02-04,338,13
17488,Yolo,2021-02-04,131,3
17489,Riverside,2021-02-04,3319,56
17490,Alameda,2021-02-04,2520,67
17491,Calaveras,2021-02-04,33,5
17492,Humboldt,2021-02-04,273,10
17493,San Joaquin,2021-02-04,903,6
17494,San Bernardino,2021-02-04,3613,47
17495,Contra Costa,2021-02-04,1332,50
17496,Santa Barbara,2021-02-04,603,21
17497,San Benito,2021-02-04,25,0
17498,El Dorado,2021-02-04,190,8
17499,Lake,2021-02-04,62,1
17500,Madera,2021-02-04,278,0
17501,Kings,2021-02-04,135,3
17502,Monterey,2021-02-04,720,21
17503,Butte,2021-02-04,451,7
17504,San Francisco,2021-02-04,2145,65
17505,Tuolumne,2021-02-04,84,1
17506,Nevada,2021-02-04,128,2
17507,Sacramento,2021-02-04,2625,65
17508,Orange,2021-02-04,5923,112
17509,Amador,2021-02-04,52,2
17510,Sutter,2021-02-04,14,0
17511,Solano,2021-02-04,597,12
17512,Napa,2021-02-04,218,7
17513,Kern,2021-02-04,1142,31
17514,Trinity,2021-02-04,25,0
17515,Yuba,2021-02-04,261,1
17516,Siskiyou,2021-02-04,56,4
17517,Sonoma,2021-02-04,643,16
17518,San Diego,2021-02-04,6500,176
17519,Mendocino,2021-02-04,87,3
17520,Colusa,2021-02-04,48,5
17521,Lassen,2021-02-04,25,0
17522,Plumas,2021-02-04,35,0
17523,Del Norte,2021-02-04,51,1
17524,Tehama,2021-02-04,59,0
17525,San Joaquin,2021-02-05,883,4
17526,Tehama,2021-02-05,59,0
17527,Merced,2021-02-05,271,1
17528,Sutter,2021-02-05,14,0
17529,Stanislaus,2021-02-05,1296,15
17530,Sonoma,2021-02-05,640,16
17531,Calaveras,2021-02-05,33,5
17532,Nevada,2021-02-05,137,2
17533,Orange,2021-02-05,5864,101
17534,San Mateo,2021-02-05,708,20
17535,Plumas,2021-02-05,35,0
17536,Santa Barbara,2021-02-05,603,22
17537,Kern,2021-02-05,1141,28
17538,Napa,2021-02-05,214,6
17539,Lake,2021-02-05,62,2
17540,Yuba,2021-02-05,261,2
17541,Madera,2021-02-05,278,0
17542,Fresno,2021-02-05,1525,7
17543,Inyo,2021-02-05,29,1
17544,Mariposa,2021-02-05,14,0
17545,Marin,2021-02-05,344,12
17546,San Bernardino,2021-02-05,3636,56
17547,Modoc,2021-02-05,12,0
17548,Lassen,2021-02-05,25,0
17549,Alameda,2021-02-05,2498,73
17550,Glenn,2021-02-05,47,0
17551,Amador,2021-02-05,52,2
17552,Colusa,2021-02-05,48,5
17553,Monterey,2021-02-05,720,18
17554,San Francisco,2021-02-05,2145,60
17555,Contra Costa,2021-02-05,1340,35
17556,Sacramento,2021-02-05,2611,82
17557,El Dorado,2021-02-05,190,8
17558,Imperial,2021-02-05,234,4
17559,Butte,2021-02-05,451,9
17560,Humboldt,2021-02-05,274,12
17561,San Luis Obispo,2021-02-05,460,20
17562,Riverside,2021-02-05,3314,27
17563,Del Norte,2021-02-05,52,3
17564,San Diego,2021-02-05,6498,182
17565,Siskiyou,2021-02-05,56,4
17566,Santa Cruz,2021-02-05,372,11
17567,Shasta,2021-02-05,567,26
17568,Mendocino,2021-02-05,94,8
17569,Solano,2021-02-05,592,13
17570,Tulare,2021-02-05,672,13
17571,San Benito,2021-02-05,25,0
17572,Los Angeles,2021-02-05,19294,287
17573,Ventura,2021-02-05,1207,25
17574,Placer,2021-02-05,780,13
17575,Kings,2021-02-05,135,0
17576,Yolo,2021-02-05,129,5
17577,Mono,2021-02-05,17,2
17578,Tuolumne,2021-02-05,84,1
17579,Santa Clara,2021-02-05,3141,38
17580,Trinity,2021-02-05,25,0
17581,San Diego,2021-02-06,6478,179
17582,Modoc,2021-02-06,12,0
17583,San Bernardino,2021-02-06,3613,73
17584,Mariposa,2021-02-06,14,0
17585,Marin,2021-02-06,327,11
17586,Contra Costa,2021-02-06,1325,37
17587,Tuolumne,2021-02-06,84,2
17588,Monterey,2021-02-06,720,17
17589,San Mateo,2021-02-06,709,16
17590,Orange,2021-02-06,5898,103
17591,Tulare,2021-02-06,652,10
17592,Napa,2021-02-06,218,3
17593,Mono,2021-02-06,17,2
17594,Amador,2021-02-06,52,2
17595,Kings,2021-02-06,137,3
17596,Trinity,2021-02-06,25,0
17597,Sutter,2021-02-06,14,0
17598,Shasta,2021-02-06,567,24
17599,Los Angeles,2021-02-06,19328,277
17600,San Benito,2021-02-06,25,0
17601,Humboldt,2021-02-06,274,9
17602,Sacramento,2021-02-06,2587,71
17603,Merced,2021-02-06,271,3
17604,Placer,2021-02-06,780,13
17605,Butte,2021-02-06,451,24
17606,Yolo,2021-02-06,131,2
17607,Santa Barbara,2021-02-06,603,21
17608,Calaveras,2021-02-06,33,5
17609,Ventura,2021-02-06,1210,24
17610,Siskiyou,2021-02-06,56,3
17611,Tehama,2021-02-06,59,1
17612,Madera,2021-02-06,278,0
17613,Solano,2021-02-06,584,10
17614,Alameda,2021-02-06,2483,68
17615,Yuba,2021-02-06,261,2
17616,Santa Clara,2021-02-06,3139,55
17617,Glenn,2021-02-06,47,0
17618,Inyo,2021-02-06,29,1
17619,Del Norte,2021-02-06,52,1
17620,San Joaquin,2021-02-06,877,5
17621,Plumas,2021-02-06,35,0
17622,Fresno,2021-02-06,1499,6
17623,Kern,2021-02-06,1140,32
17624,Santa Cruz,2021-02-06,372,10
17625,Imperial,2021-02-06,246,2
17626,Lake,2021-02-06,62,2
17627,San Luis Obispo,2021-02-06,460,19
17628,San Francisco,2021-02-06,2130,62
17629,Mendocino,2021-02-06,90,4
17630,Colusa,2021-02-06,48,5
17631,Sonoma,2021-02-06,632,17
17632,Stanislaus,2021-02-06,1296,12
17633,Lassen,2021-02-06,25,0
17634,El Dorado,2021-02-06,190,9
17635,Nevada,2021-02-06,129,4
17636,Riverside,2021-02-06,3320,39
17637,Fresno,2021-02-07,1505,10
17638,San Luis Obispo,2021-02-07,460,18
17639,Contra Costa,2021-02-07,1300,39
17640,San Diego,2021-02-07,6493,173
17641,Kings,2021-02-07,135,2
17642,Colusa,2021-02-07,48,5
17643,Inyo,2021-02-07,29,1
17644,Santa Cruz,2021-02-07,372,10
17645,Plumas,2021-02-07,35,0
17646,Amador,2021-02-07,52,3
17647,Napa,2021-02-07,213,5
17648,Tehama,2021-02-07,59,2
17649,Trinity,2021-02-07,25,0
17650,San Joaquin,2021-02-07,893,2
17651,Kern,2021-02-07,1148,34
17652,Riverside,2021-02-07,3247,39
17653,Tulare,2021-02-07,652,11
17654,Mendocino,2021-02-07,90,6
17655,Solano,2021-02-07,583,16
17656,Marin,2021-02-07,336,10
17657,San Bernardino,2021-02-07,3622,67
17658,Alameda,2021-02-07,2445,72
17659,Madera,2021-02-07,276,0
17660,El Dorado,2021-02-07,190,10
17661,Imperial,2021-02-07,246,2
17662,Ventura,2021-02-07,1182,39
17663,Lake,2021-02-07,62,1
17664,Mariposa,2021-02-07,14,0
17665,Lassen,2021-02-07,25,0
17666,Butte,2021-02-07,451,24
17667,Sonoma,2021-02-07,634,19
17668,Santa Barbara,2021-02-07,603,18
17669,Modoc,2021-02-07,12,0
17670,Yolo,2021-02-07,131,3
17671,Sacramento,2021-02-07,2580,73
17672,Calaveras,2021-02-07,33,6
17673,Monterey,2021-02-07,720,19
17674,Sutter,2021-02-07,14,0
17675,Placer,2021-02-07,777,8
17676,Santa Clara,2021-02-07,3128,61
17677,Nevada,2021-02-07,129,6
17678,San Mateo,2021-02-07,703,18
17679,Los Angeles,2021-02-07,19188,318
17680,San Benito,2021-02-07,25,0
17681,Orange,2021-02-07,5847,97
17682,Yuba,2021-02-07,261,5
17683,Mono,2021-02-07,17,2
17684,Siskiyou,2021-02-07,56,3
17685,Stanislaus,2021-02-07,1299,16
17686,San Francisco,2021-02-07,2119,67
17687,Glenn,2021-02-07,47,0
17688,Del Norte,2021-02-07,52,4
17689,Tuolumne,2021-02-07,84,1
17690,Merced,2021-02-07,271,4
17691,Shasta,2021-02-07,567,23
17692,Humboldt,2021-02-07,275,5
17693,Napa,2021-02-08,223,5
17694,Imperial,2021-02-08,234,1
17695,Placer,2021-02-08,775,9
17696,San Francisco,2021-02-08,2126,71
17697,San Diego,2021-02-08,6483,184
17698,Kern,2021-02-08,1144,32
17699,El Dorado,2021-02-08,190,7
17700,Tehama,2021-02-08,59,2
17701,Yuba,2021-02-08,261,5
17702,Mono,2021-02-08,17,2
17703,Shasta,2021-02-08,567,24
17704,Plumas,2021-02-08,35,0
17705,Butte,2021-02-08,451,8
17706,Alameda,2021-02-08,2455,68
17707,Los Angeles,2021-02-08,19173,307
17708,Sonoma,2021-02-08,625,21
17709,Humboldt,2021-02-08,274,7
17710,Contra Costa,2021-02-08,1274,42
17711,Colusa,2021-02-08,48,5
17712,San Bernardino,2021-02-08,3610,71
17713,Glenn,2021-02-08,47,0
17714,Siskiyou,2021-02-08,56,4
17715,Madera,2021-02-08,276,0
17716,Marin,2021-02-08,326,14
17717,San Luis Obispo,2021-02-08,460,15
17718,Inyo,2021-02-08,29,1
17719,Del Norte,2021-02-08,51,3
17720,Riverside,2021-02-08,3255,49
17721,Tuolumne,2021-02-08,84,1
17722,Amador,2021-02-08,52,3
17723,Solano,2021-02-08,584,15
17724,Kings,2021-02-08,132,2
17725,Orange,2021-02-08,5787,101
17726,Modoc,2021-02-08,12,0
17727,Stanislaus,2021-02-08,1302,16
17728,Mendocino,2021-02-08,83,3
17729,Trinity,2021-02-08,25,0
17730,Lake,2021-02-08,62,2
17731,Mariposa,2021-02-08,14,0
17732,San Mateo,2021-02-08,714,17
17733,San Joaquin,2021-02-08,916,1
17734,Sutter,2021-02-08,14,0
17735,Lassen,2021-02-08,25,0
17736,San Benito,2021-02-08,25,0
17737,Santa Barbara,2021-02-08,603,18
17738,Fresno,2021-02-08,1512,10
17739,Yolo,2021-02-08,131,3
17740,Calaveras,2021-02-08,33,6
17741,Merced,2021-02-08,271,4
17742,Tulare,2021-02-08,672,14
17743,Nevada,2021-02-08,129,4
17744,Santa Cruz,2021-02-08,373,11
17745,Ventura,2021-02-08,1183,35
