,area_type,area_name,date,year,month,seasonally_adjusted_y_n,status_preliminary_final,labor_force,employment,unemployment,unemployment_rate
17836,County,Los Angeles County,2010-04-01T00:00:00.000,2010,April,Y,Final,4938700,4317300,621300,0.126
17837,Metro Division,"Anaheim-Santa Ana-Irvine, CA Met Div",2010-04-01T00:00:00.000,2010,April,Y,Final,1537235,1385766,151469,0.099
17838,Metro Division,"Oakland-Hayward-Berkeley, CA Met Div",2010-04-01T00:00:00.000,2010,April,Y,Final,1310124,1166077,144047,0.11
17839,Metro Division,"San Francisco-Redwood City-South San Francisco, CA Met Div",2010-04-01T00:00:00.000,2010,April,Y,Final,878816,801730,77086,0.088
17840,Metro Division,"San Rafael, CA Met Div",2010-04-01T00:00:00.000,2010,April,Y,Final,132649,122094,10555,0.08
17841,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,2010-04-01T00:00:00.000,2010,April,Y,Final,4938700,4317300,621300,0.126
17842,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,2010-04-01T00:00:00.000,2010,April,N,Final,4962800,4361300,601500,0.121
17843,MSA,"Bakersfield, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,371559,313486,58073,0.156
17844,MSA,"Chico, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,102759,88398,14361,0.14
17845,MSA,"El Centro, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,78506,55796,22710,0.289
17846,MSA,"Fresno, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,437886,365045,72841,0.166
17847,MSA,"Hanford-Corcoran, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,59514,49990,9524,0.16
17848,MSA,"Los Angeles-Long Beach-Anaheim, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,6437537,5677845,759692,0.118
17849,MSA,"Madera, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,61713,51489,10224,0.166
17850,MSA,"Merced, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,113161,92835,20326,0.18
17851,MSA,"Modesto, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,243216,201698,41518,0.171
17852,MSA,"Napa, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,70196,62895,7301,0.104
17853,MSA,"Oxnard-Thousand Oaks-Ventura, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,434333,387368,46965,0.108
17854,MSA,"Redding, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,78981,65647,13334,0.169
17855,MSA,"Riverside-San Bernardino-Ontario, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,1870578,1614488,256090,0.137
17856,MSA,"Sacramento--Roseville--Arden-Arcade, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,1051974,922281,129693,0.123
17857,MSA,"Salinas, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,215664,188186,27478,0.127
17858,MSA,"San Diego-Carlsbad, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,1513679,1350583,163096,0.108
17859,MSA,"San Francisco-Oakland-Hayward, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,2322310,2089429,232881,0.1
17860,MSA,"San Jose-Sunnyvale-Santa Clara, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,952774,850091,102683,0.108
17861,MSA,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,133062,119424,13638,0.102
17862,MSA,"Santa Cruz-Watsonville, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,141061,122142,18919,0.134
17863,MSA,"Santa Maria-Santa Barbara, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,212098,191562,20536,0.097
17864,MSA,"Santa Rosa, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,244917,218103,26814,0.109
17865,MSA,"Stockton-Lodi, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,312453,261200,51253,0.164
17866,MSA,"Vallejo-Fairfield, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,202736,177244,25492,0.126
17867,MSA,"Visalia-Porterville, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,201510,166803,34707,0.172
17868,MSA,"Yuba City, CA MSA",2010-04-01T00:00:00.000,2010,April,Y,Final,75110,61387,13723,0.183
17869,State,California,2010-04-01T00:00:00.000,2010,April,N,Final,18390600,16136600,2253900,0.123
17870,State,California,2010-04-01T00:00:00.000,2010,April,Y,Final,18381600,16078800,2302800,0.125
17871,County,Los Angeles County,2010-03-01T00:00:00.000,2010,March,Y,Final,4931100,4309600,621500,0.126
17872,County,Los Angeles County,2010-03-01T00:00:00.000,2010,March,N,Final,4924200,4304300,620000,0.126
17873,Metro Division,"Anaheim-Santa Ana-Irvine, CA Met Div",2010-03-01T00:00:00.000,2010,March,Y,Final,1534140,1382045,152095,0.099
17874,Metro Division,"Oakland-Hayward-Berkeley, CA Met Div",2010-03-01T00:00:00.000,2010,March,Y,Final,1309793,1165764,144029,0.11
17875,Metro Division,"San Francisco-Redwood City-South San Francisco, CA Met Div",2010-03-01T00:00:00.000,2010,March,Y,Final,877364,799908,77456,0.088
17876,Metro Division,"San Rafael, CA Met Div",2010-03-01T00:00:00.000,2010,March,Y,Final,132230,121594,10636,0.08
17877,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,2010-03-01T00:00:00.000,2010,March,Y,Final,4931100,4309600,621500,0.126
17878,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,2010-03-01T00:00:00.000,2010,March,N,Final,4924200,4304300,620000,0.126
17879,MSA,"Bakersfield, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,369855,311910,57945,0.157
17880,MSA,"Chico, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,102869,88511,14358,0.14
17881,MSA,"El Centro, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,78270,55610,22660,0.29
17882,MSA,"Fresno, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,436655,364179,72476,0.166
17883,MSA,"Hanford-Corcoran, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,59395,49851,9544,0.161
17884,MSA,"Los Angeles-Long Beach-Anaheim, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,6429693,5670865,758828,0.118
17885,MSA,"Madera, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,61459,51273,10186,0.166
17886,MSA,"Merced, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,112635,92384,20251,0.18
17887,MSA,"Modesto, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,241963,200472,41491,0.171
17888,MSA,"Napa, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,70181,62842,7339,0.105
17889,MSA,"Oxnard-Thousand Oaks-Ventura, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,427779,380884,46895,0.11
17890,MSA,"Redding, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,78958,65572,13386,0.17
17891,MSA,"Riverside-San Bernardino-Ontario, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,1865906,1609640,256266,0.137
17892,MSA,"Sacramento--Roseville--Arden-Arcade, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,1051114,921533,129581,0.123
17893,MSA,"Salinas, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,214425,187126,27299,0.127
17894,MSA,"San Diego-Carlsbad, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,1509932,1346726,163206,0.108
17895,MSA,"San Francisco-Oakland-Hayward, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,2320129,2086887,233242,0.101
17896,MSA,"San Jose-Sunnyvale-Santa Clara, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,951352,848024,103328,0.109
17897,MSA,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,133149,119516,13633,0.102
17898,MSA,"Santa Cruz-Watsonville, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,140391,121383,19008,0.135
17899,MSA,"Santa Maria-Santa Barbara, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,211676,191126,20550,0.097
17900,MSA,"Santa Rosa, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,244436,217543,26893,0.11
17901,MSA,"Stockton-Lodi, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,312426,261449,50977,0.163
17902,MSA,"Vallejo-Fairfield, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,202711,177232,25479,0.126
17903,MSA,"Visalia-Porterville, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,201169,166633,34536,0.172
17904,MSA,"Yuba City, CA MSA",2010-03-01T00:00:00.000,2010,March,Y,Final,74998,61396,13602,0.181
17905,State,California,2010-03-01T00:00:00.000,2010,March,N,Final,18335900,15955700,2380200,0.13
17906,State,California,2010-03-01T00:00:00.000,2010,March,Y,Final,18359600,16051000,2308600,0.126
17907,County,Los Angeles County,2010-02-01T00:00:00.000,2010,February,Y,Final,4921300,4301100,620100,0.126
17908,County,Los Angeles County,2010-02-01T00:00:00.000,2010,February,N,Final,4927800,4301500,626300,0.127
17909,Metro Division,"Anaheim-Santa Ana-Irvine, CA Met Div",2010-02-01T00:00:00.000,2010,February,Y,Final,1531166,1379064,152102,0.099
17910,Metro Division,"Oakland-Hayward-Berkeley, CA Met Div",2010-02-01T00:00:00.000,2010,February,Y,Final,1308778,1165249,143529,0.11
17911,Metro Division,"San Francisco-Redwood City-South San Francisco, CA Met Div",2010-02-01T00:00:00.000,2010,February,Y,Final,875730,798372,77358,0.088
17912,Metro Division,"San Rafael, CA Met Div",2010-02-01T00:00:00.000,2010,February,Y,Final,131821,121140,10681,0.081
17913,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,2010-02-01T00:00:00.000,2010,February,Y,Final,4921300,4301100,620100,0.126
17914,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,2010-02-01T00:00:00.000,2010,February,N,Final,4927800,4301500,626300,0.127
17915,MSA,"Bakersfield, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,367436,309955,57481,0.156
17916,MSA,"Chico, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,102972,88703,14269,0.139
17917,MSA,"El Centro, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,77886,55457,22429,0.288
17918,MSA,"Fresno, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,435205,363407,71798,0.165
17919,MSA,"Hanford-Corcoran, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,59414,49872,9542,0.161
17920,MSA,"Los Angeles-Long Beach-Anaheim, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,6425622,5668952,756670,0.118
17921,MSA,"Madera, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,61164,51062,10102,0.165
17922,MSA,"Merced, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,112061,91982,20079,0.179
17923,MSA,"Modesto, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,240350,199197,41153,0.171
17924,MSA,"Napa, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,70153,62840,7313,0.104
17925,MSA,"Oxnard-Thousand Oaks-Ventura, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,427775,381149,46626,0.109
17926,MSA,"Redding, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,78785,65450,13335,0.169
17927,MSA,"Riverside-San Bernardino-Ontario, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,1860406,1604847,255559,0.137
17928,MSA,"Sacramento--Roseville--Arden-Arcade, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,1050101,921096,129005,0.123
17929,MSA,"Salinas, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,213535,186403,27132,0.127
17930,MSA,"San Diego-Carlsbad, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,1506047,1343284,162763,0.108
17931,MSA,"San Francisco-Oakland-Hayward, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,2316890,2084451,232439,0.1
17932,MSA,"San Jose-Sunnyvale-Santa Clara, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,949700,846214,103486,0.109
17933,MSA,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,133488,119941,13547,0.101
17934,MSA,"Santa Cruz-Watsonville, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,139645,120689,18956,0.136
17935,MSA,"Santa Maria-Santa Barbara, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,211397,190924,20473,0.097
17936,MSA,"Santa Rosa, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,243808,216977,26831,0.11
17937,MSA,"Stockton-Lodi, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,312167,261687,50480,0.162
17938,MSA,"Vallejo-Fairfield, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,202615,177258,25357,0.125
17939,MSA,"Visalia-Porterville, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,201165,166957,34208,0.17
17940,MSA,"Yuba City, CA MSA",2010-02-01T00:00:00.000,2010,February,Y,Final,74780,61408,13372,0.179
17941,State,California,2010-02-01T00:00:00.000,2010,February,Y,Final,18327200,16020100,2307100,0.126
17942,State,California,2010-02-01T00:00:00.000,2010,February,N,Final,18307900,15928700,2379300,0.13
17943,County,Los Angeles County,2010-01-01T00:00:00.000,2010,January,N,Final,4887200,4250100,637000,0.13
17944,County,Los Angeles County,2010-01-01T00:00:00.000,2010,January,Y,Final,4910000,4292600,617300,0.126
17945,Metro Division,"Anaheim-Santa Ana-Irvine, CA Met Div",2010-01-01T00:00:00.000,2010,January,Y,Final,1528836,1377462,151374,0.099
17946,Metro Division,"Oakland-Hayward-Berkeley, CA Met Div",2010-01-01T00:00:00.000,2010,January,Y,Final,1307276,1164688,142588,0.109
17947,Metro Division,"San Francisco-Redwood City-South San Francisco, CA Met Div",2010-01-01T00:00:00.000,2010,January,Y,Final,874230,797413,76817,0.088
17948,Metro Division,"San Rafael, CA Met Div",2010-01-01T00:00:00.000,2010,January,Y,Final,131496,120820,10676,0.081
17949,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,2010-01-01T00:00:00.000,2010,January,N,Final,4887200,4250100,637000,0.13
17950,Metropolitan Area,Los Angeles-Long Beach-Glendale MD,2010-01-01T00:00:00.000,2010,January,Y,Final,4910000,4292600,617300,0.126
17951,MSA,"Bakersfield, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,364882,308177,56705,0.155
17952,MSA,"Chico, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,103088,88986,14102,0.137
17953,MSA,"El Centro, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,77323,55310,22013,0.285
17954,MSA,"Fresno, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,433698,362902,70796,0.163
17955,MSA,"Hanford-Corcoran, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,59561,50057,9504,0.16
17956,MSA,"Los Angeles-Long Beach-Anaheim, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,6426168,5673350,752818,0.117
17957,MSA,"Madera, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,60909,50941,9968,0.164
17958,MSA,"Merced, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,111590,91806,19784,0.177
17959,MSA,"Modesto, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,238467,197933,40534,0.17
17960,MSA,"Napa, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,70095,62882,7213,0.103
17961,MSA,"Oxnard-Thousand Oaks-Ventura, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,427903,381749,46154,0.108
17962,MSA,"Redding, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,78446,65279,13167,0.168
17963,MSA,"Riverside-San Bernardino-Ontario, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,1854956,1601284,253672,0.137
17964,MSA,"Sacramento--Roseville--Arden-Arcade, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,1049055,921200,127855,0.122
17965,MSA,"Salinas, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,213354,186362,26992,0.127
17966,MSA,"San Diego-Carlsbad, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,1502147,1340514,161633,0.108
17967,MSA,"San Francisco-Oakland-Hayward, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,2313186,2082559,230627,0.1
17968,MSA,"San Jose-Sunnyvale-Santa Clara, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,948154,844976,103178,0.109
17969,MSA,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,134010,120630,13380,0.1
17970,MSA,"Santa Cruz-Watsonville, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,138932,120205,18727,0.135
17971,MSA,"Santa Maria-Santa Barbara, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,211303,191016,20287,0.096
17972,MSA,"Santa Rosa, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,243257,216653,26604,0.109
17973,MSA,"Stockton-Lodi, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,311772,262002,49770,0.16
17974,MSA,"Vallejo-Fairfield, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,202433,177321,25112,0.124
17975,MSA,"Visalia-Porterville, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,201594,167871,33723,0.167
17976,MSA,"Yuba City, CA MSA",2010-01-01T00:00:00.000,2010,January,Y,Final,74481,61412,13069,0.175
17977,State,California,2010-01-01T00:00:00.000,2010,January,N,Final,18231600,15835500,2396200,0.131
17978,State,California,2010-01-01T00:00:00.000,2010,January,Y,Final,18288500,15991800,2296700,0.126
17979,County,Alameda County,2009-12-01T00:00:00.000,2009,December,N,Final,759100,676700,82400,0.109
17980,County,Alpine County,2009-12-01T00:00:00.000,2009,December,N,Final,470,400,70,0.148
17981,County,Amador County,2009-12-01T00:00:00.000,2009,December,N,Final,17530,15300,2230,0.127
17982,County,Butte County,2009-12-01T00:00:00.000,2009,December,N,Final,104300,90300,14100,0.135
17983,County,Calaveras County,2009-12-01T00:00:00.000,2009,December,N,Final,20000,16940,3070,0.153
17984,County,Colusa County,2009-12-01T00:00:00.000,2009,December,N,Final,11700,9000,2700,0.231
17985,County,Contra Costa County,2009-12-01T00:00:00.000,2009,December,N,Final,526200,468300,57900,0.11
17986,County,Del Norte County,2009-12-01T00:00:00.000,2009,December,N,Final,11600,10150,1450,0.125
17987,County,El Dorado County,2009-12-01T00:00:00.000,2009,December,N,Final,91800,80400,11400,0.124
17988,County,Fresno County,2009-12-01T00:00:00.000,2009,December,N,Final,429500,356700,72800,0.17
17989,County,Glenn County,2009-12-01T00:00:00.000,2009,December,N,Final,12510,10550,1960,0.157
17990,County,Humboldt County,2009-12-01T00:00:00.000,2009,December,N,Final,60900,53900,7000,0.115
17991,County,Imperial County,2009-12-01T00:00:00.000,2009,December,N,Final,76800,55500,21200,0.277
17992,County,Inyo County,2009-12-01T00:00:00.000,2009,December,N,Final,9300,8380,920,0.099
17993,County,Kern County,2009-12-01T00:00:00.000,2009,December,N,Final,361100,302000,59100,0.164
17994,County,Kings County,2009-12-01T00:00:00.000,2009,December,N,Final,60200,50100,10100,0.167
17995,County,Lake County,2009-12-01T00:00:00.000,2009,December,N,Final,25050,20520,4540,0.181
17996,County,Lassen County,2009-12-01T00:00:00.000,2009,December,N,Final,13740,11800,1930,0.141
17997,County,Los Angeles County,2009-12-01T00:00:00.000,2009,December,N,Final,4880400,4287600,592800,0.121
17998,County,Los Angeles County,2009-12-01T00:00:00.000,2009,December,Y,Final,4900300,4286900,613300,0.125
17999,County,Madera County,2009-12-01T00:00:00.000,2009,December,N,Final,66600,56300,10300,0.155
18000,County,Marin County,2009-12-01T00:00:00.000,2009,December,N,Final,131500,120900,10600,0.081
18001,County,Mariposa County,2009-12-01T00:00:00.000,2009,December,N,Final,9040,7840,1200,0.133
18002,County,Mendocino County,2009-12-01T00:00:00.000,2009,December,N,Final,43030,38140,4890,0.114
18003,County,Merced County,2009-12-01T00:00:00.000,2009,December,N,Final,105900,85200,20600,0.195
18004,County,Modoc County,2009-12-01T00:00:00.000,2009,December,N,Final,3980,3410,570,0.143
18005,County,Mono County,2009-12-01T00:00:00.000,2009,December,N,Final,9010,8180,840,0.093
18006,County,Monterey County,2009-12-01T00:00:00.000,2009,December,N,Final,204200,170500,33700,0.165
18007,County,Napa County,2009-12-01T00:00:00.000,2009,December,N,Final,73300,65800,7600,0.103
18008,County,Nevada County,2009-12-01T00:00:00.000,2009,December,N,Final,51230,45490,5740,0.112
18009,County,Orange County,2009-12-01T00:00:00.000,2009,December,N,Final,1584600,1435100,149500,0.094
18010,County,Placer County,2009-12-01T00:00:00.000,2009,December,N,Final,178700,158900,19800,0.111
18011,County,Plumas County,2009-12-01T00:00:00.000,2009,December,N,Final,9690,7910,1780,0.184
18012,County,Riverside County,2009-12-01T00:00:00.000,2009,December,N,Final,919300,788200,131200,0.143
18013,County,Sacramento County,2009-12-01T00:00:00.000,2009,December,N,Final,679700,596600,83100,0.122
18014,County,San Benito County,2009-12-01T00:00:00.000,2009,December,N,Final,26000,21200,4800,0.184
18015,County,San Bernardino County,2009-12-01T00:00:00.000,2009,December,N,Final,861800,741900,119900,0.139
18016,County,San Diego County,2009-12-01T00:00:00.000,2009,December,N,Final,1559800,1399600,160200,0.103
18017,County,San Francisco County,2009-12-01T00:00:00.000,2009,December,N,Final,458000,415500,42600,0.093
18018,County,San Joaquin County,2009-12-01T00:00:00.000,2009,December,N,Final,297300,246600,50800,0.171
18019,County,San Luis Obispo County,2009-12-01T00:00:00.000,2009,December,N,Final,135200,121700,13500,0.1
18020,County,San Mateo County,2009-12-01T00:00:00.000,2009,December,N,Final,372900,340200,32800,0.088
18021,County,Santa Barbara County,2009-12-01T00:00:00.000,2009,December,N,Final,216300,195100,21200,0.098
18022,County,Santa Clara County,2009-12-01T00:00:00.000,2009,December,N,Final,873800,776100,97700,0.112
18023,County,Santa Cruz County,2009-12-01T00:00:00.000,2009,December,N,Final,145700,125400,20300,0.139
18024,County,Shasta County,2009-12-01T00:00:00.000,2009,December,N,Final,83800,70600,13100,0.157
18025,County,Sierra County,2009-12-01T00:00:00.000,2009,December,N,Final,1530,1260,270,0.179
18026,County,Siskiyou County,2009-12-01T00:00:00.000,2009,December,N,Final,19450,16070,3380,0.174
18027,County,Solano County,2009-12-01T00:00:00.000,2009,December,N,Final,215900,190900,25100,0.116
18028,County,Sonoma County,2009-12-01T00:00:00.000,2009,December,N,Final,253100,226900,26200,0.104
