,date,county,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests,cumulative_reported_tests
25050,2020-01-31,San Joaquin,782545,0,7,0,1,0,74,0,6,0,0,0,0,0,0
25051,2020-01-31,San Luis Obispo,278862,0,16,0,2,0,24,0,1,0,0,0,0,0,0
25052,2020-01-31,San Mateo,778001,0,5,0,0,2,240,0,4,0,0,0,0,0,0
25053,2020-01-31,Santa Barbara,456373,0,0,0,0,0,41,0,1,0,0,0,0,0,0
25054,2020-01-31,Santa Clara,1967585,0,24,0,4,0,546,0,10,0,0,0,0,0,0
25055,2020-01-31,Santa Cruz,273999,0,1,0,0,0,52,0,2,0,0,0,0,0,0
25056,2020-01-31,Shasta,177925,0,0,0,0,0,10,0,0,0,0,0,0,0,0
25057,2020-01-31,Sierra,3115,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25058,2020-01-31,Siskiyou,43956,0,0,0,0,0,4,0,1,0,0,0,0,0,0
25059,2020-01-31,Solano,444255,0,20,0,4,0,77,0,5,0,0,0,0,0,0
25060,2020-01-31,Sonoma,496668,0,11,0,0,0,282,0,12,0,0,0,0,0,0
25061,2020-01-31,Stanislaus,562303,1,20,0,0,0,31,0,2,0,0,0,0,0,0
25062,2020-01-31,Sutter,105747,0,7,0,0,0,11,0,2,0,0,0,0,0,0
25063,2020-01-31,Tehama,65885,0,0,0,0,0,3,0,1,0,0,0,0,0,0
25064,2020-01-31,Trinity,13354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25065,2020-01-31,Tulare,484423,0,7,0,0,0,5626,0,808,0,0,0,0,0,0
25066,2020-01-31,Tuolumne,52351,0,0,0,0,0,41,0,0,0,0,0,0,0,0
25068,2020-01-31,Ventura,852747,0,7,0,1,0,963,0,17,0,0,0,0,0,0
25069,2020-01-31,Yolo,223612,0,2,0,1,0,28,0,0,0,0,0,0,0,0
25070,2020-01-31,Yuba,79290,0,2,0,0,0,4,0,1,0,0,0,0,0,0
25071,2020-01-30,Alameda,1685886,0,4,0,0,0,422,0,11,0,0,0,0,0,0
25072,2020-01-30,Alpine,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25073,2020-01-30,Amador,38531,0,1,0,0,0,2,0,0,0,0,0,0,0,0
25074,2020-01-30,Butte,217769,0,0,0,0,0,78,0,2,0,0,0,0,0,0
25075,2020-01-30,Calaveras,44289,0,2,0,0,0,6,0,0,0,0,0,0,0,0
25077,2020-01-30,Colusa,22593,0,0,0,0,0,3,0,1,0,0,0,0,0,0
25078,2020-01-30,Contra Costa,1160099,0,8,0,0,0,166,0,4,0,0,0,0,0,0
25079,2020-01-30,Del Norte,27558,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25080,2020-01-30,El Dorado,193098,0,0,0,0,0,11,0,0,0,0,0,0,0,0
25081,2020-01-30,Fresno,1032227,1,6,0,0,0,1486,0,43,0,0,0,0,0,0
25082,2020-01-30,Glenn,29348,0,3,0,0,0,10,0,0,0,0,0,0,0,0
25083,2020-01-30,Humboldt,134098,0,2,0,0,0,29,0,0,0,0,0,0,0,0
25084,2020-01-30,Imperial,191649,0,5,0,1,0,24,0,10,0,0,0,0,0,0
25085,2020-01-30,Inyo,18453,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25086,2020-01-30,Kern,927251,0,8,0,0,0,142,0,5,0,0,0,0,0,0
25087,2020-01-30,Kings,156444,0,12,0,0,0,91,0,10,0,0,0,0,0,0
25088,2020-01-30,Lake,64871,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25089,2020-01-30,Lassen,30065,0,0,0,0,0,9,0,0,0,0,0,0,0,0
25090,2020-01-30,Los Angeles,10257557,2,379,0,3,2,2651,0,264,0,0,0,0,0,0
25091,2020-01-30,Madera,160089,0,3,0,1,0,104,0,1,0,0,0,0,0,0
25092,2020-01-30,Marin,260800,0,6,0,0,0,38,0,4,0,0,0,0,0,0
25093,2020-01-30,Mariposa,17795,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25094,2020-01-30,Mendocino,88439,0,0,0,0,0,117,0,17,0,0,0,0,0,0
25095,2020-01-30,Merced,287420,0,3,0,0,0,189,0,31,0,0,0,0,0,0
25096,2020-01-30,Modoc,9475,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25097,2020-01-30,Mono,13961,0,2,0,0,0,0,0,0,0,0,0,0,0,0
25098,2020-01-30,Monterey,448732,0,1,0,0,0,336,0,15,0,0,0,0,0,0
25099,2020-01-30,Napa,139652,0,2,0,0,0,50,0,1,0,0,0,0,0,0
25100,2020-01-30,Nevada,98710,0,4,0,0,0,5,0,0,0,0,0,0,0,0
25101,2020-01-30,Orange,3228519,1,7,0,0,1,5574,0,394,0,0,0,0,0,0
25103,2020-01-30,Placer,400434,1,4,0,0,0,137,0,2,0,0,0,0,0,0
25104,2020-01-30,Plumas,18997,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25105,2020-01-30,Riverside,2468145,0,60,0,1,0,562,0,47,0,0,0,0,0,0
25106,2020-01-30,Sacramento,1567975,0,3,0,1,0,395,0,24,0,0,0,0,0,0
25107,2020-01-30,San Benito,64022,0,6,0,0,0,11,0,1,0,0,0,0,0,0
25108,2020-01-30,San Bernardino,2217398,1,79,1,4,0,478,0,22,0,0,0,0,0,0
25109,2020-01-30,San Diego,3370418,0,0,0,0,0,656,0,25,0,0,0,0,0,0
25110,2020-01-30,San Francisco,892280,2,14,0,0,1,116,0,6,0,0,0,0,0,0
25111,2020-01-30,San Joaquin,782545,0,7,0,1,0,74,0,6,0,0,0,0,0,0
25112,2020-01-30,San Luis Obispo,278862,0,16,0,2,0,24,0,1,0,0,0,0,0,0
25113,2020-01-30,San Mateo,778001,0,5,0,0,0,238,0,4,0,0,0,0,0,0
25114,2020-01-30,Santa Barbara,456373,0,0,0,0,0,41,0,1,0,0,0,0,0,0
25115,2020-01-30,Santa Clara,1967585,0,24,0,4,0,546,0,10,0,0,0,0,0,0
25116,2020-01-30,Santa Cruz,273999,0,1,0,0,0,52,0,2,0,0,0,0,0,0
25117,2020-01-30,Shasta,177925,0,0,0,0,0,10,0,0,0,0,0,0,0,0
25118,2020-01-30,Sierra,3115,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25119,2020-01-30,Siskiyou,43956,0,0,0,0,0,4,0,1,0,0,0,0,0,0
25120,2020-01-30,Solano,444255,0,20,0,4,0,77,0,5,0,0,0,0,0,0
25121,2020-01-30,Sonoma,496668,0,11,0,0,0,282,0,12,0,0,0,0,0,0
25122,2020-01-30,Stanislaus,562303,0,19,0,0,0,31,0,2,0,0,0,0,0,0
25123,2020-01-30,Sutter,105747,0,7,0,0,0,11,0,2,0,0,0,0,0,0
25124,2020-01-30,Tehama,65885,0,0,0,0,0,3,0,1,0,0,0,0,0,0
25125,2020-01-30,Trinity,13354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25126,2020-01-30,Tulare,484423,0,7,0,0,0,5626,0,808,0,0,0,0,0,0
25127,2020-01-30,Tuolumne,52351,0,0,0,0,0,41,0,0,0,0,0,0,0,0
25129,2020-01-30,Ventura,852747,0,7,0,1,0,963,0,17,0,0,0,0,0,0
25130,2020-01-30,Yolo,223612,0,2,0,1,0,28,0,0,0,0,0,0,0,0
25131,2020-01-30,Yuba,79290,0,2,0,0,0,4,0,1,0,0,0,0,0,0
25132,2020-01-29,Alameda,1685886,0,4,0,0,2,422,0,11,0,0,0,0,0,0
25133,2020-01-29,Alpine,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25134,2020-01-29,Amador,38531,0,1,0,0,0,2,0,0,0,0,0,0,0,0
25135,2020-01-29,Butte,217769,0,0,0,0,0,78,0,2,0,0,0,0,0,0
25136,2020-01-29,Calaveras,44289,0,2,0,0,0,6,0,0,0,0,0,0,0,0
25138,2020-01-29,Colusa,22593,0,0,0,0,0,3,0,1,0,0,0,0,0,0
25139,2020-01-29,Contra Costa,1160099,0,8,0,0,0,166,0,4,0,0,0,0,0,0
25140,2020-01-29,Del Norte,27558,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25141,2020-01-29,El Dorado,193098,0,0,0,0,0,11,0,0,0,0,0,0,0,0
25142,2020-01-29,Fresno,1032227,0,5,0,0,0,1486,0,43,0,0,0,0,0,0
25143,2020-01-29,Glenn,29348,0,3,0,0,0,10,0,0,0,0,0,0,0,0
25144,2020-01-29,Humboldt,134098,0,2,0,0,0,29,0,0,0,0,0,0,0,0
25145,2020-01-29,Imperial,191649,0,5,0,1,0,24,0,10,0,0,0,0,0,0
25146,2020-01-29,Inyo,18453,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25147,2020-01-29,Kern,927251,1,8,0,0,0,142,0,5,0,0,0,0,0,0
25148,2020-01-29,Kings,156444,0,12,0,0,0,91,0,10,0,0,0,0,0,0
25149,2020-01-29,Lake,64871,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25150,2020-01-29,Lassen,30065,0,0,0,0,0,9,0,0,0,0,0,0,0,0
25151,2020-01-29,Los Angeles,10257557,1,377,0,3,0,2649,0,264,0,0,0,0,0,0
25152,2020-01-29,Madera,160089,0,3,0,1,0,104,0,1,0,0,0,0,0,0
25153,2020-01-29,Marin,260800,0,6,0,0,0,38,0,4,0,0,0,0,0,0
25154,2020-01-29,Mariposa,17795,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25155,2020-01-29,Mendocino,88439,0,0,0,0,0,117,0,17,0,0,0,0,0,0
25156,2020-01-29,Merced,287420,0,3,0,0,0,189,0,31,0,0,0,0,0,0
25157,2020-01-29,Modoc,9475,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25158,2020-01-29,Mono,13961,0,2,0,0,0,0,0,0,0,0,0,0,0,0
25159,2020-01-29,Monterey,448732,0,1,0,0,0,336,0,15,0,0,0,0,0,0
25160,2020-01-29,Napa,139652,0,2,0,0,0,50,0,1,0,0,0,0,0,0
25161,2020-01-29,Nevada,98710,0,4,0,0,0,5,0,0,0,0,0,0,0,0
25162,2020-01-29,Orange,3228519,0,6,0,0,1,5573,0,394,0,0,0,0,0,0
25164,2020-01-29,Placer,400434,0,3,0,0,0,137,0,2,0,0,0,0,0,0
25165,2020-01-29,Plumas,18997,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25166,2020-01-29,Riverside,2468145,0,60,0,1,0,562,0,47,0,0,0,0,0,0
25167,2020-01-29,Sacramento,1567975,0,3,0,1,0,395,0,24,0,0,0,0,0,0
25168,2020-01-29,San Benito,64022,0,6,0,0,0,11,0,1,0,0,0,0,0,0
25169,2020-01-29,San Bernardino,2217398,1,78,0,3,0,478,0,22,0,0,0,0,0,0
25170,2020-01-29,San Diego,3370418,0,0,0,0,0,656,0,25,0,0,0,0,0,0
25171,2020-01-29,San Francisco,892280,0,12,0,0,0,115,0,6,0,0,0,0,0,0
25172,2020-01-29,San Joaquin,782545,0,7,0,1,0,74,0,6,0,0,0,0,0,0
25173,2020-01-29,San Luis Obispo,278862,0,16,0,2,0,24,0,1,0,0,0,0,0,0
25174,2020-01-29,San Mateo,778001,0,5,0,0,0,238,0,4,0,0,0,0,0,0
25175,2020-01-29,Santa Barbara,456373,0,0,0,0,0,41,0,1,0,0,0,0,0,0
25176,2020-01-29,Santa Clara,1967585,0,24,0,4,0,546,0,10,0,0,0,0,0,0
25177,2020-01-29,Santa Cruz,273999,0,1,0,0,0,52,0,2,0,0,0,0,0,0
25178,2020-01-29,Shasta,177925,0,0,0,0,0,10,0,0,0,0,0,0,0,0
25179,2020-01-29,Sierra,3115,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25180,2020-01-29,Siskiyou,43956,0,0,0,0,0,4,0,1,0,0,0,0,0,0
25181,2020-01-29,Solano,444255,1,20,0,4,0,77,0,5,0,0,0,0,0,0
25182,2020-01-29,Sonoma,496668,0,11,0,0,0,282,0,12,0,0,0,0,0,0
25183,2020-01-29,Stanislaus,562303,0,19,0,0,0,31,0,2,0,0,0,0,0,0
25184,2020-01-29,Sutter,105747,0,7,0,0,0,11,0,2,0,0,0,0,0,0
25185,2020-01-29,Tehama,65885,0,0,0,0,0,3,0,1,0,0,0,0,0,0
25186,2020-01-29,Trinity,13354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25187,2020-01-29,Tulare,484423,0,7,0,0,0,5626,0,808,0,0,0,0,0,0
25188,2020-01-29,Tuolumne,52351,0,0,0,0,0,41,0,0,0,0,0,0,0,0
25190,2020-01-29,Ventura,852747,0,7,0,1,0,963,0,17,0,0,0,0,0,0
25191,2020-01-29,Yolo,223612,0,2,0,1,0,28,0,0,0,0,0,0,0,0
25192,2020-01-29,Yuba,79290,0,2,0,0,0,4,0,1,0,0,0,0,0,0
25193,2020-01-28,Alameda,1685886,0,4,0,0,2,420,0,11,0,0,0,0,0,0
25194,2020-01-28,Alpine,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25195,2020-01-28,Amador,38531,0,1,0,0,0,2,0,0,0,0,0,0,0,0
25196,2020-01-28,Butte,217769,0,0,0,0,0,78,0,2,0,0,0,0,0,0
25197,2020-01-28,Calaveras,44289,0,2,0,0,0,6,0,0,0,0,0,0,0,0
25199,2020-01-28,Colusa,22593,0,0,0,0,0,3,0,1,0,0,0,0,0,0
25200,2020-01-28,Contra Costa,1160099,0,8,0,0,0,166,0,4,0,0,0,0,0,0
25201,2020-01-28,Del Norte,27558,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25202,2020-01-28,El Dorado,193098,0,0,0,0,0,11,0,0,0,0,0,0,0,0
25203,2020-01-28,Fresno,1032227,0,5,0,0,0,1486,0,43,0,0,0,0,0,0
25204,2020-01-28,Glenn,29348,0,3,0,0,0,10,0,0,0,0,0,0,0,0
25205,2020-01-28,Humboldt,134098,0,2,0,0,0,29,0,0,0,0,0,0,0,0
25206,2020-01-28,Imperial,191649,0,5,0,1,0,24,0,10,0,0,0,0,0,0
25207,2020-01-28,Inyo,18453,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25208,2020-01-28,Kern,927251,0,7,0,0,0,142,0,5,0,0,0,0,0,0
25209,2020-01-28,Kings,156444,0,12,0,0,0,91,0,10,0,0,0,0,0,0
25210,2020-01-28,Lake,64871,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25211,2020-01-28,Lassen,30065,0,0,0,0,0,9,0,0,0,0,0,0,0,0
25212,2020-01-28,Los Angeles,10257557,2,376,0,3,2,2649,0,264,0,0,0,0,0,0
25213,2020-01-28,Madera,160089,0,3,0,1,0,104,0,1,0,0,0,0,0,0
25214,2020-01-28,Marin,260800,0,6,0,0,0,38,0,4,0,0,0,0,0,0
25215,2020-01-28,Mariposa,17795,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25216,2020-01-28,Mendocino,88439,0,0,0,0,0,117,0,17,0,0,0,0,0,0
25217,2020-01-28,Merced,287420,0,3,0,0,0,189,0,31,0,0,0,0,0,0
25218,2020-01-28,Modoc,9475,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25219,2020-01-28,Mono,13961,0,2,0,0,0,0,0,0,0,0,0,0,0,0
25220,2020-01-28,Monterey,448732,0,1,0,0,0,336,0,15,0,0,0,0,0,0
25221,2020-01-28,Napa,139652,0,2,0,0,0,50,0,1,0,0,0,0,0,0
25222,2020-01-28,Nevada,98710,0,4,0,0,0,5,0,0,0,0,0,0,0,0
25223,2020-01-28,Orange,3228519,0,6,0,0,1,5572,0,394,0,0,0,0,0,0
25225,2020-01-28,Placer,400434,0,3,0,0,0,137,0,2,0,0,0,0,0,0
25226,2020-01-28,Plumas,18997,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25227,2020-01-28,Riverside,2468145,0,60,0,1,1,562,0,47,0,0,0,0,0,0
25228,2020-01-28,Sacramento,1567975,0,3,0,1,2,395,0,24,0,0,0,0,0,0
25229,2020-01-28,San Benito,64022,1,6,0,0,0,11,0,1,0,0,0,0,0,0
25230,2020-01-28,San Bernardino,2217398,1,77,0,3,0,478,0,22,0,0,0,0,0,0
25231,2020-01-28,San Diego,3370418,0,0,0,0,0,656,0,25,0,0,0,0,0,0
25232,2020-01-28,San Francisco,892280,1,12,0,0,1,115,0,6,0,0,0,0,0,0
25233,2020-01-28,San Joaquin,782545,0,7,0,1,0,74,0,6,0,0,0,0,0,0
25234,2020-01-28,San Luis Obispo,278862,0,16,0,2,0,24,0,1,0,0,0,0,0,0
25235,2020-01-28,San Mateo,778001,0,5,0,0,6,238,0,4,0,0,0,0,0,0
25236,2020-01-28,Santa Barbara,456373,0,0,0,0,0,41,0,1,0,0,0,0,0,0
25237,2020-01-28,Santa Clara,1967585,0,24,0,4,4,546,0,10,0,0,0,0,0,0
25238,2020-01-28,Santa Cruz,273999,0,1,0,0,1,52,0,2,0,0,0,0,0,0
25239,2020-01-28,Shasta,177925,0,0,0,0,0,10,0,0,0,0,0,0,0,0
25240,2020-01-28,Sierra,3115,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25241,2020-01-28,Siskiyou,43956,0,0,0,0,0,4,0,1,0,0,0,0,0,0
25242,2020-01-28,Solano,444255,0,19,0,4,0,77,0,5,0,0,0,0,0,0
25243,2020-01-28,Sonoma,496668,0,11,0,0,0,282,0,12,0,0,0,0,0,0
25244,2020-01-28,Stanislaus,562303,1,19,0,0,1,31,0,2,0,0,0,0,0,0
25245,2020-01-28,Sutter,105747,0,7,0,0,0,11,0,2,0,0,0,0,0,0
25246,2020-01-28,Tehama,65885,0,0,0,0,0,3,0,1,0,0,0,0,0,0
25247,2020-01-28,Trinity,13354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25248,2020-01-28,Tulare,484423,0,7,0,0,1,5626,0,808,0,0,0,0,0,0
25249,2020-01-28,Tuolumne,52351,0,0,0,0,0,41,0,0,0,0,0,0,0,0
25251,2020-01-28,Ventura,852747,0,7,0,1,0,963,0,17,0,0,0,0,0,0
25252,2020-01-28,Yolo,223612,0,2,0,1,0,28,0,0,0,0,0,0,0,0
25253,2020-01-28,Yuba,79290,0,2,0,0,0,4,0,1,0,0,0,0,0,0
25254,2020-01-27,Alameda,1685886,0,4,0,0,2,418,0,11,0,0,0,0,0,0
25255,2020-01-27,Alpine,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25256,2020-01-27,Amador,38531,0,1,0,0,0,2,0,0,0,0,0,0,0,0
25257,2020-01-27,Butte,217769,0,0,0,0,0,78,0,2,0,0,0,0,0,0
25258,2020-01-27,Calaveras,44289,0,2,0,0,0,6,0,0,0,0,0,0,0,0
25260,2020-01-27,Colusa,22593,0,0,0,0,0,3,0,1,0,0,0,0,0,0
25261,2020-01-27,Contra Costa,1160099,0,8,0,0,0,166,0,4,0,0,0,0,0,0
25262,2020-01-27,Del Norte,27558,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25263,2020-01-27,El Dorado,193098,0,0,0,0,0,11,0,0,0,0,0,0,0,0
25264,2020-01-27,Fresno,1032227,0,5,0,0,1,1486,0,43,0,0,0,0,0,0
25265,2020-01-27,Glenn,29348,0,3,0,0,0,10,0,0,0,0,0,0,0,0
25266,2020-01-27,Humboldt,134098,0,2,0,0,0,29,0,0,0,0,0,0,0,0
25267,2020-01-27,Imperial,191649,0,5,0,1,0,24,0,10,0,0,0,0,0,0
25268,2020-01-27,Inyo,18453,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25269,2020-01-27,Kern,927251,0,7,0,0,0,142,0,5,0,0,0,0,0,0
25270,2020-01-27,Kings,156444,0,12,0,0,0,91,0,10,0,0,0,0,0,0
25271,2020-01-27,Lake,64871,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25272,2020-01-27,Lassen,30065,0,0,0,0,0,9,0,0,0,0,0,0,0,0
25273,2020-01-27,Los Angeles,10257557,1,374,0,3,1,2647,0,264,0,0,0,0,0,0
25274,2020-01-27,Madera,160089,0,3,0,1,0,104,0,1,0,0,0,0,0,0
25275,2020-01-27,Marin,260800,0,6,0,0,0,38,0,4,0,0,0,0,0,0
25276,2020-01-27,Mariposa,17795,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25277,2020-01-27,Mendocino,88439,0,0,0,0,0,117,0,17,0,0,0,0,0,0
25278,2020-01-27,Merced,287420,0,3,0,0,1,189,0,31,0,0,0,0,0,0
25279,2020-01-27,Modoc,9475,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25280,2020-01-27,Mono,13961,0,2,0,0,0,0,0,0,0,0,0,0,0,0
25281,2020-01-27,Monterey,448732,0,1,0,0,0,336,0,15,0,0,0,0,0,0
25282,2020-01-27,Napa,139652,0,2,0,0,0,50,0,1,0,0,0,0,0,0
25283,2020-01-27,Nevada,98710,0,4,0,0,0,5,0,0,0,0,0,0,0,0
25284,2020-01-27,Orange,3228519,0,6,0,0,0,5571,0,394,0,0,0,0,0,0
25286,2020-01-27,Placer,400434,0,3,0,0,0,137,0,2,0,0,0,0,0,0
25287,2020-01-27,Plumas,18997,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25288,2020-01-27,Riverside,2468145,1,60,0,1,2,561,0,47,0,0,0,0,0,0
25289,2020-01-27,Sacramento,1567975,1,3,0,1,0,393,0,24,0,0,0,0,0,0
25290,2020-01-27,San Benito,64022,0,5,0,0,0,11,0,1,0,0,0,0,0,0
25291,2020-01-27,San Bernardino,2217398,2,76,0,3,1,478,0,22,0,0,0,0,0,0
25292,2020-01-27,San Diego,3370418,0,0,0,0,1,656,0,25,0,0,0,0,0,0
25293,2020-01-27,San Francisco,892280,0,11,0,0,0,114,0,6,0,0,0,0,0,0
25294,2020-01-27,San Joaquin,782545,0,7,0,1,0,74,0,6,0,0,0,0,0,0
25295,2020-01-27,San Luis Obispo,278862,1,16,0,2,0,24,0,1,0,0,0,0,0,0
25296,2020-01-27,San Mateo,778001,0,5,0,0,0,232,0,4,0,0,0,0,0,0
25297,2020-01-27,Santa Barbara,456373,0,0,0,0,0,41,0,1,0,0,0,0,0,0
25298,2020-01-27,Santa Clara,1967585,1,24,0,4,2,542,2,10,0,0,0,0,0,0
25299,2020-01-27,Santa Cruz,273999,0,1,0,0,0,51,0,2,0,0,0,0,0,0
25300,2020-01-27,Shasta,177925,0,0,0,0,0,10,0,0,0,0,0,0,0,0
25301,2020-01-27,Sierra,3115,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25302,2020-01-27,Siskiyou,43956,0,0,0,0,0,4,0,1,0,0,0,0,0,0
25303,2020-01-27,Solano,444255,1,19,1,4,1,77,0,5,0,0,0,0,0,0
25304,2020-01-27,Sonoma,496668,0,11,0,0,0,282,0,12,0,0,0,0,0,0
25305,2020-01-27,Stanislaus,562303,0,18,0,0,0,30,0,2,0,0,0,0,0,0
25306,2020-01-27,Sutter,105747,0,7,0,0,0,11,0,2,0,0,0,0,0,0
25307,2020-01-27,Tehama,65885,0,0,0,0,0,3,0,1,0,0,0,0,0,0
25308,2020-01-27,Trinity,13354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25309,2020-01-27,Tulare,484423,0,7,0,0,0,5625,0,808,0,0,0,0,0,0
25310,2020-01-27,Tuolumne,52351,0,0,0,0,0,41,0,0,0,0,0,0,0,0
25312,2020-01-27,Ventura,852747,0,7,0,1,2,963,0,17,0,0,0,0,0,0
25313,2020-01-27,Yolo,223612,0,2,0,1,0,28,0,0,0,0,0,0,0,0
25314,2020-01-27,Yuba,79290,0,2,0,0,0,4,0,1,0,0,0,0,0,0
25315,2020-01-26,Alameda,1685886,0,4,0,0,3,416,0,11,0,0,0,0,0,0
25316,2020-01-26,Alpine,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25317,2020-01-26,Amador,38531,0,1,0,0,0,2,0,0,0,0,0,0,0,0
25318,2020-01-26,Butte,217769,0,0,0,0,0,78,0,2,0,0,0,0,0,0
25319,2020-01-26,Calaveras,44289,0,2,0,0,0,6,0,0,0,0,0,0,0,0
25321,2020-01-26,Colusa,22593,0,0,0,0,0,3,0,1,0,0,0,0,0,0
25322,2020-01-26,Contra Costa,1160099,0,8,0,0,0,166,0,4,0,0,0,0,0,0
25323,2020-01-26,Del Norte,27558,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25324,2020-01-26,El Dorado,193098,0,0,0,0,0,11,0,0,0,0,0,0,0,0
25325,2020-01-26,Fresno,1032227,1,5,0,0,0,1485,0,43,0,0,0,0,0,0
25326,2020-01-26,Glenn,29348,1,3,0,0,0,10,0,0,0,0,0,0,0,0
25327,2020-01-26,Humboldt,134098,1,2,0,0,0,29,0,0,0,0,0,0,0,0
25328,2020-01-26,Imperial,191649,0,5,0,1,0,24,0,10,0,0,0,0,0,0
25329,2020-01-26,Inyo,18453,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25330,2020-01-26,Kern,927251,0,7,0,0,0,142,0,5,0,0,0,0,0,0
25331,2020-01-26,Kings,156444,0,12,0,0,0,91,0,10,0,0,0,0,0,0
25332,2020-01-26,Lake,64871,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25333,2020-01-26,Lassen,30065,0,0,0,0,0,9,0,0,0,0,0,0,0,0
25334,2020-01-26,Los Angeles,10257557,1,373,0,3,1,2646,0,264,0,0,0,0,0,0
25335,2020-01-26,Madera,160089,0,3,0,1,0,104,0,1,0,0,0,0,0,0
25336,2020-01-26,Marin,260800,0,6,0,0,0,38,0,4,0,0,0,0,0,0
25337,2020-01-26,Mariposa,17795,0,0,0,0,0,2,0,0,0,0,0,0,0,0
25338,2020-01-26,Mendocino,88439,0,0,0,0,0,117,0,17,0,0,0,0,0,0
25339,2020-01-26,Merced,287420,0,3,0,0,0,188,0,31,0,0,0,0,0,0
25340,2020-01-26,Modoc,9475,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25341,2020-01-26,Mono,13961,0,2,0,0,0,0,0,0,0,0,0,0,0,0
25342,2020-01-26,Monterey,448732,0,1,0,0,0,336,0,15,0,0,0,0,0,0
25343,2020-01-26,Napa,139652,1,2,0,0,0,50,0,1,0,0,0,0,0,0
25344,2020-01-26,Nevada,98710,0,4,0,0,0,5,0,0,0,0,0,0,0,0
25345,2020-01-26,Orange,3228519,0,6,0,0,3,5571,0,394,0,0,0,0,0,0
25347,2020-01-26,Placer,400434,0,3,0,0,0,137,0,2,0,0,0,0,0,0
25348,2020-01-26,Plumas,18997,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25349,2020-01-26,Riverside,2468145,0,59,0,1,0,559,0,47,0,0,0,0,0,0
25350,2020-01-26,Sacramento,1567975,0,2,0,1,0,393,0,24,0,0,0,0,0,0
25351,2020-01-26,San Benito,64022,0,5,0,0,0,11,0,1,0,0,0,0,0,0
25352,2020-01-26,San Bernardino,2217398,1,74,0,3,10,477,0,22,0,0,0,0,0,0
25353,2020-01-26,San Diego,3370418,0,0,0,0,0,655,0,25,0,0,0,0,0,0
25354,2020-01-26,San Francisco,892280,0,11,0,0,2,114,0,6,0,0,0,0,0,0
25355,2020-01-26,San Joaquin,782545,0,7,0,1,0,74,0,6,0,0,0,0,0,0
25356,2020-01-26,San Luis Obispo,278862,0,15,0,2,0,24,0,1,0,0,0,0,0,0
25357,2020-01-26,San Mateo,778001,0,5,0,0,8,232,0,4,0,0,0,0,0,0
25358,2020-01-26,Santa Barbara,456373,0,0,0,0,0,41,0,1,0,0,0,0,0,0
25359,2020-01-26,Santa Clara,1967585,0,23,0,4,3,540,0,8,0,0,0,0,0,0
25360,2020-01-26,Santa Cruz,273999,0,1,0,0,0,51,0,2,0,0,0,0,0,0
25361,2020-01-26,Shasta,177925,0,0,0,0,0,10,0,0,0,0,0,0,0,0
