date,county,population,cases,deaths,total_tests,positive_tests,reported_cases,reported_deaths,reported_tests
2021-02-10,Mendocino,88439,18,0,386,23,26,0,81
2021-02-10,Merced,287420,99,1,1556,122,80,5,623
2021-02-10,Modoc,9475,0,0,15,0,-1,0,6
2021-02-10,Mono,13961,1,0,4,0,3,0,9
2021-02-10,Monterey,448732,106,1,2086,126,87,3,878
2021-02-10,Napa,139652,12,0,1359,15,20,0,406
2021-02-10,Nevada,98710,16,0,410,7,6,3,113
2021-02-10,Orange,3228519,421,4,15214,727,805,33,6012
2021-02-10,Placer,400434,65,0,1522,70,54,0,889
2021-02-10,Plumas,18997,0,0,85,2,5,0,27
2021-02-10,Riverside,2468145,479,4,11753,796,256,40,5289
2021-02-10,Sacramento,1567975,304,3,7307,358,275,10,3985
2021-02-10,San Benito,64022,12,0,418,15,25,1,89
2021-02-10,San Bernardino,2217398,373,0,11491,632,618,83,4331
2021-02-10,San Diego,3370418,649,4,25504,1380,810,51,12156
2021-02-10,San Francisco,892280,86,0,8936,140,173,2,2228
2021-02-10,San Joaquin,782545,171,5,3778,233,143,17,2540
2021-02-10,San Luis Obispo,278862,58,1,2764,79,60,0,374
2021-02-10,San Mateo,778001,134,0,9448,196,96,10,2399
2021-02-10,Santa Barbara,456373,108,1,2659,145,98,8,720
2021-02-10,Santa Clara,1967585,332,2,18522,467,286,26,5352
2021-02-10,Santa Cruz,273999,50,0,2210,52,49,3,578
2021-02-10,Shasta,177925,26,0,622,26,50,3,228
2021-02-10,Sierra,3115,0,0,11,0,1,0,1
2021-02-10,Siskiyou,43956,7,0,187,7,8,0,57
2021-02-10,Solano,444255,74,0,3170,96,66,6,1518
2021-02-10,Sonoma,496668,91,0,2451,106,55,4,1425
2021-02-10,Stanislaus,562303,160,1,2852,180,110,17,1707
2021-02-10,Sutter,105747,14,0,315,20,30,1,176
2021-02-10,Tehama,65885,7,0,157,9,29,1,83
2021-02-10,Trinity,13354,0,0,22,2,2,0,19
2021-02-10,Tulare,484423,128,1,2167,181,78,10,792
2021-02-10,Tuolumne,52351,20,0,319,22,18,0,65
2021-02-10,Ventura,852747,255,6,6582,360,318,13,3725
2021-02-10,Yolo,223612,42,0,2705,38,56,0,588
2021-02-10,Yuba,79290,9,0,244,15,6,3,146
2021-02-09,Alameda,1685886,271,2,14325,389,283,12,4315
2021-02-09,Alpine,1117,0,0,6,0,3,0,1
2021-02-09,Amador,38531,7,0,612,5,3,2,75
2021-02-09,Butte,217769,22,0,920,27,39,1,401
2021-02-09,Calaveras,44289,5,0,141,10,7,0,88
2021-02-09,Colusa,22593,7,0,54,8,10,0,51
2021-02-09,Contra Costa,1160099,209,0,7797,252,268,16,3103
2021-02-09,Del Norte,27558,3,0,952,4,1,0,47
2021-02-09,El Dorado,193098,31,0,764,31,36,1,524
2021-02-09,Fresno,1032227,218,5,6182,378,300,4,2222
2021-02-09,Glenn,29348,8,0,127,9,8,0,40
2021-02-09,Humboldt,134098,8,0,615,9,2,0,206
2021-02-09,Imperial,191649,20,0,1807,39,-17,1,226
2021-02-09,Inyo,18453,9,0,192,5,11,0,55
2021-02-09,Kern,927251,215,3,4588,269,304,0,2018
2021-02-09,Kings,156444,65,0,3285,88,43,1,261
2021-02-09,Lake,64871,19,0,369,35,6,0,77
2021-02-09,Lassen,30065,13,0,841,13,7,0,49
2021-02-09,Los Angeles,10257557,2078,13,76703,3616,2566,221,102026
2021-02-09,Madera,160089,36,0,1110,60,25,12,275
2021-02-09,Marin,260800,29,0,2661,37,32,3,752
2021-02-09,Mariposa,17795,0,0,127,1,0,0,14
2021-02-09,Mendocino,88439,16,0,591,23,14,0,120
2021-02-09,Merced,287420,91,1,2269,113,84,8,771
2021-02-09,Modoc,9475,2,0,50,1,-2,0,8
2021-02-09,Mono,13961,0,0,82,1,2,0,11
2021-02-09,Monterey,448732,122,0,2255,167,93,2,779
2021-02-09,Napa,139652,15,0,1313,28,30,0,353
2021-02-09,Nevada,98710,12,0,399,18,16,0,167
2021-02-09,Orange,3228519,468,2,17279,793,454,45,8085
2021-02-09,Placer,400434,46,0,1673,50,64,9,903
2021-02-09,Plumas,18997,1,0,106,1,0,0,39
2021-02-09,Riverside,2468145,555,1,14728,975,561,33,5096
2021-02-09,Sacramento,1567975,281,0,9313,383,111,18,4119
2021-02-09,San Benito,64022,5,0,466,15,13,2,95
2021-02-09,San Bernardino,2217398,398,1,12719,579,337,26,5189
2021-02-09,San Diego,3370418,736,4,28634,1695,789,32,15648
2021-02-09,San Francisco,892280,101,2,8752,152,103,1,2241
2021-02-09,San Joaquin,782545,153,1,4829,190,193,8,2508
2021-02-09,San Luis Obispo,278862,58,1,2832,96,68,2,494
2021-02-09,San Mateo,778001,112,2,8764,132,143,3,2262
2021-02-09,Santa Barbara,456373,116,2,3406,147,140,11,1095
2021-02-09,Santa Clara,1967585,327,2,19730,473,349,7,6034
2021-02-09,Santa Cruz,273999,39,0,2607,57,37,1,594
2021-02-09,Shasta,177925,26,0,756,25,21,2,271
2021-02-09,Sierra,3115,0,0,7,0,0,0,1
2021-02-09,Siskiyou,43956,3,0,98,4,3,0,77
2021-02-09,Solano,444255,64,0,3700,80,125,1,1478
2021-02-09,Sonoma,496668,89,0,3270,103,66,8,1367
2021-02-09,Stanislaus,562303,152,1,3310,202,202,0,1858
2021-02-09,Sutter,105747,20,0,453,21,15,0,212
2021-02-09,Tehama,65885,16,0,230,21,13,0,125
2021-02-09,Trinity,13354,2,0,41,5,0,0,23
2021-02-09,Tulare,484423,105,2,2595,155,87,13,838
2021-02-09,Tuolumne,52351,8,0,353,14,26,0,66
2021-02-09,Ventura,852747,258,0,7026,355,265,2,5488
2021-02-09,Yolo,223612,33,0,2595,32,51,12,785
2021-02-09,Yuba,79290,16,0,285,19,20,0,173
2021-02-08,Alameda,1685886,304,0,15177,459,235,0,6110
2021-02-08,Alpine,1117,3,0,3,0,1,0,1
2021-02-08,Amador,38531,21,0,726,24,1,0,121
2021-02-08,Butte,217769,31,0,912,43,11,0,585
2021-02-08,Calaveras,44289,7,0,161,7,3,0,89
2021-02-08,Colusa,22593,14,0,51,9,7,0,66
2021-02-08,Contra Costa,1160099,234,0,8593,304,203,1,4148
2021-02-08,Del Norte,27558,4,0,561,5,4,0,60
2021-02-08,El Dorado,193098,29,0,774,33,31,0,672
2021-02-08,Fresno,1032227,229,2,5116,268,246,0,3035
2021-02-08,Glenn,29348,5,0,116,7,7,0,53
2021-02-08,Humboldt,134098,20,0,579,36,7,1,280
2021-02-08,Imperial,191649,29,0,1245,40,8,0,318
2021-02-08,Inyo,18453,11,0,123,15,2,3,73
2021-02-08,Kern,927251,246,2,4772,324,234,0,2483
2021-02-08,Kings,156444,70,1,2691,86,52,3,361
2021-02-08,Lake,64871,16,0,493,18,9,0,123
2021-02-08,Lassen,30065,13,0,809,16,3,0,67
2021-02-08,Los Angeles,10257557,2739,39,92947,4404,2628,88,141398
2021-02-08,Madera,160089,34,0,1322,51,37,0,382
2021-02-08,Marin,260800,35,0,2626,42,20,0,967
2021-02-08,Mariposa,17795,1,0,31,3,0,0,16
2021-02-08,Mendocino,88439,18,0,392,28,7,0,137
2021-02-08,Merced,287420,109,0,2941,176,105,0,927
2021-02-08,Modoc,9475,0,0,52,0,1,0,13
2021-02-08,Mono,13961,3,0,70,6,0,0,14
2021-02-08,Monterey,448732,133,2,3050,189,73,0,1120
2021-02-08,Napa,139652,23,0,1319,27,18,0,485
2021-02-08,Nevada,98710,11,0,699,14,28,0,219
2021-02-08,Orange,3228519,592,4,18705,957,560,25,11439
2021-02-08,Placer,400434,45,0,2147,72,41,0,1137
2021-02-08,Plumas,18997,0,0,113,1,0,0,55
2021-02-08,Riverside,2468145,516,4,12482,862,603,34,8156
2021-02-08,Sacramento,1567975,330,3,8947,406,348,1,5210
2021-02-08,San Benito,64022,19,0,457,26,5,0,131
2021-02-08,San Bernardino,2217398,577,1,14604,942,345,0,7418
2021-02-08,San Diego,3370418,773,9,29233,1406,698,0,21350
2021-02-08,San Francisco,892280,122,2,8598,159,70,0,3454
2021-02-08,San Joaquin,782545,257,4,5405,340,97,0,3312
2021-02-08,San Luis Obispo,278862,73,0,3314,86,72,0,584
2021-02-08,San Mateo,778001,132,1,8530,174,100,0,3477
2021-02-08,Santa Barbara,456373,138,1,3912,207,163,0,1224
2021-02-08,Santa Clara,1967585,359,3,21328,463,295,6,8541
2021-02-08,Santa Cruz,273999,54,0,2228,90,34,0,772
2021-02-08,Shasta,177925,20,0,1232,21,4,0,298
2021-02-08,Sierra,3115,0,0,28,1,1,0,2
2021-02-08,Siskiyou,43956,6,0,182,11,8,0,81
2021-02-08,Solano,444255,109,0,4243,147,77,0,2075
2021-02-08,Sonoma,496668,112,0,3431,159,76,2,1731
2021-02-08,Stanislaus,562303,189,1,3987,272,153,0,2355
2021-02-08,Sutter,105747,28,0,486,35,11,0,312
2021-02-08,Tehama,65885,15,0,322,21,7,0,157
2021-02-08,Trinity,13354,3,0,15,2,2,0,24
2021-02-08,Tulare,484423,120,0,3163,138,97,2,1224
2021-02-08,Tuolumne,52351,24,0,398,30,28,0,80
2021-02-08,Ventura,852747,320,2,8698,463,309,4,7653
2021-02-08,Yolo,223612,46,0,2813,50,34,0,1172
2021-02-08,Yuba,79290,17,0,375,22,17,0,222
2021-02-07,Alameda,1685886,158,1,3232,166,330,2,6615
2021-02-07,Alpine,1117,0,0,0,0,0,0,1
2021-02-07,Amador,38531,6,0,246,2,37,0,126
2021-02-07,Butte,217769,17,0,251,17,33,2,787
2021-02-07,Calaveras,44289,2,0,99,1,5,0,121
2021-02-07,Colusa,22593,1,0,17,4,4,0,87
2021-02-07,Contra Costa,1160099,144,1,2572,147,269,0,4804
2021-02-07,Del Norte,27558,4,1,286,3,2,0,61
2021-02-07,El Dorado,193098,7,0,312,9,21,0,845
2021-02-07,Fresno,1032227,114,4,1607,105,240,0,4282
2021-02-07,Glenn,29348,1,0,22,1,5,0,79
2021-02-07,Humboldt,134098,11,0,199,11,15,0,384
2021-02-07,Imperial,191649,6,1,439,3,4,0,447
2021-02-07,Inyo,18453,3,0,19,2,11,0,80
2021-02-07,Kern,927251,144,4,1759,158,227,8,3532
2021-02-07,Kings,156444,25,0,677,29,24,2,591
2021-02-07,Lake,64871,5,0,51,2,20,2,230
2021-02-07,Lassen,30065,4,0,442,6,9,0,99
2021-02-07,Los Angeles,10257557,1341,22,23489,1806,2833,96,179036
2021-02-07,Madera,160089,21,0,978,20,43,0,579
2021-02-07,Marin,260800,21,0,819,29,40,0,1146
2021-02-07,Mariposa,17795,1,0,13,0,0,0,26
2021-02-07,Mendocino,88439,17,1,428,24,32,0,184
2021-02-07,Merced,287420,104,1,464,83,96,0,1266
2021-02-07,Modoc,9475,0,0,4,0,4,0,11
2021-02-07,Mono,13961,2,0,5,1,6,0,8
2021-02-07,Monterey,448732,56,0,881,26,118,1,1681
2021-02-07,Napa,139652,13,0,171,11,62,0,610
2021-02-07,Nevada,98710,12,0,102,6,19,1,287
2021-02-07,Orange,3228519,364,6,4784,450,764,43,14754
2021-02-07,Placer,400434,34,0,663,30,67,0,1270
2021-02-07,Plumas,18997,0,0,30,0,0,0,75
2021-02-07,Riverside,2468145,346,2,5019,542,560,24,10028
2021-02-07,Sacramento,1567975,205,1,3395,203,387,9,6690
2021-02-07,San Benito,64022,18,0,223,29,32,0,160
2021-02-07,San Bernardino,2217398,297,3,2788,242,598,23,9936
2021-02-07,San Diego,3370418,491,7,11509,846,1230,9,24895
2021-02-07,San Francisco,892280,74,0,2505,85,172,2,4341
2021-02-07,San Joaquin,782545,76,2,1095,62,211,23,4464
2021-02-07,San Luis Obispo,278862,42,0,1077,23,65,0,841
2021-02-07,San Mateo,778001,68,0,2823,75,160,0,3839
2021-02-07,Santa Barbara,456373,74,0,981,90,170,3,1745
2021-02-07,Santa Clara,1967585,225,2,5850,216,479,11,10220
2021-02-07,Santa Cruz,273999,29,0,381,13,42,0,1044
2021-02-07,Shasta,177925,11,0,185,6,9,0,449
2021-02-07,Sierra,3115,0,0,1,0,0,0,2
2021-02-07,Siskiyou,43956,2,0,23,0,6,0,109
2021-02-07,Solano,444255,36,0,968,33,121,1,2432
2021-02-07,Sonoma,496668,37,0,699,25,120,0,1789
2021-02-07,Stanislaus,562303,96,1,863,98,226,0,2959
2021-02-07,Sutter,105747,8,0,114,8,30,0,454
2021-02-07,Tehama,65885,7,0,64,8,16,0,221
2021-02-07,Trinity,13354,0,0,1,1,1,0,29
2021-02-07,Tulare,484423,63,2,823,55,171,7,1904
2021-02-07,Tuolumne,52351,8,1,186,10,7,0,155
2021-02-07,Ventura,852747,183,3,2900,236,328,9,11484
2021-02-07,Yolo,223612,22,0,1048,25,74,1,1959
2021-02-07,Yuba,79290,8,0,88,2,21,0,278
2021-02-06,Alameda,1685886,228,2,4887,202,454,6,4448
2021-02-06,Alpine,1117,0,0,1,0,0,0,1
2021-02-06,Amador,38531,5,0,79,3,7,0,104
2021-02-06,Butte,217769,19,0,364,20,59,0,547
2021-02-06,Calaveras,44289,5,0,55,2,14,0,85
2021-02-06,Colusa,22593,3,0,17,3,6,0,60
2021-02-06,Contra Costa,1160099,160,0,2881,144,372,6,3482
2021-02-06,Del Norte,27558,1,0,38,1,5,0,39
2021-02-06,El Dorado,193098,20,0,292,23,48,0,549
2021-02-06,Fresno,1032227,209,7,2271,281,431,13,2902
2021-02-06,Glenn,29348,6,0,42,6,14,0,52
2021-02-06,Humboldt,134098,11,1,164,6,23,0,340
2021-02-06,Imperial,191649,11,0,130,12,40,10,375
2021-02-06,Inyo,18453,4,0,27,1,9,0,57
2021-02-06,Kern,927251,165,4,1397,195,449,6,2722
2021-02-06,Kings,156444,39,0,363,51,135,0,435
2021-02-06,Lake,64871,12,0,81,6,14,1,133
2021-02-06,Lassen,30065,4,0,95,2,28,0,72
2021-02-06,Los Angeles,10257557,2101,22,38458,3816,4334,185,163950
2021-02-06,Madera,160089,34,0,983,36,55,-2,396
2021-02-06,Marin,260800,35,0,908,27,52,1,855
2021-02-06,Mariposa,17795,0,0,33,1,3,0,18
2021-02-06,Mendocino,88439,13,0,185,7,44,0,138
2021-02-06,Merced,287420,63,0,347,59,121,1,1036
2021-02-06,Modoc,9475,0,0,3,0,1,0,9
2021-02-06,Mono,13961,1,0,7,0,2,0,10
2021-02-06,Monterey,448732,64,0,1429,59,155,1,1210
2021-02-06,Napa,139652,14,0,325,23,41,0,390
2021-02-06,Nevada,98710,3,0,132,6,17,0,201
2021-02-06,Orange,3228519,428,8,7234,688,1056,33,12211
2021-02-06,Placer,400434,34,0,587,30,80,0,697
2021-02-06,Plumas,18997,2,0,26,1,6,0,60
2021-02-06,Riverside,2468145,404,4,6160,748,1075,8,8322
2021-02-06,Sacramento,1567975,169,8,2898,173,540,6,3798
2021-02-06,San Benito,64022,11,0,55,3,14,1,117
2021-02-06,San Bernardino,2217398,330,4,4676,446,780,69,8147
2021-02-06,San Diego,3370418,584,7,12798,1109,1265,35,19936
2021-02-06,San Francisco,892280,92,3,3500,108,208,9,3208
2021-02-06,San Joaquin,782545,144,5,1184,160,275,4,3035
2021-02-06,San Luis Obispo,278862,62,0,811,47,132,1,604
2021-02-06,San Mateo,778001,81,0,3107,123,242,5,3031
2021-02-06,Santa Barbara,456373,93,1,1052,119,190,3,1399
2021-02-06,Santa Clara,1967585,262,1,7339,300,527,18,7435
2021-02-06,Santa Cruz,273999,19,0,679,20,69,0,776
2021-02-06,Shasta,177925,16,0,166,15,54,1,302
2021-02-06,Sierra,3115,0,0,1,0,1,0,1
2021-02-06,Siskiyou,43956,7,0,22,6,13,0,93
2021-02-06,Solano,444255,50,1,1328,54,163,2,1303
2021-02-06,Sonoma,496668,69,1,1275,49,141,5,979
2021-02-06,Stanislaus,562303,139,0,990,142,301,1,1974
2021-02-06,Sutter,105747,19,0,149,14,42,0,286
2021-02-06,Tehama,65885,7,0,55,7,25,0,181
2021-02-06,Trinity,13354,1,0,0,0,3,0,16
2021-02-06,Tulare,484423,76,0,526,61,211,1,1404
2021-02-06,Tuolumne,52351,25,0,151,21,17,3,135
2021-02-06,Ventura,852747,248,1,3628,338,478,6,7710
2021-02-06,Yolo,223612,21,0,1007,16,36,-1,1152
2021-02-06,Yuba,79290,17,0,155,19,32,0,187
2021-02-05,Alameda,1685886,282,5,11518,395,294,17,6064
2021-02-05,Alpine,1117,1,0,4,1,0,0,2
2021-02-05,Amador,38531,3,0,712,3,11,0,111
2021-02-05,Butte,217769,32,0,769,34,35,3,609
2021-02-05,Calaveras,44289,0,0,115,0,10,0,81
2021-02-05,Colusa,22593,2,0,59,3,8,0,57
2021-02-05,Contra Costa,1160099,189,3,5993,272,204,10,4564
2021-02-05,Del Norte,27558,6,0,68,2,4,0,46
2021-02-05,El Dorado,193098,28,0,549,35,37,0,668
2021-02-05,Fresno,1032227,210,2,3948,291,387,80,3503
2021-02-05,Glenn,29348,5,0,65,7,20,0,54
2021-02-05,Humboldt,134098,10,0,609,21,30,0,384
2021-02-05,Imperial,191649,46,0,692,70,63,1,397
2021-02-05,Inyo,18453,10,0,57,4,20,0,76
2021-02-05,Kern,927251,267,5,3198,343,314,8,2705
2021-02-05,Kings,156444,40,1,652,51,103,3,502
2021-02-05,Lake,64871,12,0,335,29,24,-1,122
2021-02-05,Lassen,30065,3,0,160,8,9,0,71
2021-02-05,Los Angeles,10257557,2785,29,79841,5150,4061,212,160236
2021-02-05,Madera,160089,29,1,610,45,46,0,483
2021-02-05,Marin,260800,36,0,1753,35,48,1,1030
2021-02-05,Mariposa,17795,0,0,63,0,4,0,17
2021-02-05,Mendocino,88439,17,0,337,19,32,0,148
2021-02-05,Merced,287420,92,1,1663,121,131,0,1134
2021-02-05,Modoc,9475,0,0,24,0,3,0,12
2021-02-05,Mono,13961,2,0,43,4,4,0,13
2021-02-05,Monterey,448732,108,2,2291,135,221,2,1285
2021-02-05,Napa,139652,29,1,975,38,25,0,516
2021-02-05,Nevada,98710,20,0,389,27,17,6,206
2021-02-05,Orange,3228519,638,4,14407,1116,658,22,14348
2021-02-05,Placer,400434,58,0,1283,64,45,1,996
2021-02-05,Plumas,18997,3,0,88,2,16,0,58
2021-02-05,Riverside,2468145,740,3,12497,1321,815,5,8731
2021-02-05,Sacramento,1567975,306,1,6245,349,334,9,4807
2021-02-05,San Benito,64022,14,0,235,23,14,0,151
2021-02-05,San Bernardino,2217398,547,2,11453,887,715,86,9106
2021-02-05,San Diego,3370418,792,8,24070,1806,1453,39,19857
2021-02-05,San Francisco,892280,115,2,7244,194,113,11,3610
2021-02-05,San Joaquin,782545,221,2,3333,255,191,19,3471
2021-02-05,San Luis Obispo,278862,67,0,2434,101,94,2,661
2021-02-05,San Mateo,778001,109,0,6296,194,145,1,3680
2021-02-05,Santa Barbara,456373,134,1,2422,243,111,12,1556
2021-02-05,Santa Clara,1967585,361,4,16837,504,331,17,9103
2021-02-05,Santa Cruz,273999,33,1,2170,52,63,5,879
2021-02-05,Shasta,177925,27,0,436,19,41,5,280
2021-02-05,Sierra,3115,0,0,7,0,0,0,2
2021-02-05,Siskiyou,43956,9,0,101,9,3,0,97
2021-02-05,Solano,444255,103,0,2443,128,91,7,1879
2021-02-05,Sonoma,496668,85,0,2649,106,147,3,1442
2021-02-05,Stanislaus,562303,160,1,2603,214,202,0,2329
2021-02-05,Sutter,105747,20,0,324,24,42,0,303
2021-02-05,Tehama,65885,16,1,192,19,28,1,180
2021-02-05,Trinity,13354,1,0,13,3,0,0,17
2021-02-05,Tulare,484423,124,1,1714,146,155,7,1673
2021-02-05,Tuolumne,52351,40,0,298,40,10,0,109
2021-02-05,Ventura,852747,345,3,6704,501,358,9,8060
2021-02-05,Yolo,223612,34,0,2096,53,43,1,1043
2021-02-05,Yuba,79290,26,0,237,25,10,1,223
2021-02-04,Alameda,1685886,337,3,12776,471,454,19,3990
2021-02-04,Alpine,1117,0,0,17,0,0,0,1
2021-02-04,Amador,38531,4,0,571,3,7,0,91
2021-02-04,Butte,217769,35,0,818,41,31,3,423
2021-02-04,Calaveras,44289,12,0,175,16,9,0,61
2021-02-04,Colusa,22593,5,0,37,7,4,0,43
2021-02-04,Contra Costa,1160099,239,0,7233,296,229,13,2774
2021-02-04,Del Norte,27558,5,0,652,5,1,0,42
2021-02-04,El Dorado,193098,22,0,602,36,62,0,416
2021-02-04,Fresno,1032227,214,1,5449,282,378,99,2115
2021-02-04,Glenn,29348,8,0,73,10,4,0,36
2021-02-04,Humboldt,134098,10,0,593,23,27,1,271
2021-02-04,Imperial,191649,34,0,920,57,48,9,268
2021-02-04,Inyo,18453,10,0,131,8,13,0,45
2021-02-04,Kern,927251,239,5,3864,336,385,21,2129
2021-02-04,Kings,156444,52,0,998,67,87,15,333
2021-02-04,Lake,64871,16,1,312,18,13,1,135
2021-02-04,Lassen,30065,14,0,364,16,17,0,48
2021-02-04,Los Angeles,10257557,3079,50,84777,5250,4433,233,109490
2021-02-04,Madera,160089,38,0,616,44,101,1,295
2021-02-04,Marin,260800,34,0,2565,47,25,2,633
2021-02-04,Mariposa,17795,1,0,47,0,1,0,13
2021-02-04,Mendocino,88439,26,0,333,28,4,0,106
2021-02-04,Merced,287420,111,4,2301,116,109,2,792
2021-02-04,Modoc,9475,1,0,44,1,1,0,6
2021-02-04,Mono,13961,7,0,53,8,7,0,8
2021-02-04,Monterey,448732,127,0,2544,157,119,0,1134
2021-02-04,Napa,139652,35,0,1275,60,39,1,333
2021-02-04,Nevada,98710,14,0,352,15,18,2,150
2021-02-04,Orange,3228519,750,5,17789,1254,939,49,10174
2021-02-04,Placer,400434,51,0,1328,66,65,0,726
2021-02-04,Plumas,18997,0,0,91,1,3,0,34
2021-02-04,Riverside,2468145,719,3,13111,1246,832,35,6196
2021-02-04,Sacramento,1567975,324,4,7491,420,243,10,3324
2021-02-04,San Benito,64022,18,0,395,30,25,0,110
2021-02-04,San Bernardino,2217398,483,2,12851,848,746,101,6659
2021-02-04,San Diego,3370418,910,8,30849,2065,1598,55,12597
2021-02-04,San Francisco,892280,140,2,8199,219,133,1,2682
2021-02-04,San Joaquin,782545,220,3,4644,242,398,3,2215
2021-02-04,San Luis Obispo,278862,77,0,2635,105,136,5,452
2021-02-04,San Mateo,778001,141,1,8434,211,210,1,2658
2021-02-04,Santa Barbara,456373,148,0,2368,187,223,7,1046
2021-02-04,Santa Clara,1967585,321,0,17664,477,503,40,6430
2021-02-04,Santa Cruz,273999,47,0,2142,62,102,2,639
2021-02-04,Shasta,177925,44,1,544,40,44,1,220
2021-02-04,Sierra,3115,0,0,21,0,0,0,3
2021-02-04,Siskiyou,43956,11,0,89,11,5,0,64
2021-02-04,Solano,444255,122,0,3553,141,135,1,927
2021-02-04,Sonoma,496668,89,1,3158,107,121,1,903
2021-02-04,Stanislaus,562303,173,1,3261,245,224,16,1584
2021-02-04,Sutter,105747,28,1,438,31,22,2,238
2021-02-04,Tehama,65885,23,0,284,23,18,0,115
2021-02-04,Trinity,13354,0,0,21,0,0,0,13
2021-02-04,Tulare,484423,165,2,2882,264,145,16,1204
2021-02-04,Tuolumne,52351,11,1,296,20,17,0,64
2021-02-04,Ventura,852747,331,2,7278,488,471,11,5623
2021-02-04,Yolo,223612,25,0,1927,22,49,0,1204
2021-02-04,Yuba,79290,18,0,307,25,11,0,175
2021-02-03,Alameda,1685886,344,6,12130,432,326,11,3652
2021-02-03,Alpine,1117,0,0,11,0,0,0,1
2021-02-03,Amador,38531,31,0,791,39,6,0,96
2021-02-03,Butte,217769,25,0,831,38,48,3,401
2021-02-03,Calaveras,44289,9,1,207,15,13,0,70
2021-02-03,Colusa,22593,8,0,185,7,4,1,39
2021-02-03,Contra Costa,1160099,277,2,6433,349,211,1,2601
2021-02-03,Del Norte,27558,6,0,267,4,1,0,38
2021-02-03,El Dorado,193098,40,1,632,38,23,2,321
2021-02-03,Fresno,1032227,307,3,5889,486,206,6,2166
2021-02-03,Glenn,29348,11,0,80,14,8,0,38
2021-02-03,Humboldt,134098,13,0,544,18,16,2,210
2021-02-03,Imperial,191649,52,0,1081,73,46,12,218
2021-02-03,Inyo,18453,3,0,65,7,-3,0,35
2021-02-03,Kern,927251,303,3,4605,408,286,10,2379
2021-02-03,Kings,156444,89,1,1707,118,46,0,404
2021-02-03,Lake,64871,20,1,216,13,12,0,152
2021-02-03,Lassen,30065,7,0,482,22,2,0,46
2021-02-03,Los Angeles,10257557,3352,49,85035,5645,4317,250,91568
2021-02-03,Madera,160089,50,0,668,70,10,0,298
2021-02-03,Marin,260800,29,0,2141,43,39,1,648
2021-02-03,Mariposa,17795,3,0,118,4,2,0,12
2021-02-03,Mendocino,88439,33,1,355,30,26,0,99
2021-02-03,Merced,287420,88,0,1254,129,93,3,833
2021-02-03,Modoc,9475,5,0,39,3,2,0,5
2021-02-03,Mono,13961,2,0,23,2,-1,0,9
2021-02-03,Monterey,448732,135,1,2252,184,129,1,1027
2021-02-03,Napa,139652,29,0,1261,48,29,1,385
2021-02-03,Nevada,98710,15,0,345,24,24,15,136
2021-02-03,Orange,3228519,786,6,16902,1269,955,37,8434
2021-02-03,Placer,400434,52,1,1467,66,31,5,801
2021-02-03,Plumas,18997,0,0,78,2,-1,0,27
2021-02-03,Riverside,2468145,825,10,13394,1409,1118,26,6207
2021-02-03,Sacramento,1567975,287,4,7867,388,308,10,3813
2021-02-03,San Benito,64022,13,0,422,18,19,1,98
2021-02-03,San Bernardino,2217398,665,6,13456,1075,991,64,6044
2021-02-03,San Diego,3370418,1042,11,30978,2338,968,54,8535
2021-02-03,San Francisco,892280,158,1,8996,208,195,1,2133
2021-02-03,San Joaquin,782545,209,0,3985,312,268,2,2121
2021-02-03,San Luis Obispo,278862,93,1,3409,114,111,5,438
2021-02-03,San Mateo,778001,174,0,9158,234,223,0,2241
2021-02-03,Santa Barbara,456373,167,2,3142,219,170,11,1001
2021-02-03,Santa Clara,1967585,485,6,19051,584,406,15,5108
2021-02-03,Santa Cruz,273999,57,0,2253,75,39,4,585
2021-02-03,Shasta,177925,26,0,763,20,51,2,258
2021-02-03,Sierra,3115,0,0,14,1,0,0,2
2021-02-03,Siskiyou,43956,7,0,106,10,16,0,51
2021-02-03,Solano,444255,97,1,3727,131,94,1,1073
2021-02-03,Sonoma,496668,120,1,3166,148,101,1,1010
2021-02-03,Stanislaus,562303,219,4,3088,276,292,21,1522
2021-02-03,Sutter,105747,22,0,366,28,39,1,202
2021-02-03,Tehama,65885,14,0,170,20,20,0,108
2021-02-03,Trinity,13354,0,0,15,0,0,0,14
2021-02-03,Tulare,484423,154,7,2339,230,118,15,1122
2021-02-03,Tuolumne,52351,12,0,340,12,20,6,76
2021-02-03,Ventura,852747,413,2,8024,646,567,12,3763
2021-02-03,Yolo,223612,43,0,2786,48,47,3,1029
2021-02-03,Yuba,79290,18,0,269,19,13,0,154
2021-02-02,Alameda,1685886,358,1,14493,511,268,11,5372
2021-02-02,Alpine,1117,0,0,2,0,0,0,1
2021-02-02,Amador,38531,11,0,811,13,41,1,107
2021-02-02,Butte,217769,41,1,995,66,44,0,471
2021-02-02,Calaveras,44289,20,1,207,24,1,0,79
2021-02-02,Colusa,22593,6,0,43,6,6,0,53
2021-02-02,Contra Costa,1160099,244,2,7936,314,227,5,3601
2021-02-02,Del Norte,27558,4,0,937,4,3,0,45
2021-02-02,El Dorado,193098,37,0,952,40,68,1,423
2021-02-02,Fresno,1032227,342,4,5678,467,270,15,2768
2021-02-02,Glenn,29348,16,0,116,16,4,0,57
2021-02-02,Humboldt,134098,20,0,561,21,11,0,238
2021-02-02,Imperial,191649,47,0,1334,66,93,5,268
2021-02-02,Inyo,18453,10,0,183,10,2,0,51
2021-02-02,Kern,927251,403,5,4696,473,315,5,2210
